---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  6.640e-01  [0 1.000e+00 1.000e+00 3.372e-04]  [5 -17 79]
 NS 1-2  1.245e+00  [-65 5.544e-04 5.544e-04 1.936e-04]  [4 -17 76]
 NS 1-3  1.819e+00  [-138 1.206e-07 1.206e-07 2.860e-04]  [4 -17 75]
 NS 1-4  2.398e+00  [-208 3.748e-11 3.748e-11 3.091e-04]  [4 -15 76]
 NS 1-5  2.853e+00  [-248 3.609e-13 3.609e-13 2.280e-04]  [3 -17 67]
 NS 2-1  3.347e+00  [0 1.000e+00 3.715e+01 2.450e-04]  [3 -16 71]
 NS 2-2  3.929e+00  [-72 2.480e-04 9.211e-03 2.712e-04]  [4 -16 76]
 NS 2-3  4.523e+00  [-142 7.719e-08 2.867e-06 2.546e-04]  [4 -17 76]
 NS 2-4  5.108e+00  [-212 2.267e-11 8.419e-10 2.518e-04]  [4 -15 76]
 NS 2-5  5.629e+00  [-282 7.609e-15 2.826e-13 2.950e-04]  [4 -16 71]
 NS 3-1  6.119e+00  [0 1.000e+00 3.631e+01 4.547e-04]  [3 -17 71]
 NS 3-2  6.697e+00  [-66 4.570e-04 1.660e-02 2.395e-04]  [4 -16 76]
 NS 3-3  7.278e+00  [-136 1.428e-07 5.184e-06 2.874e-04]  [4 -17 76]
 NS 3-4  7.830e+00  [-206 4.991e-11 1.812e-09 2.785e-04]  [4 -16 75]
 NS 3-5  8.393e+00  [-272 2.290e-14 8.315e-13 2.469e-04]  [4 -16 73]
 NS 4-1  8.892e+00  [0 1.000e+00 4.382e+01 2.071e-04]  [3 -16 72]
 NS 4-2  9.483e+00  [-73 2.170e-04 9.507e-03 3.224e-04]  [4 -16 76]
 NS 4-3  1.008e+01  [-140 9.663e-08 4.234e-06 2.872e-04]  [4 -18 76]
 NS 4-4  1.065e+01  [-207 4.048e-11 1.774e-09 2.600e-04]  [4 -14 75]
 NS 4-5  1.121e+01  [-272 2.244e-14 9.833e-13 2.243e-04]  [4 -16 73]
 NS 5-1  1.171e+01  [0 1.000e+00 5.085e+01 2.669e-04]  [3 -17 72]
 NS 5-2  1.231e+01  [-71 2.692e-04 1.369e-02 2.443e-04]  [4 -18 76]
 NS 5-3  1.290e+01  [-137 1.388e-07 7.055e-06 2.218e-04]  [4 -17 77]
