---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  6.280e-01  [0 1.000e+00 1.000e+00 3.078e-04]  [5 -17 79]
 NS 1-2  1.093e+00  [-65 5.214e-04 5.214e-04 8.962e-04]  [3 -17 71]
 NS 1-3  1.648e+00  [-126 4.709e-07 4.709e-07 2.633e-04]  [4 -18 76]
 NS 1-4  2.199e+00  [-196 1.418e-10 1.418e-10 2.997e-04]  [4 -16 75]
 NS 1-5  2.618e+00  [-249 3.369e-13 3.369e-13 3.834e-04]  [3 -17 66]
 NS 2-1  3.078e+00  [0 1.000e+00 3.648e+01 2.294e-04]  [3 -17 71]
 NS 2-2  3.624e+00  [-72 2.325e-04 8.482e-03 2.273e-04]  [4 -17 76]
 NS 2-3  4.177e+00  [-143 6.511e-08 2.375e-06 2.354e-04]  [4 -17 75]
 NS 2-4  4.733e+00  [-214 1.867e-11 6.809e-10 2.724e-04]  [4 -15 76]
 NS 2-5  5.196e+00  [-281 8.160e-15 2.977e-13 2.496e-04]  [4 -15 69]
 NS 3-1  5.658e+00  [0 1.000e+00 3.574e+01 4.486e-04]  [3 -17 71]
 NS 3-2  6.204e+00  [-66 4.509e-04 1.612e-02 1.892e-04]  [4 -17 76]
 NS 3-3  6.750e+00  [-137 1.299e-07 4.643e-06 2.426e-04]  [4 -18 76]
 NS 3-4  7.280e+00  [-206 4.472e-11 1.598e-09 2.719e-04]  [4 -15 75]
 NS 3-5  7.815e+00  [-272 2.288e-14 8.177e-13 2.269e-04]  [4 -16 73]
 NS 4-1  8.264e+00  [0 1.000e+00 4.304e+01 1.972e-04]  [3 -16 70]
 NS 4-2  8.825e+00  [-73 2.077e-04 8.939e-03 2.695e-04]  [4 -17 75]
 NS 4-3  9.385e+00  [-140 9.387e-08 4.040e-06 2.342e-04]  [4 -18 75]
 NS 4-4  9.938e+00  [-208 3.911e-11 1.683e-09 2.079e-04]  [4 -16 76]
 NS 4-5  1.038e+01  [-272 2.342e-14 1.008e-12 9.325e-04]  [3 -17 67]
 NS 5-1  1.085e+01  [0 1.000e+00 5.020e+01 2.616e-04]  [3 -17 71]
 NS 5-2  1.139e+01  [-71 2.637e-04 1.324e-02 2.178e-04]  [4 -18 76]
 NS 5-3  1.186e+01  [-136 1.417e-07 7.114e-06 9.976e-04]  [3 -16 71]
 NS 5-4  1.241e+01  [-196 1.533e-10 7.697e-09 2.757e-04]  [4 -17 76]
 NS 5-5s 1.288e+01  [-259 1.066e-13 5.353e-12 9.467e-04]  [3 -16 70]
 NS 6-1  1.354e+01  [0 1.000e+00 6.465e+01 6.298e-04]  [2 -15 38]
 NS 6-2  1.409e+01  [-63 6.318e-04 4.084e-02 2.108e-04]  [4 -16 76]
 NS 6-3  1.455e+01  [-122 7.166e-07 4.633e-05 6.934e-04]  [3 -17 70]
 NS 6-4  1.510e+01  [-184 6.191e-10 4.003e-08 2.754e-04]  [4 -17 76]
 NS 6-5  1.566e+01  [-244 5.843e-13 3.778e-11 1.882e-04]  [4 -17 74]
 NS 7-1  1.604e+01  [0 1.000e+00 8.289e+01 6.622e-04]  [2 -15 65]
 NS 7-2  1.658e+01  [-63 6.622e-04 5.490e-02 2.138e-04]  [4 -17 75]
 NS 7-3  1.705e+01  [-120 9.209e-07 7.634e-05 5.712e-04]  [3 -17 71]
 NS 7-4  1.760e+01  [-182 7.803e-10 6.468e-08 2.038e-04]  [4 -17 76]
 NS 7-5  1.808e+01  [-241 8.132e-13 6.741e-11 8.214e-04]  [3 -17 70]
 NS 8-1  1.845e+01  [0 1.000e+00 1.022e+02 3.164e-04]  [2 -18 64]
 NS 8-2  1.901e+01  [-69 3.205e-04 3.277e-02 2.134e-04]  [4 -17 76]
 NS 8-3  1.947e+01  [-127 4.324e-07 4.421e-05 6.027e-04]  [3 -17 71]
 NS 8-4  2.003e+01  [-186 4.638e-10 4.742e-08 2.359e-04]  [4 -17 76]
 NS 8-5  2.050e+01  [-244 6.290e-13 6.431e-11 6.414e-04]  [3 -17 70]
 NS 9-1  2.088e+01  [0 1.000e+00 1.242e+02 3.960e-04]  [2 -17 64]
 NS 9-2  2.142e+01  [-68 3.980e-04 4.943e-02 2.355e-04]  [4 -17 76]
 NS 9-3  2.189e+01  [-123 6.888e-07 8.555e-05 6.181e-04]  [3 -17 71]
 NS 9-4  2.245e+01  [-181 8.635e-10 1.072e-07 1.888e-04]  [4 -17 76]
 NS 9-5  2.293e+01  [-237 1.350e-12 1.677e-10 6.635e-04]  [3 -17 70]
 NS 10-1  2.331e+01  [0 1.000e+00 1.461e+02 3.107e-04]  [2 -18 64]
 NS 10-2  2.379e+01  [-70 3.155e-04 4.610e-02 9.971e-04]  [3 -18 71]
 NS 10-3  2.434e+01  [-124 5.810e-07 8.488e-05 1.860e-04]  [4 -17 75]
 NS 10-4  2.480e+01  [-181 8.682e-10 1.268e-07 6.754e-04]  [3 -17 71]
 NS 10-5s 2.528e+01  [-235 1.722e-12 2.516e-10 8.768e-04]  [3 -18 70]
 NS 11-1  2.592e+01  [0 1.000e+00 1.694e+02 3.320e-04]  [2 -17 38]
 NS 11-2  2.647e+01  [-69 3.370e-04 5.707e-02 2.148e-04]  [4 -17 75]
 NS 11-3  2.693e+01  [-123 6.975e-07 1.181e-04 6.390e-04]  [3 -17 71]
 NS 11-4  2.749e+01  [-177 1.281e-09 2.169e-07 1.754e-04]  [4 -18 76]
 NS 11-5  2.797e+01  [-230 3.157e-12 5.347e-10 5.049e-04]  [3 -16 70]
 NS 12-1  2.835e+01  [0 1.000e+00 1.925e+02 3.110e-04]  [2 -18 64]
 NS 12-2  2.890e+01  [-69 3.184e-04 6.130e-02 1.998e-04]  [4 -17 75]
 NS 12-3  2.937e+01  [-122 7.198e-07 1.386e-04 6.245e-04]  [3 -17 72]
 NS 12-4  2.993e+01  [-176 1.568e-09 3.020e-07 1.710e-04]  [4 -18 76]
 NS 12-5  3.037e+01  [-226 4.871e-12 9.378e-10 4.672e-04]  [3 -16 67]
 NS 13-1  3.074e+01  [0 1.000e+00 2.163e+02 3.131e-04]  [2 -18 63]
 NS 13-2  3.129e+01  [-69 3.220e-04 6.964e-02 2.045e-04]  [4 -17 75]
 NS 13-3  3.176e+01  [-121 8.612e-07 1.863e-04 6.049e-04]  [3 -17 71]
 NS 13-4  3.222e+01  [-173 2.109e-09 4.560e-07 9.603e-04]  [3 -17 71]
 NS 13-5  3.271e+01  [-222 7.816e-12 1.690e-09 9.110e-04]  [3 -17 70]
 NS 14-1  3.309e+01  [0 1.000e+00 2.399e+02 3.067e-04]  [2 -18 64]
 NS 14-2  3.363e+01  [-69 3.180e-04 7.630e-02 1.999e-04]  [4 -17 76]
 NS 14-3  3.409e+01  [-120 9.594e-07 2.301e-04 5.857e-04]  [3 -17 70]
 NS 14-4  3.457e+01  [-171 2.669e-09 6.402e-07 9.205e-04]  [3 -17 71]
 NS 14-5  3.505e+01  [-218 1.168e-11 2.803e-09 8.944e-04]  [3 -16 70]
 NS 15-1  3.542e+01  [0 1.000e+00 2.636e+02 3.058e-04]  [2 -18 64]
 NS 15-2  3.597e+01  [-69 3.196e-04 8.425e-02 2.000e-04]  [4 -17 76]
 NS 15-3  3.643e+01  [-119 1.097e-06 2.891e-04 5.718e-04]  [3 -17 70]
 NS 15-4  3.690e+01  [-169 3.410e-09 8.990e-07 8.733e-04]  [3 -17 71]
 NS 15-5s 3.738e+01  [-215 1.727e-11 4.554e-09 8.648e-04]  [3 -16 70]
 NS 16-1  3.801e+01  [0 1.000e+00 2.872e+02 3.034e-04]  [2 -18 37]
 NS 16-2  3.855e+01  [-69 3.202e-04 9.196e-02 1.986e-04]  [4 -17 75]
 NS 16-3  3.901e+01  [-118 1.231e-06 3.536e-04 5.576e-04]  [3 -17 71]
 NS 16-4  3.948e+01  [-167 4.270e-09 1.226e-06 8.313e-04]  [3 -17 71]
 NS 16-5  3.996e+01  [-212 2.496e-11 7.167e-09 8.311e-04]  [3 -16 70]
 NS 17-1  4.033e+01  [0 1.000e+00 3.106e+02 3.027e-04]  [2 -18 64]
 NS 17-2  4.088e+01  [-69 3.227e-04 1.002e-01 1.982e-04]  [4 -17 75]
 NS 17-3  4.134e+01  [-117 1.385e-06 4.302e-04 5.477e-04]  [3 -17 71]
 NS 17-4  4.181e+01  [-165 5.319e-09 1.652e-06 7.924e-04]  [3 -17 71]
 NS 17-5  4.228e+01  [-209 3.536e-11 1.098e-08 7.963e-04]  [3 -16 70]
 NS 18-1  4.265e+01  [0 1.000e+00 3.337e+02 3.021e-04]  [2 -18 64]
 NS 18-2  4.319e+01  [-69 3.257e-04 1.087e-01 1.975e-04]  [4 -17 75]
 NS 18-3  4.366e+01  [-116 1.548e-06 5.165e-04 5.393e-04]  [3 -17 71]
 NS 18-4  4.412e+01  [-163 6.551e-09 2.186e-06 7.568e-04]  [3 -16 71]
 NS 18-5  4.460e+01  [-206 4.919e-11 1.642e-08 7.620e-04]  [3 -16 70]
 NS 19-1  4.498e+01  [0 1.000e+00 3.566e+02 3.020e-04]  [2 -18 64]
 NS 19-2  4.553e+01  [-69 3.295e-04 1.175e-01 1.969e-04]  [4 -17 75]
 NS 19-3  4.599e+01  [-115 1.729e-06 6.165e-04 5.317e-04]  [3 -17 71]
 NS 19-4  4.645e+01  [-161 8.049e-09 2.870e-06 7.230e-04]  [3 -16 71]
 NS 19-5  4.693e+01  [-203 6.803e-11 2.426e-08 7.242e-04]  [3 -16 70]
 NS 20-1  4.729e+01  [0 1.000e+00 3.791e+02 3.014e-04]  [2 -18 64]
 NS 20-2  4.783e+01  [-69 3.333e-04 1.263e-01 2.013e-04]  [4 -17 75]
 NS 20-3  4.829e+01  [-114 1.912e-06 7.250e-04 5.263e-04]  [3 -17 71]
 NS 20-4  4.875e+01  [-160 9.638e-09 3.654e-06 6.917e-04]  [3 -16 71]
