---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  1.231e+00  [0 1.000e+00 1.000e+00 2.899e-04]  [5 -17 85]
 NS 1-2  2.239e+00  [-68 3.891e-04 3.891e-04 1.996e-04]  [4 -17 80]
 NS 1-3  3.269e+00  [-140 9.142e-08 9.142e-08 2.846e-04]  [4 -16 81]
 NS 1-4  4.264e+00  [-210 2.836e-11 2.836e-11 3.406e-04]  [4 -15 80]
 NS 1-5  5.012e+00  [-250 3.117e-13 3.117e-13 2.283e-04]  [3 -17 71]
 NS 2-1  5.866e+00  [0 1.000e+00 3.425e+01 2.051e-04]  [3 -16 77]
 NS 2-2  6.863e+00  [-73 2.065e-04 7.071e-03 2.467e-04]  [4 -17 82]
 NS 2-3  7.939e+00  [-144 5.726e-08 1.961e-06 2.409e-04]  [4 -18 83]
 NS 2-4  8.958e+00  [-216 1.540e-11 5.274e-10 2.480e-04]  [4 -15 80]
 NS 2-5s 9.817e+00  [-284 5.956e-15 2.040e-13 2.752e-04]  [4 -15 75]
 NS 3-1  1.103e+01  [0 1.000e+00 3.399e+01 4.220e-04]  [3 -17 56]
 NS 3-2  1.208e+01  [-67 4.230e-04 1.438e-02 2.166e-04]  [4 -17 82]
 NS 3-3  1.314e+01  [-137 1.272e-07 4.325e-06 2.226e-04]  [4 -17 82]
 NS 3-4  1.419e+01  [-208 3.581e-11 1.218e-09 2.492e-04]  [4 -16 82]
 NS 3-5  1.494e+01  [-274 1.912e-14 6.501e-13 9.007e-04]  [3 -16 75]
 NS 4-1  1.545e+01  [0 1.000e+00 4.090e+01 9.234e-04]  [2 -18 67]
 NS 4-2  1.647e+01  [-60 9.236e-04 3.777e-02 2.799e-04]  [4 -18 83]
 NS 4-3  1.749e+01  [-128 3.788e-07 1.549e-05 2.029e-04]  [4 -18 81]
 NS 4-4  1.858e+01  [-198 1.230e-10 5.029e-09 2.121e-04]  [4 -17 81]
 NS 4-5s 1.958e+01  [-266 4.819e-14 1.971e-12 2.438e-04]  [4 -16 80]
 NS 5-1  2.068e+01  [0 1.000e+00 4.800e+01 2.548e-04]  [3 -17 54]
 NS 5-2  2.171e+01  [-71 2.554e-04 1.226e-02 2.353e-04]  [4 -19 80]
 NS 5-3  2.277e+01  [-136 1.518e-07 7.288e-06 1.923e-04]  [4 -17 81]
 NS 5-4  2.379e+01  [-205 5.087e-11 2.442e-09 2.229e-04]  [4 -16 81]
 NS 5-5  2.479e+01  [-269 3.171e-14 1.522e-12 2.148e-04]  [4 -16 80]
 NS 6-1  2.543e+01  [0 1.000e+00 6.171e+01 6.165e-04]  [2 -15 67]
 NS 6-2  2.647e+01  [-64 6.186e-04 3.818e-02 2.513e-04]  [4 -16 83]
 NS 6-3  2.730e+01  [-124 6.249e-07 3.856e-05 7.194e-04]  [3 -18 77]
 NS 6-4  2.831e+01  [-185 5.131e-10 3.167e-08 2.799e-04]  [4 -17 81]
