---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  7.030e-01  [0 1.000e+00 1.000e+00 2.847e-04]  [5 -17 78]
 NS 1-2  1.305e+00  [-68 3.878e-04 3.878e-04 2.108e-04]  [4 -17 76]
 NS 1-3  1.907e+00  [-140 9.216e-08 9.216e-08 2.996e-04]  [4 -16 75]
 NS 1-4  2.501e+00  [-210 2.985e-11 2.985e-11 3.478e-04]  [4 -15 75]
 NS 1-5  2.944e+00  [-248 3.634e-13 3.634e-13 2.055e-04]  [3 -17 65]
 NS 2-1  3.442e+00  [0 1.000e+00 3.501e+01 1.970e-04]  [3 -17 71]
 NS 2-2  4.037e+00  [-74 1.984e-04 6.947e-03 2.664e-04]  [4 -17 75]
 NS 2-3  4.647e+00  [-144 5.853e-08 2.050e-06 2.340e-04]  [4 -18 76]
 NS 2-4  5.256e+00  [-216 1.576e-11 5.519e-10 2.674e-04]  [4 -16 75]
 NS 2-5s 5.811e+00  [-284 6.196e-15 2.169e-13 2.586e-04]  [4 -16 71]
 NS 3-1  6.639e+00  [0 1.000e+00 3.472e+01 4.085e-04]  [3 -17 46]
 NS 3-2  7.253e+00  [-67 4.098e-04 1.423e-02 2.133e-04]  [4 -17 75]
 NS 3-3  7.849e+00  [-138 1.199e-07 4.163e-06 2.345e-04]  [4 -17 75]
 NS 3-4  8.471e+00  [-208 3.566e-11 1.238e-09 2.868e-04]  [4 -16 76]
 NS 3-5  8.967e+00  [-273 2.116e-14 7.348e-13 9.457e-04]  [3 -16 68]
 NS 4-1  9.384e+00  [0 1.000e+00 4.181e+01 9.211e-04]  [2 -18 65]
 NS 4-2  9.977e+00  [-60 9.212e-04 3.851e-02 2.628e-04]  [4 -18 75]
 NS 4-3  1.057e+01  [-128 3.610e-07 1.509e-05 2.163e-04]  [4 -18 75]
 NS 4-4  1.118e+01  [-198 1.191e-10 4.979e-09 2.340e-04]  [4 -16 76]
