---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  1.403e+00  [0 1.000e+00 1.000e+00 3.020e-04]  [5 -17 84]
 NS 1-2  2.507e+00  [-67 4.160e-04 4.160e-04 1.996e-04]  [4 -17 82]
 NS 1-3  3.715e+00  [-140 9.754e-08 9.754e-08 2.768e-04]  [4 -16 82]
 NS 1-4  4.833e+00  [-210 2.927e-11 2.927e-11 3.095e-04]  [4 -15 83]
 NS 1-5  5.700e+00  [-250 3.090e-13 3.090e-13 2.384e-04]  [3 -16 73]
 NS 2-1  6.676e+00  [0 1.000e+00 3.402e+01 2.023e-04]  [3 -16 79]
 NS 2-2  7.792e+00  [-73 2.039e-04 6.937e-03 2.819e-04]  [4 -17 82]
 NS 2-3  8.936e+00  [-143 6.508e-08 2.214e-06 2.190e-04]  [4 -17 81]
 NS 2-4  1.017e+01  [-215 1.625e-11 5.529e-10 2.523e-04]  [4 -15 82]
 NS 2-5s 1.119e+01  [-282 7.596e-15 2.584e-13 2.016e-04]  [4 -16 79]
 NS 3-1  1.245e+01  [0 1.000e+00 3.393e+01 4.224e-04]  [3 -17 54]
 NS 3-2  1.361e+01  [-67 4.238e-04 1.438e-02 2.335e-04]  [4 -17 82]
 NS 3-3  1.486e+01  [-137 1.365e-07 4.631e-06 2.212e-04]  [4 -16 79]
 NS 3-4  1.587e+01  [-208 3.896e-11 1.322e-09 2.587e-04]  [4 -16 79]
 NS 3-5  1.676e+01  [-273 2.095e-14 7.107e-13 8.920e-04]  [3 -17 74]
 NS 4-1  1.748e+01  [0 1.000e+00 4.055e+01 9.115e-04]  [2 -18 70]
 NS 4-2  1.863e+01  [-60 9.119e-04 3.698e-02 2.988e-04]  [4 -18 82]
 NS 4-3  1.974e+01  [-128 3.921e-07 1.590e-05 2.107e-04]  [4 -18 82]
 NS 4-4  2.075e+01  [-197 1.292e-10 5.237e-09 2.147e-04]  [4 -16 79]
 NS 4-5s 2.185e+01  [-265 5.019e-14 2.035e-12 2.200e-04]  [4 -16 80]
 NS 5-1  2.317e+01  [0 1.000e+00 4.861e+01 2.513e-04]  [3 -17 57]
 NS 5-2  2.426e+01  [-71 2.521e-04 1.226e-02 2.472e-04]  [4 -19 81]
