---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  1.193e+00  [0 1.000e+00 1.000e+00 2.904e-04]  [5 -17 83]
 NS 1-2  2.223e+00  [-68 3.958e-04 3.958e-04 1.954e-04]  [4 -16 80]
 NS 1-3  3.186e+00  [-140 9.100e-08 9.100e-08 2.583e-04]  [4 -16 79]
 NS 1-4  4.200e+00  [-211 2.686e-11 2.686e-11 3.210e-04]  [4 -15 82]
 NS 1-5  5.065e+00  [-250 3.159e-13 3.159e-13 2.682e-04]  [3 -15 76]
 NS 2-1  5.881e+00  [0 1.000e+00 3.449e+01 1.970e-04]  [3 -16 75]
 NS 2-2  6.860e+00  [-74 1.985e-04 6.847e-03 2.611e-04]  [4 -17 80]
 NS 2-3  7.793e+00  [-144 5.865e-08 2.023e-06 2.174e-04]  [4 -18 78]
 NS 2-4  8.779e+00  [-216 1.464e-11 5.049e-10 2.723e-04]  [4 -15 79]
 NS 2-5s 9.711e+00  [-283 6.324e-15 2.181e-13 2.460e-04]  [4 -17 78]
 NS 3-1  1.094e+01  [0 1.000e+00 3.434e+01 4.052e-04]  [3 -17 53]
 NS 3-2  1.197e+01  [-67 4.063e-04 1.395e-02 2.256e-04]  [4 -17 81]
 NS 3-3  1.299e+01  [-138 1.225e-07 4.206e-06 2.320e-04]  [4 -16 80]
 NS 3-4  1.398e+01  [-208 3.650e-11 1.253e-09 3.041e-04]  [4 -15 79]
 NS 3-5  1.486e+01  [-273 2.044e-14 7.018e-13 2.154e-04]  [4 -16 77]
 NS 4-1  1.549e+01  [0 1.000e+00 4.114e+01 8.908e-04]  [2 -19 69]
 NS 4-2  1.641e+01  [-61 8.911e-04 3.666e-02 2.803e-04]  [4 -18 78]
 NS 4-3  1.753e+01  [-129 3.490e-07 1.436e-05 2.016e-04]  [4 -18 81]
 NS 4-4  1.857e+01  [-198 1.139e-10 4.685e-09 2.130e-04]  [4 -16 80]
 NS 4-5s 1.954e+01  [-266 4.632e-14 1.906e-12 2.499e-04]  [4 -15 77]
 NS 5-1  2.076e+01  [0 1.000e+00 4.895e+01 2.439e-04]  [3 -17 56]
 NS 5-2  2.174e+01  [-72 2.446e-04 1.197e-02 2.365e-04]  [4 -19 80]
 NS 5-3  2.260e+01  [-137 1.379e-07 6.750e-06 9.136e-04]  [3 -17 76]
 NS 5-4  2.360e+01  [-197 1.330e-10 6.511e-09 2.987e-04]  [4 -17 80]
 NS 5-5  2.434e+01  [-259 1.032e-13 5.054e-12 2.217e-04]  [4 -15 72]
 NS 6-1  2.499e+01  [0 1.000e+00 6.271e+01 6.078e-04]  [2 -15 70]
 NS 6-2  2.609e+01  [-64 6.098e-04 3.824e-02 2.683e-04]  [4 -16 82]
 NS 6-3  2.689e+01  [-124 6.239e-07 3.912e-05 6.539e-04]  [3 -18 74]
 NS 6-4  2.795e+01  [-186 4.912e-10 3.080e-08 2.811e-04]  [4 -17 80]
 NS 6-5s 2.872e+01  [-247 4.465e-13 2.800e-11 8.172e-04]  [3 -16 72]
 NS 7-1  2.984e+01  [0 1.000e+00 8.057e+01 6.594e-04]  [2 -15 50]
 NS 7-2  3.090e+01  [-63 6.593e-04 5.312e-02 2.470e-04]  [4 -17 82]
 NS 7-3  3.181e+01  [-122 7.413e-07 5.972e-05 6.286e-04]  [3 -18 79]
 NS 7-4  3.277e+01  [-184 6.186e-10 4.984e-08 2.197e-04]  [4 -17 79]
 NS 7-5  3.358e+01  [-244 6.141e-13 4.947e-11 9.093e-04]  [3 -16 76]
 NS 8-1  3.416e+01  [0 1.000e+00 9.935e+01 3.118e-04]  [2 -18 66]
 NS 8-2  3.520e+01  [-70 3.140e-04 3.120e-02 2.420e-04]  [4 -17 80]
 NS 8-3  3.612e+01  [-128 3.916e-07 3.891e-05 5.923e-04]  [3 -17 78]
 NS 8-4  3.718e+01  [-187 4.080e-10 4.054e-08 2.089e-04]  [4 -17 82]
 NS 8-5s 3.810e+01  [-246 4.633e-13 4.603e-11 7.392e-04]  [3 -16 78]
 NS 9-1  3.915e+01  [0 1.000e+00 1.207e+02 3.969e-04]  [2 -17 48]
 NS 9-2  4.018e+01  [-68 3.976e-04 4.799e-02 2.494e-04]  [4 -17 80]
 NS 9-3  4.099e+01  [-124 5.886e-07 7.104e-05 7.002e-04]  [3 -17 75]
 NS 9-4  4.194e+01  [-182 7.081e-10 8.546e-08 1.833e-04]  [4 -18 78]
 NS 9-5  4.285e+01  [-240 9.299e-13 1.122e-10 7.484e-04]  [3 -16 77]
 NS 10-1  4.352e+01  [0 1.000e+00 1.420e+02 3.114e-04]  [2 -18 71]
 NS 10-2  4.422e+01  [-70 3.136e-04 4.453e-02 9.947e-04]  [3 -18 72]
 NS 10-3  4.509e+01  [-124 5.703e-07 8.100e-05 9.761e-04]  [3 -17 77]
 NS 10-4  4.616e+01  [-180 8.982e-10 1.276e-07 2.333e-04]  [4 -17 82]
 NS 10-5s 4.708e+01  [-236 1.528e-12 2.171e-10 7.187e-04]  [3 -16 78]
 NS 11-1  4.817e+01  [0 1.000e+00 1.647e+02 3.329e-04]  [2 -18 51]
 NS 11-2  4.915e+01  [-69 3.350e-04 5.517e-02 2.149e-04]  [4 -17 81]
 NS 11-3  5.005e+01  [-123 6.451e-07 1.062e-04 6.802e-04]  [3 -17 79]
 NS 11-4  5.098e+01  [-179 1.079e-09 1.777e-07 8.709e-04]  [3 -18 80]
 NS 11-5  5.208e+01  [-233 2.223e-12 3.661e-10 1.834e-04]  [4 -17 82]
 NS 12-1  5.280e+01  [0 1.000e+00 1.872e+02 3.117e-04]  [2 -18 73]
 NS 12-2  5.385e+01  [-70 3.149e-04 5.896e-02 1.930e-04]  [4 -17 81]
 NS 12-3  5.459e+01  [-123 6.935e-07 1.298e-04 6.156e-04]  [3 -17 74]
 NS 12-4  5.539e+01  [-177 1.320e-09 2.471e-07 7.707e-04]  [3 -18 75]
 NS 12-5s 5.630e+01  [-229 3.187e-12 5.967e-10 8.575e-04]  [3 -17 77]
 NS 13-1  5.728e+01  [0 1.000e+00 2.103e+02 3.138e-04]  [2 -18 46]
 NS 13-2  5.835e+01  [-69 3.176e-04 6.680e-02 2.003e-04]  [4 -17 80]
 NS 13-3  5.906e+01  [-121 8.305e-07 1.747e-04 6.312e-04]  [3 -17 71]
 NS 13-4  5.994e+01  [-175 1.760e-09 3.702e-07 7.337e-04]  [3 -18 75]
 NS 13-5  6.077e+01  [-226 4.903e-12 1.031e-09 8.287e-04]  [3 -17 75]
 NS 14-1  6.150e+01  [0 1.000e+00 2.333e+02 3.071e-04]  [2 -18 72]
 NS 14-2  6.259e+01  [-70 3.120e-04 7.281e-02 1.943e-04]  [4 -17 82]
 NS 14-3  6.347e+01  [-120 9.430e-07 2.200e-04 6.031e-04]  [3 -17 78]
 NS 14-4  6.414e+01  [-173 2.227e-09 5.197e-07 6.850e-04]  [3 -18 70]
 NS 14-5s 6.495e+01  [-222 7.204e-12 1.681e-09 7.962e-04]  [3 -17 73]
 NS 15-1  6.589e+01  [0 1.000e+00 2.564e+02 3.060e-04]  [2 -18 43]
 NS 15-2  6.691e+01  [-70 3.120e-04 8.002e-02 1.949e-04]  [4 -17 80]
 NS 15-3  6.772e+01  [-119 1.091e-06 2.797e-04 6.003e-04]  [3 -17 75]
 NS 15-4  6.862e+01  [-170 2.852e-09 7.313e-07 6.562e-04]  [3 -18 78]
 NS 15-5  6.951e+01  [-219 1.060e-11 2.719e-09 7.901e-04]  [3 -16 77]
 NS 16-1  7.021e+01  [0 1.000e+00 2.794e+02 3.036e-04]  [2 -18 72]
 NS 16-2  7.122e+01  [-70 3.108e-04 8.683e-02 1.936e-04]  [4 -17 80]
 NS 16-3  7.202e+01  [-118 1.241e-06 3.466e-04 5.909e-04]  [3 -17 75]
 NS 16-4  7.280e+01  [-168 3.592e-09 1.003e-06 6.303e-04]  [3 -17 76]
 NS 16-5s 7.365e+01  [-216 1.527e-11 4.266e-09 7.851e-04]  [3 -16 75]
 NS 17-1  7.466e+01  [0 1.000e+00 3.022e+02 3.028e-04]  [2 -18 50]
 NS 17-2  7.575e+01  [-70 3.113e-04 9.407e-02 1.935e-04]  [4 -17 82]
 NS 17-3  7.659e+01  [-116 1.413e-06 4.268e-04 5.906e-04]  [3 -17 78]
 NS 17-4  7.746e+01  [-166 4.498e-09 1.359e-06 6.104e-04]  [3 -17 78]
 NS 17-5  7.831e+01  [-213 2.169e-11 6.554e-09 7.825e-04]  [3 -16 75]
 NS 18-1  7.900e+01  [0 1.000e+00 3.247e+02 3.019e-04]  [2 -18 71]
 NS 18-2  8.003e+01  [-70 3.120e-04 1.013e-01 1.932e-04]  [4 -17 81]
 NS 18-3  8.088e+01  [-115 1.596e-06 5.181e-04 5.919e-04]  [3 -17 78]
 NS 18-4  8.176e+01  [-165 5.557e-09 1.804e-06 5.934e-04]  [3 -17 78]
 NS 18-5s 8.268e+01  [-210 3.031e-11 9.842e-09 7.773e-04]  [3 -16 78]
 NS 19-1  8.361e+01  [0 1.000e+00 3.470e+02 3.026e-04]  [2 -18 42]
 NS 19-2  8.460e+01  [-70 3.142e-04 1.090e-01 1.919e-04]  [4 -17 81]
 NS 19-3  8.545e+01  [-114 1.794e-06 6.225e-04 5.963e-04]  [3 -17 78]
 NS 19-4  8.639e+01  [-163 6.809e-09 2.362e-06 5.817e-04]  [3 -17 80]
 NS 19-5  8.727e+01  [-207 4.176e-11 1.449e-08 7.725e-04]  [3 -16 76]
 NS 20-1  8.793e+01  [0 1.000e+00 3.689e+02 3.019e-04]  [2 -18 70]
 NS 20-2  8.878e+01  [-70 3.153e-04 1.163e-01 1.937e-04]  [4 -17 76]
 NS 20-3  8.958e+01  [-113 2.004e-06 7.392e-04 6.024e-04]  [3 -17 75]
 NS 20-4  9.045e+01  [-161 8.237e-09 3.039e-06 5.740e-04]  [3 -17 77]
 NS 20-5s 9.134e+01  [-205 5.622e-11 2.074e-08 7.689e-04]  [3 -16 76]
