---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  5.860e-01  [0 1.000e+00 1.000e+00 3.235e-04]  [5 -17 79]
 NS 1-2  1.102e+00  [-65 5.404e-04 5.404e-04 1.970e-04]  [4 -17 75]
 NS 1-3  1.617e+00  [-138 1.181e-07 1.181e-07 2.808e-04]  [4 -17 76]
 NS 1-4  2.115e+00  [-208 3.917e-11 3.917e-11 3.047e-04]  [4 -15 75]
 NS 1-5  2.526e+00  [-249 3.224e-13 3.224e-13 2.839e-04]  [3 -16 67]
 NS 2-1  2.961e+00  [0 1.000e+00 3.560e+01 2.442e-04]  [3 -17 71]
 NS 2-2  3.476e+00  [-72 2.474e-04 8.807e-03 2.545e-04]  [4 -16 76]
 NS 2-3  3.993e+00  [-142 7.520e-08 2.677e-06 2.261e-04]  [4 -18 76]
 NS 2-4  4.485e+00  [-213 2.115e-11 7.529e-10 2.494e-04]  [4 -16 74]
 NS 2-5  4.956e+00  [-282 7.260e-15 2.584e-13 2.435e-04]  [4 -17 72]
 NS 3-1  5.389e+00  [0 1.000e+00 3.490e+01 4.716e-04]  [3 -17 71]
 NS 3-2  5.903e+00  [-66 4.739e-04 1.654e-02 1.980e-04]  [4 -17 76]
 NS 3-3  6.422e+00  [-136 1.419e-07 4.953e-06 2.475e-04]  [4 -17 76]
 NS 3-4  6.943e+00  [-206 4.771e-11 1.665e-09 2.448e-04]  [4 -16 76]
 NS 3-5  7.442e+00  [-272 2.332e-14 8.139e-13 2.002e-04]  [4 -17 73]
 NS 4-1  7.876e+00  [0 1.000e+00 4.210e+01 1.999e-04]  [3 -16 71]
 NS 4-2  8.390e+00  [-73 2.110e-04 8.883e-03 3.096e-04]  [4 -17 76]
 NS 4-3  8.906e+00  [-140 9.753e-08 4.106e-06 2.275e-04]  [4 -19 75]
 NS 4-4  9.337e+00  [-206 4.576e-11 1.927e-09 9.561e-04]  [3 -17 71]
 NS 4-5  9.806e+00  [-265 5.316e-14 2.238e-12 2.010e-04]  [4 -18 71]
 NS 5-1  1.024e+01  [0 1.000e+00 4.891e+01 2.748e-04]  [3 -17 71]
 NS 5-2  1.075e+01  [-71 2.770e-04 1.355e-02 2.223e-04]  [4 -18 76]
 NS 5-3  1.119e+01  [-136 1.467e-07 7.176e-06 9.813e-04]  [3 -16 71]
 NS 5-4  1.170e+01  [-196 1.553e-10 7.597e-09 2.546e-04]  [4 -17 76]
 NS 5-5s 1.212e+01  [-259 1.113e-13 5.445e-12 9.020e-04]  [3 -16 68]
 NS 6-1  1.275e+01  [0 1.000e+00 6.307e+01 6.467e-04]  [2 -15 37]
 NS 6-2  1.326e+01  [-63 6.484e-04 4.090e-02 2.366e-04]  [4 -16 76]
 NS 6-3  1.370e+01  [-122 7.625e-07 4.809e-05 6.473e-04]  [3 -17 72]
 NS 6-4  1.425e+01  [-184 6.203e-10 3.912e-08 2.283e-04]  [4 -17 77]
 NS 6-5  1.470e+01  [-245 5.556e-13 3.505e-11 9.867e-04]  [3 -16 70]
 NS 7-1  1.506e+01  [0 1.000e+00 8.074e+01 6.916e-04]  [2 -15 65]
 NS 7-2  1.557e+01  [-63 6.918e-04 5.586e-02 2.267e-04]  [4 -17 75]
 NS 7-3  1.601e+01  [-120 9.826e-07 7.933e-05 5.420e-04]  [3 -18 71]
 NS 7-4  1.653e+01  [-181 8.628e-10 6.966e-08 1.829e-04]  [4 -17 76]
 NS 7-5  1.698e+01  [-239 1.001e-12 8.085e-11 9.203e-04]  [3 -16 70]
 NS 8-1  1.733e+01  [0 1.000e+00 9.964e+01 3.263e-04]  [2 -18 64]
 NS 8-2  1.784e+01  [-69 3.304e-04 3.292e-02 2.293e-04]  [4 -17 75]
 NS 8-3  1.827e+01  [-127 4.366e-07 4.350e-05 6.730e-04]  [3 -17 71]
 NS 8-4  1.879e+01  [-186 4.859e-10 4.841e-08 1.983e-04]  [4 -18 76]
 NS 8-5  1.924e+01  [-242 7.815e-13 7.787e-11 6.206e-04]  [3 -17 70]
 NS 9-1  1.959e+01  [0 1.000e+00 1.210e+02 4.126e-04]  [2 -17 64]
 NS 9-2  2.010e+01  [-67 4.150e-04 5.021e-02 2.469e-04]  [4 -16 76]
 NS 9-3  2.054e+01  [-122 7.130e-07 8.627e-05 6.507e-04]  [3 -17 71]
 NS 9-4  2.106e+01  [-180 9.940e-10 1.203e-07 1.837e-04]  [4 -18 76]
 NS 9-5  2.149e+01  [-233 2.035e-12 2.462e-10 7.414e-04]  [3 -16 69]
 NS 10-1  2.183e+01  [0 1.000e+00 1.423e+02 3.237e-04]  [2 -18 64]
 NS 10-2  2.226e+01  [-69 3.289e-04 4.681e-02 9.891e-04]  [3 -18 71]
 NS 10-3  2.278e+01  [-124 5.819e-07 8.283e-05 2.197e-04]  [4 -17 76]
 NS 10-4  2.321e+01  [-180 8.916e-10 1.269e-07 7.626e-04]  [3 -16 71]
