---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  1.081e+00  [0 1.000e+00 1.000e+00 2.965e-04]  [5 -17 81]
 NS 1-2  1.871e+00  [-62 7.658e-04 7.658e-04 6.752e-04]  [3 -16 75]
 NS 1-3  2.806e+00  [-125 5.504e-07 5.504e-07 2.289e-04]  [4 -19 80]
 NS 1-4  3.697e+00  [-194 1.793e-10 1.793e-10 2.865e-04]  [4 -16 77]
 NS 1-5  4.440e+00  [-248 3.789e-13 3.789e-13 3.905e-04]  [3 -18 71]
 NS 2-1  5.010e+00  [0 1.000e+00 3.766e+01 9.762e-04]  [2 -17 65]
 NS 2-2  5.931e+00  [-60 9.782e-04 3.684e-02 2.454e-04]  [4 -17 79]
 NS 2-3  6.884e+00  [-130 3.022e-07 1.138e-05 1.996e-04]  [4 -17 79]
 NS 2-4  7.771e+00  [-202 7.722e-11 2.908e-09 2.542e-04]  [4 -16 77]
 NS 2-5s 8.633e+00  [-272 2.320e-14 8.736e-13 2.722e-04]  [4 -16 75]
 NS 3-1  9.790e+00  [0 1.000e+00 3.690e+01 3.919e-04]  [3 -17 52]
 NS 3-2  1.075e+01  [-67 3.986e-04 1.471e-02 2.432e-04]  [4 -17 80]
 NS 3-3  1.166e+01  [-137 1.370e-07 5.055e-06 2.151e-04]  [4 -16 78]
 NS 3-4  1.254e+01  [-207 4.329e-11 1.597e-09 2.400e-04]  [4 -16 78]
 NS 3-5  1.339e+01  [-272 2.294e-14 8.464e-13 8.422e-04]  [3 -17 75]
 NS 4-1  1.407e+01  [0 1.000e+00 4.532e+01 8.756e-04]  [2 -18 72]
 NS 4-2  1.500e+01  [-61 8.783e-04 3.981e-02 2.780e-04]  [4 -18 80]
 NS 4-3  1.580e+01  [-126 4.981e-07 2.258e-05 9.333e-04]  [3 -17 75]
 NS 4-4  1.677e+01  [-185 5.080e-10 2.302e-08 2.236e-04]  [4 -18 79]
 NS 4-5s 1.760e+01  [-249 3.186e-13 1.444e-11 7.566e-04]  [3 -17 75]
 NS 5-1  1.872e+01  [0 1.000e+00 4.943e+01 2.509e-04]  [3 -17 50]
 NS 5-2  1.962e+01  [-71 2.589e-04 1.280e-02 2.415e-04]  [4 -18 78]
 NS 5-3  2.044e+01  [-135 1.594e-07 7.881e-06 8.691e-04]  [3 -17 77]
 NS 5-4  2.140e+01  [-196 1.508e-10 7.455e-09 2.711e-04]  [4 -17 80]
 NS 5-5  2.222e+01  [-256 1.495e-13 7.389e-12 8.861e-04]  [3 -17 73]
 NS 6-1  2.286e+01  [0 1.000e+00 6.477e+01 6.259e-04]  [2 -15 69]
 NS 6-2  2.381e+01  [-64 6.301e-04 4.082e-02 2.524e-04]  [4 -16 79]
 NS 6-3  2.463e+01  [-118 1.144e-06 7.410e-05 5.257e-04]  [3 -17 76]
 NS 6-4  2.550e+01  [-180 9.127e-10 5.912e-08 1.766e-04]  [4 -18 77]
 NS 6-5s 2.626e+01  [-237 1.302e-12 8.432e-11 5.181e-04]  [3 -17 72]
 NS 7-1  2.726e+01  [0 1.000e+00 8.118e+01 6.678e-04]  [2 -15 46]
 NS 7-2  2.819e+01  [-63 6.689e-04 5.430e-02 2.456e-04]  [4 -17 78]
 NS 7-3  2.896e+01  [-115 1.586e-06 1.287e-04 4.606e-04]  [3 -17 75]
 NS 7-4  2.976e+01  [-176 1.494e-09 1.213e-07 8.972e-04]  [3 -16 76]
 NS 7-5  3.069e+01  [-232 2.330e-12 1.892e-10 2.294e-04]  [4 -18 78]
 NS 8-1  3.131e+01  [0 1.000e+00 1.008e+02 3.164e-04]  [2 -18 66]
 NS 8-2  3.219e+01  [-69 3.221e-04 3.248e-02 2.455e-04]  [4 -17 77]
 NS 8-3  3.299e+01  [-122 7.553e-07 7.617e-05 4.757e-04]  [3 -16 76]
 NS 8-4  3.376e+01  [-181 8.339e-10 8.410e-08 8.753e-04]  [3 -16 76]
 NS 8-5s 3.473e+01  [-235 1.728e-12 1.743e-10 1.695e-04]  [4 -18 79]
 NS 9-1  3.572e+01  [0 1.000e+00 1.219e+02 3.982e-04]  [2 -17 45]
 NS 9-2  3.667e+01  [-67 4.016e-04 4.895e-02 2.530e-04]  [4 -17 79]
 NS 9-3  3.750e+01  [-119 1.078e-06 1.314e-04 5.374e-04]  [3 -17 76]
 NS 9-4  3.829e+01  [-176 1.571e-09 1.915e-07 6.748e-04]  [3 -17 74]
 NS 9-5  3.904e+01  [-230 3.073e-12 3.746e-10 8.236e-04]  [3 -16 72]
