---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  6.120e-01  [0 1.000e+00 1.000e+00 3.552e-04]  [5 -17 79]
 NS 1-2  1.069e+00  [-64 5.929e-04 5.929e-04 9.925e-04]  [3 -17 71]
 NS 1-3  1.604e+00  [-124 5.921e-07 5.921e-07 3.025e-04]  [4 -17 76]
 NS 1-4  2.143e+00  [-193 2.108e-10 2.108e-10 3.040e-04]  [4 -16 75]
 NS 1-5  2.571e+00  [-249 3.476e-13 3.476e-13 5.131e-04]  [3 -17 67]
 NS 2-1  3.022e+00  [0 1.000e+00 3.660e+01 2.658e-04]  [3 -17 71]
 NS 2-2  3.563e+00  [-71 2.694e-04 9.858e-03 2.597e-04]  [4 -16 75]
 NS 2-3  4.107e+00  [-141 8.424e-08 3.083e-06 2.907e-04]  [4 -17 76]
 NS 2-4  4.638e+00  [-210 2.875e-11 1.052e-09 2.793e-04]  [4 -15 75]
 NS 2-5  5.157e+00  [-280 9.980e-15 3.652e-13 3.191e-04]  [4 -17 73]
 NS 3-1  5.611e+00  [0 1.000e+00 3.578e+01 4.847e-04]  [3 -17 71]
 NS 3-2  6.148e+00  [-66 4.871e-04 1.743e-02 2.361e-04]  [4 -17 75]
 NS 3-3  6.692e+00  [-135 1.648e-07 5.895e-06 2.283e-04]  [4 -17 76]
 NS 3-4  7.210e+00  [-205 5.326e-11 1.905e-09 2.551e-04]  [4 -15 75]
 NS 3-5  7.706e+00  [-271 2.534e-14 9.065e-13 2.480e-04]  [4 -16 72]
 NS 4-1  8.162e+00  [0 1.000e+00 4.319e+01 2.177e-04]  [3 -17 71]
 NS 4-2  8.696e+00  [-72 2.302e-04 9.943e-03 3.171e-04]  [4 -17 75]
 NS 4-3  9.235e+00  [-138 1.179e-07 5.092e-06 2.467e-04]  [4 -17 76]
 NS 4-4  9.689e+00  [-205 5.446e-11 2.352e-09 9.943e-04]  [3 -17 71]
 NS 4-5  1.020e+01  [-263 6.338e-14 2.737e-12 3.159e-04]  [4 -17 72]
 NS 5-1  1.065e+01  [0 1.000e+00 5.009e+01 2.791e-04]  [3 -17 71]
 NS 5-2  1.119e+01  [-71 2.815e-04 1.410e-02 2.406e-04]  [4 -19 75]
 NS 5-3  1.165e+01  [-135 1.658e-07 8.305e-06 9.622e-04]  [3 -16 71]
 NS 5-4  1.219e+01  [-195 1.706e-10 8.546e-09 3.051e-04]  [4 -16 75]
 NS 5-5s 1.272e+01  [-258 1.211e-13 6.065e-12 2.442e-04]  [4 -16 73]
 NS 6-1  1.337e+01  [0 1.000e+00 6.464e+01 6.497e-04]  [2 -15 38]
 NS 6-2  1.391e+01  [-63 6.518e-04 4.213e-02 2.546e-04]  [4 -16 75]
 NS 6-3  1.437e+01  [-121 8.398e-07 5.428e-05 6.427e-04]  [3 -17 71]
 NS 6-4  1.491e+01  [-182 7.112e-10 4.597e-08 2.666e-04]  [4 -17 76]
 NS 6-5  1.545e+01  [-244 6.285e-13 4.062e-11 2.097e-04]  [4 -17 74]
 NS 7-1  1.583e+01  [0 1.000e+00 8.275e+01 6.881e-04]  [2 -15 65]
 NS 7-2  1.637e+01  [-63 6.883e-04 5.696e-02 2.315e-04]  [4 -17 76]
 NS 7-3  1.681e+01  [-119 1.049e-06 8.685e-05 5.860e-04]  [3 -17 69]
 NS 7-4  1.737e+01  [-180 9.035e-10 7.477e-08 2.164e-04]  [4 -17 76]
 NS 7-5  1.784e+01  [-239 1.070e-12 8.851e-11 8.684e-04]  [3 -16 70]
 NS 8-1  1.821e+01  [0 1.000e+00 1.021e+02 3.133e-04]  [2 -18 65]
 NS 8-2  1.875e+01  [-69 3.184e-04 3.251e-02 2.369e-04]  [4 -17 75]
 NS 8-3  1.921e+01  [-126 4.781e-07 4.882e-05 5.560e-04]  [3 -17 71]
 NS 8-4  1.974e+01  [-185 5.115e-10 5.223e-08 1.976e-04]  [4 -17 76]
 NS 8-5  2.021e+01  [-243 7.068e-13 7.217e-11 7.496e-04]  [3 -17 70]
 NS 9-1  2.058e+01  [0 1.000e+00 1.240e+02 4.030e-04]  [2 -17 64]
 NS 9-2  2.112e+01  [-67 4.058e-04 5.033e-02 2.514e-04]  [4 -17 75]
 NS 9-3  2.158e+01  [-122 7.706e-07 9.556e-05 6.741e-04]  [3 -17 71]
 NS 9-4  2.204e+01  [-180 9.874e-10 1.225e-07 9.988e-04]  [3 -17 71]
 NS 9-5  2.259e+01  [-233 2.029e-12 2.516e-10 2.264e-04]  [4 -17 74]
 NS 10-1  2.296e+01  [0 1.000e+00 1.459e+02 3.108e-04]  [2 -18 64]
 NS 10-2  2.341e+01  [-69 3.170e-04 4.625e-02 9.846e-04]  [3 -18 71]
 NS 10-3  2.387e+01  [-124 6.198e-07 9.043e-05 9.768e-04]  [3 -17 71]
 NS 10-4  2.441e+01  [-178 1.151e-09 1.679e-07 2.102e-04]  [4 -17 76]
 NS 10-5s 2.484e+01  [-230 2.855e-12 4.165e-10 5.983e-04]  [3 -17 67]
