---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  6.360e-01  [0 1.000e+00 1.000e+00 3.340e-04]  [5 -17 80]
 NS 1-2  1.108e+00  [-64 6.046e-04 6.046e-04 9.992e-04]  [3 -17 72]
 NS 1-3  1.668e+00  [-124 6.076e-07 6.076e-07 2.720e-04]  [4 -17 76]
 NS 1-4  2.240e+00  [-194 1.830e-10 1.830e-10 2.874e-04]  [4 -16 76]
 NS 1-5  2.690e+00  [-249 3.483e-13 3.483e-13 4.109e-04]  [3 -18 68]
 NS 2-1  3.164e+00  [0 1.000e+00 3.592e+01 2.591e-04]  [3 -16 72]
 NS 2-2  3.724e+00  [-71 2.632e-04 9.454e-03 2.487e-04]  [4 -16 76]
 NS 2-3  4.294e+00  [-141 7.947e-08 2.855e-06 2.276e-04]  [4 -18 76]
 NS 2-4  4.838e+00  [-212 2.299e-11 8.259e-10 2.398e-04]  [4 -15 76]
 NS 2-5  5.367e+00  [-282 7.781e-15 2.795e-13 2.802e-04]  [4 -16 73]
 NS 3-1  5.850e+00  [0 1.000e+00 3.509e+01 4.792e-04]  [3 -17 72]
 NS 3-2  6.426e+00  [-66 4.824e-04 1.693e-02 2.096e-04]  [4 -17 76]
 NS 3-3  6.997e+00  [-136 1.530e-07 5.369e-06 2.141e-04]  [4 -18 76]
 NS 3-4  7.536e+00  [-206 4.635e-11 1.627e-09 2.330e-04]  [4 -16 75]
 NS 3-5  8.042e+00  [-273 2.179e-14 7.646e-13 1.883e-04]  [4 -17 72]
 NS 4-1  8.500e+00  [0 1.000e+00 4.233e+01 2.101e-04]  [3 -16 71]
 NS 4-2  9.071e+00  [-72 2.245e-04 9.502e-03 2.915e-04]  [4 -16 76]
 NS 4-3  9.639e+00  [-139 1.070e-07 4.529e-06 2.101e-04]  [4 -19 76]
 NS 4-4  1.011e+01  [-206 4.897e-11 2.073e-09 7.711e-04]  [3 -17 72]
 NS 4-5  1.067e+01  [-266 4.766e-14 2.017e-12 2.283e-04]  [4 -18 74]
 NS 5-1  1.114e+01  [0 1.000e+00 4.890e+01 2.762e-04]  [3 -17 72]
 NS 5-2  1.171e+01  [-71 2.798e-04 1.368e-02 2.219e-04]  [4 -18 76]
 NS 5-3  1.218e+01  [-135 1.612e-07 7.881e-06 9.349e-04]  [3 -16 72]
 NS 5-4  1.276e+01  [-195 1.611e-10 7.879e-09 2.312e-04]  [4 -18 76]
 NS 5-5s 1.328e+01  [-258 1.162e-13 5.683e-12 2.106e-04]  [4 -16 72]
 NS 6-1  1.395e+01  [0 1.000e+00 6.310e+01 6.548e-04]  [2 -15 38]
 NS 6-2  1.451e+01  [-63 6.564e-04 4.142e-02 2.281e-04]  [4 -16 76]
 NS 6-3  1.497e+01  [-121 8.277e-07 5.223e-05 6.287e-04]  [3 -17 71]
 NS 6-4  1.552e+01  [-183 6.651e-10 4.197e-08 2.704e-04]  [4 -17 75]
 NS 6-5  1.601e+01  [-244 5.877e-13 3.708e-11 9.183e-04]  [3 -16 70]
 NS 7-1  1.640e+01  [0 1.000e+00 8.076e+01 7.031e-04]  [2 -15 65]
 NS 7-2  1.697e+01  [-63 7.041e-04 5.686e-02 2.300e-04]  [4 -17 76]
 NS 7-3  1.745e+01  [-119 1.097e-06 8.857e-05 5.277e-04]  [3 -17 71]
 NS 7-4  1.795e+01  [-180 9.182e-10 7.415e-08 9.705e-04]  [3 -17 72]
 NS 7-5  1.853e+01  [-237 1.352e-12 1.091e-10 2.095e-04]  [4 -18 75]
 NS 8-1  1.891e+01  [0 1.000e+00 9.964e+01 3.294e-04]  [2 -18 65]
 NS 8-2  1.949e+01  [-69 3.350e-04 3.337e-02 2.225e-04]  [4 -17 76]
 NS 8-3  1.996e+01  [-126 4.882e-07 4.864e-05 5.506e-04]  [3 -17 72]
 NS 8-4  2.053e+01  [-186 4.866e-10 4.849e-08 1.867e-04]  [4 -17 76]
 NS 8-5  2.102e+01  [-241 8.882e-13 8.849e-11 4.671e-04]  [3 -17 70]
 NS 9-1  2.139e+01  [0 1.000e+00 1.210e+02 4.144e-04]  [2 -17 65]
 NS 9-2  2.196e+01  [-67 4.186e-04 5.065e-02 2.399e-04]  [4 -17 76]
 NS 9-3  2.244e+01  [-121 7.958e-07 9.631e-05 5.628e-04]  [3 -17 72]
 NS 9-4  2.293e+01  [-179 1.072e-09 1.298e-07 8.693e-04]  [3 -17 73]
 NS 9-5  2.344e+01  [-231 2.775e-12 3.358e-10 7.038e-04]  [3 -17 70]
 NS 10-1  2.384e+01  [0 1.000e+00 1.423e+02 3.224e-04]  [2 -18 65]
 NS 10-2  2.432e+01  [-69 3.303e-04 4.702e-02 9.962e-04]  [3 -18 71]
 NS 10-3  2.479e+01  [-124 6.251e-07 8.899e-05 8.680e-04]  [3 -17 72]
 NS 10-4  2.527e+01  [-177 1.353e-09 1.926e-07 9.628e-04]  [3 -16 72]
 NS 10-5s 2.576e+01  [-226 4.854e-12 6.909e-10 5.920e-04]  [3 -16 71]
 NS 11-1  2.641e+01  [0 1.000e+00 1.650e+02 3.453e-04]  [2 -17 38]
 NS 11-2  2.696e+01  [-69 3.541e-04 5.844e-02 2.162e-04]  [4 -17 76]
 NS 11-3  2.744e+01  [-122 7.930e-07 1.309e-04 5.594e-04]  [3 -17 72]
 NS 11-4  2.792e+01  [-174 1.846e-09 3.046e-07 6.273e-04]  [3 -18 72]
 NS 11-5  2.841e+01  [-220 9.173e-12 1.514e-09 3.679e-04]  [3 -17 70]
 NS 12-1  2.879e+01  [0 1.000e+00 1.876e+02 3.228e-04]  [2 -18 65]
 NS 12-2  2.934e+01  [-69 3.352e-04 6.288e-02 1.975e-04]  [4 -17 76]
 NS 12-3  2.982e+01  [-121 8.278e-07 1.553e-04 5.193e-04]  [3 -17 72]
 NS 12-4  3.030e+01  [-171 2.546e-09 4.776e-07 4.987e-04]  [3 -18 71]
 NS 12-5  3.079e+01  [-215 1.651e-11 3.098e-09 2.660e-04]  [3 -17 70]
 NS 13-1  3.117e+01  [0 1.000e+00 2.107e+02 3.251e-04]  [2 -18 65]
 NS 13-2  3.173e+01  [-69 3.403e-04 7.171e-02 2.016e-04]  [4 -17 75]
 NS 13-3  3.220e+01  [-119 1.020e-06 2.149e-04 5.057e-04]  [3 -17 72]
 NS 13-4  3.268e+01  [-168 3.841e-09 8.094e-07 4.411e-04]  [3 -18 72]
 NS 13-5  3.316e+01  [-210 2.990e-11 6.301e-09 2.271e-04]  [3 -17 70]
 NS 14-1  3.354e+01  [0 1.000e+00 2.337e+02 3.181e-04]  [2 -18 65]
