---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  7.030e-01  [0 1.000e+00 1.000e+00 3.365e-04]  [5 -17 80]
 NS 1-2  1.220e+00  [-64 6.010e-04 6.010e-04 9.892e-04]  [3 -17 72]
 NS 1-3  1.845e+00  [-124 5.978e-07 5.978e-07 2.916e-04]  [4 -17 77]
 NS 1-4  2.469e+00  [-194 1.904e-10 1.904e-10 3.078e-04]  [4 -15 77]
 NS 1-5  2.969e+00  [-248 3.623e-13 3.623e-13 4.467e-04]  [3 -17 69]
 NS 2-1  3.493e+00  [0 1.000e+00 3.634e+01 2.494e-04]  [3 -16 73]
 NS 2-2  4.115e+00  [-71 2.534e-04 9.209e-03 2.636e-04]  [4 -16 77]
 NS 2-3  4.734e+00  [-141 8.082e-08 2.937e-06 2.751e-04]  [4 -17 77]
 NS 2-4  5.336e+00  [-211 2.650e-11 9.630e-10 2.903e-04]  [4 -14 76]
 NS 2-5  5.902e+00  [-280 9.646e-15 3.505e-13 2.814e-04]  [4 -17 73]
 NS 3-1  6.427e+00  [0 1.000e+00 3.530e+01 4.754e-04]  [3 -17 73]
 NS 3-2  7.044e+00  [-66 4.784e-04 1.689e-02 2.373e-04]  [4 -16 77]
 NS 3-3  7.666e+00  [-136 1.518e-07 5.358e-06 2.832e-04]  [4 -17 77]
 NS 3-4  8.280e+00  [-205 5.402e-11 1.907e-09 2.832e-04]  [4 -15 77]
 NS 3-5  8.859e+00  [-272 2.469e-14 8.715e-13 2.454e-04]  [4 -16 74]
 NS 4-1  9.367e+00  [0 1.000e+00 4.282e+01 2.181e-04]  [3 -16 72]
 NS 4-2  9.986e+00  [-72 2.306e-04 9.874e-03 3.007e-04]  [4 -17 77]
 NS 4-3  1.061e+01  [-139 1.039e-07 4.449e-06 2.633e-04]  [4 -18 77]
 NS 4-4  1.112e+01  [-207 4.383e-11 1.877e-09 9.980e-04]  [3 -17 71]
 NS 4-5  1.174e+01  [-266 4.852e-14 2.077e-12 2.666e-04]  [4 -18 75]
 NS 5-1  1.226e+01  [0 1.000e+00 4.861e+01 2.808e-04]  [3 -17 73]
 NS 5-2  1.287e+01  [-70 2.842e-04 1.381e-02 2.398e-04]  [4 -18 76]
 NS 5-3  1.349e+01  [-136 1.508e-07 7.330e-06 2.331e-04]  [4 -17 77]
 NS 5-4  1.411e+01  [-203 6.341e-11 3.082e-09 2.319e-04]  [4 -16 77]
 NS 5-5s 1.473e+01  [-267 4.157e-14 2.021e-12 2.233e-04]  [4 -16 75]
