---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  1.105e+00  [0 1.000e+00 1.000e+00 2.829e-04]  [5 -17 82]
 NS 1-2  1.963e+00  [-68 3.880e-04 3.880e-04 2.026e-04]  [4 -17 78]
 NS 1-3  2.931e+00  [-140 9.382e-08 9.382e-08 2.885e-04]  [4 -16 80]
 NS 1-4  3.840e+00  [-210 2.957e-11 2.957e-11 3.384e-04]  [4 -14 78]
 NS 1-5  4.523e+00  [-249 3.222e-13 3.222e-13 2.262e-04]  [3 -17 68]
 NS 2-1  5.201e+00  [0 1.000e+00 3.477e+01 9.939e-04]  [2 -16 72]
 NS 2-2  6.203e+00  [-60 9.947e-04 3.459e-02 2.362e-04]  [4 -18 83]
 NS 2-3  7.206e+00  [-131 2.747e-07 9.553e-06 2.205e-04]  [4 -17 80]
 NS 2-4  8.200e+00  [-203 6.674e-11 2.320e-09 2.612e-04]  [4 -16 80]
 NS 2-5s 9.058e+00  [-274 1.977e-14 6.872e-13 2.889e-04]  [4 -16 76]
 NS 3-1  1.007e+01  [0 1.000e+00 3.456e+01 4.013e-04]  [3 -17 50]
 NS 3-2  1.089e+01  [-67 4.024e-04 1.391e-02 2.142e-04]  [4 -17 78]
 NS 3-3  1.190e+01  [-138 1.249e-07 4.318e-06 2.216e-04]  [4 -17 82]
 NS 3-4  1.286e+01  [-208 3.769e-11 1.303e-09 2.852e-04]  [4 -15 80]
 NS 3-5  1.370e+01  [-273 2.044e-14 7.065e-13 1.967e-04]  [4 -16 76]
 NS 4-1  1.428e+01  [0 1.000e+00 4.153e+01 8.800e-04]  [2 -18 67]
 NS 4-2  1.528e+01  [-61 8.802e-04 3.655e-02 2.834e-04]  [4 -18 81]
 NS 4-3  1.619e+01  [-128 3.855e-07 1.601e-05 2.049e-04]  [4 -18 79]
 NS 4-4  1.712e+01  [-198 1.201e-10 4.988e-09 2.314e-04]  [4 -16 79]
 NS 4-5s 1.804e+01  [-266 4.708e-14 1.955e-12 2.157e-04]  [4 -16 77]
 NS 5-1  1.909e+01  [0 1.000e+00 4.883e+01 2.439e-04]  [3 -17 51]
 NS 5-2  2.002e+01  [-72 2.446e-04 1.194e-02 2.372e-04]  [4 -19 79]
 NS 5-3  2.078e+01  [-136 1.532e-07 7.479e-06 8.927e-04]  [3 -17 73]
 NS 5-4  2.162e+01  [-196 1.447e-10 7.068e-09 2.802e-04]  [4 -17 77]
 NS 5-5  2.237e+01  [-258 1.228e-13 5.996e-12 8.829e-04]  [3 -17 73]
 NS 6-1  2.298e+01  [0 1.000e+00 6.272e+01 6.029e-04]  [2 -15 67]
 NS 6-2  2.394e+01  [-64 6.050e-04 3.795e-02 2.548e-04]  [4 -16 79]
 NS 6-3  2.478e+01  [-123 6.383e-07 4.003e-05 7.199e-04]  [3 -18 76]
 NS 6-4  2.581e+01  [-185 5.325e-10 3.340e-08 2.490e-04]  [4 -18 82]
 NS 6-5s 2.662e+01  [-246 4.714e-13 2.956e-11 8.705e-04]  [3 -16 77]
 NS 7-1  2.767e+01  [0 1.000e+00 8.034e+01 6.471e-04]  [2 -15 49]
 NS 7-2  2.862e+01  [-63 6.470e-04 5.197e-02 2.525e-04]  [4 -17 81]
 NS 7-3  2.942e+01  [-123 6.840e-07 5.495e-05 6.511e-04]  [3 -18 77]
 NS 7-4  3.038e+01  [-184 5.938e-10 4.770e-08 2.113e-04]  [4 -18 81]
 NS 7-5  3.111e+01  [-243 6.487e-13 5.212e-11 6.688e-04]  [3 -16 71]
 NS 8-1  3.180e+01  [0 1.000e+00 9.915e+01 3.176e-04]  [2 -18 71]
 NS 8-2  3.279e+01  [-69 3.198e-04 3.171e-02 2.417e-04]  [4 -17 81]
 NS 8-3  3.361e+01  [-127 4.122e-07 4.087e-05 6.010e-04]  [3 -17 76]
 NS 8-4  3.467e+01  [-187 4.127e-10 4.092e-08 1.716e-04]  [4 -18 82]
 NS 8-5s 3.546e+01  [-245 5.535e-13 5.488e-11 6.176e-04]  [3 -16 73]
 NS 9-1  3.651e+01  [0 1.000e+00 1.204e+02 3.981e-04]  [2 -17 51]
 NS 9-2  3.734e+01  [-67 3.987e-04 4.800e-02 2.495e-04]  [4 -16 78]
 NS 9-3  3.814e+01  [-124 5.652e-07 6.804e-05 6.400e-04]  [3 -17 76]
 NS 9-4  3.911e+01  [-183 6.671e-10 8.031e-08 1.638e-04]  [4 -18 79]
 NS 9-5  3.990e+01  [-239 1.017e-12 1.224e-10 5.339e-04]  [3 -16 74]
 NS 10-1  4.046e+01  [0 1.000e+00 1.417e+02 3.175e-04]  [2 -18 64]
 NS 10-2  4.132e+01  [-69 3.196e-04 4.528e-02 9.853e-04]  [3 -18 79]
 NS 10-3  4.220e+01  [-124 5.944e-07 8.422e-05 9.548e-04]  [3 -18 79]
 NS 10-4  4.325e+01  [-180 9.840e-10 1.394e-07 2.137e-04]  [4 -18 84]
 NS 10-5s 4.412e+01  [-233 2.024e-12 2.867e-10 5.940e-04]  [3 -16 77]
 NS 11-1  4.515e+01  [0 1.000e+00 1.642e+02 3.370e-04]  [2 -17 45]
 NS 11-2  4.600e+01  [-69 3.391e-04 5.569e-02 2.170e-04]  [4 -16 78]
 NS 11-3  4.678e+01  [-123 6.497e-07 1.067e-04 5.712e-04]  [3 -17 75]
 NS 11-4  4.757e+01  [-179 1.040e-09 1.708e-07 8.875e-04]  [3 -18 76]
 NS 11-5  4.840e+01  [-232 2.494e-12 4.096e-10 8.463e-04]  [3 -17 75]
