---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  6.880e-01  [0 1.000e+00 1.000e+00 2.726e-04]  [5 -17 79]
 NS 1-2  1.287e+00  [-68 3.858e-04 3.858e-04 1.888e-04]  [4 -17 75]
 NS 1-3  1.896e+00  [-141 8.734e-08 8.734e-08 2.512e-04]  [4 -17 76]
 NS 1-4  2.458e+00  [-212 2.475e-11 2.475e-11 3.121e-04]  [4 -15 73]
 NS 1-5  2.945e+00  [-249 3.170e-13 3.170e-13 2.367e-04]  [3 -16 67]
 NS 2-1  3.456e+00  [0 1.000e+00 3.537e+01 1.943e-04]  [3 -16 71]
 NS 2-2  4.069e+00  [-74 1.958e-04 6.924e-03 2.492e-04]  [4 -17 76]
 NS 2-3  4.682e+00  [-145 5.470e-08 1.935e-06 2.035e-04]  [4 -18 76]
 NS 2-4  5.268e+00  [-217 1.314e-11 4.648e-10 2.206e-04]  [4 -16 75]
 NS 2-5s 5.768e+00  [-285 5.396e-15 1.908e-13 9.771e-04]  [3 -16 68]
 NS 3-1  6.572e+00  [0 1.000e+00 3.500e+01 3.979e-04]  [3 -17 45]
 NS 3-2  7.179e+00  [-67 3.991e-04 1.397e-02 1.910e-04]  [4 -18 75]
 NS 3-3  7.787e+00  [-139 1.122e-07 3.925e-06 2.146e-04]  [4 -17 76]
 NS 3-4  8.395e+00  [-209 3.337e-11 1.168e-09 2.406e-04]  [4 -16 76]
 NS 3-5  8.920e+00  [-274 1.855e-14 6.493e-13 8.432e-04]  [3 -17 69]
 NS 4-1  9.340e+00  [0 1.000e+00 4.231e+01 8.934e-04]  [2 -18 65]
 NS 4-2  9.946e+00  [-60 8.933e-04 3.780e-02 2.635e-04]  [4 -18 76]
 NS 4-3  1.055e+01  [-128 3.604e-07 1.525e-05 1.838e-04]  [4 -18 76]
 NS 4-4  1.116e+01  [-199 1.113e-10 4.708e-09 2.196e-04]  [4 -16 76]
 NS 4-5s 1.172e+01  [-267 4.367e-14 1.848e-12 2.116e-04]  [4 -17 72]
 NS 5-1  1.251e+01  [0 1.000e+00 4.887e+01 2.438e-04]  [3 -17 46]
 NS 5-2  1.312e+01  [-72 2.444e-04 1.195e-02 2.280e-04]  [4 -18 75]
 NS 5-3  1.364e+01  [-136 1.442e-07 7.050e-06 8.305e-04]  [3 -17 71]
 NS 5-4  1.424e+01  [-198 1.255e-10 6.135e-09 2.645e-04]  [4 -17 75]
 NS 5-5  1.476e+01  [-260 9.745e-14 4.763e-12 8.286e-04]  [3 -17 70]
 NS 6-1  1.518e+01  [0 1.000e+00 6.308e+01 6.018e-04]  [2 -15 65]
 NS 6-2  1.578e+01  [-64 6.041e-04 3.811e-02 2.444e-04]  [4 -16 75]
 NS 6-3  1.630e+01  [-124 6.038e-07 3.809e-05 6.733e-04]  [3 -18 71]
 NS 6-4  1.692e+01  [-186 4.816e-10 3.038e-08 2.310e-04]  [4 -17 76]
 NS 6-5s 1.744e+01  [-247 4.266e-13 2.691e-11 8.050e-04]  [3 -16 69]
 NS 7-1  1.814e+01  [0 1.000e+00 8.040e+01 6.490e-04]  [2 -15 39]
 NS 7-2  1.874e+01  [-63 6.489e-04 5.217e-02 2.392e-04]  [4 -17 75]
 NS 7-3  1.925e+01  [-123 6.938e-07 5.579e-05 5.284e-04]  [3 -18 71]
 NS 7-4  1.986e+01  [-184 5.667e-10 4.556e-08 1.839e-04]  [4 -17 76]
 NS 7-5  2.032e+01  [-245 5.515e-13 4.434e-11 7.147e-04]  [3 -17 66]
 NS 8-1  2.073e+01  [0 1.000e+00 9.939e+01 3.089e-04]  [2 -18 64]
 NS 8-2  2.133e+01  [-70 3.113e-04 3.094e-02 2.262e-04]  [4 -17 75]
 NS 8-3  2.185e+01  [-128 3.947e-07 3.923e-05 5.144e-04]  [3 -17 71]
 NS 8-4  2.236e+01  [-188 3.965e-10 3.941e-08 9.160e-04]  [3 -18 71]
 NS 8-5s 2.298e+01  [-244 5.748e-13 5.713e-11 2.041e-04]  [4 -18 74]
 NS 9-1  2.367e+01  [0 1.000e+00 1.205e+02 3.906e-04]  [2 -17 38]
 NS 9-2  2.427e+01  [-68 3.914e-04 4.718e-02 2.428e-04]  [4 -17 75]
 NS 9-3  2.478e+01  [-124 5.746e-07 6.926e-05 5.442e-04]  [3 -18 71]
 NS 9-4  2.529e+01  [-183 6.662e-10 8.030e-08 8.589e-04]  [3 -18 71]
 NS 9-5  2.591e+01  [-239 1.034e-12 1.246e-10 1.860e-04]  [4 -17 74]
 NS 10-1  2.631e+01  [0 1.000e+00 1.419e+02 3.071e-04]  [2 -18 63]
 NS 10-2  2.682e+01  [-70 3.095e-04 4.392e-02 9.973e-04]  [3 -18 71]
 NS 10-3  2.733e+01  [-124 5.845e-07 8.295e-05 8.528e-04]  [3 -18 71]
 NS 10-4  2.794e+01  [-181 8.356e-10 1.186e-07 1.959e-04]  [4 -18 76]
 NS 10-5s 2.845e+01  [-235 1.696e-12 2.406e-10 5.037e-04]  [3 -16 69]
 NS 11-1  2.915e+01  [0 1.000e+00 1.644e+02 3.278e-04]  [2 -18 38]
 NS 11-2  2.974e+01  [-69 3.300e-04 5.428e-02 2.097e-04]  [4 -17 75]
 NS 11-3  3.025e+01  [-123 6.507e-07 1.070e-04 5.047e-04]  [3 -17 71]
 NS 11-4  3.076e+01  [-179 1.033e-09 1.699e-07 7.290e-04]  [3 -18 71]
 NS 11-5  3.127e+01  [-233 2.068e-12 3.401e-10 8.005e-04]  [3 -17 69]
 NS 12-1  3.168e+01  [0 1.000e+00 1.870e+02 3.073e-04]  [2 -18 63]
 NS 12-2  3.228e+01  [-70 3.108e-04 5.812e-02 1.922e-04]  [4 -17 75]
 NS 12-3  3.280e+01  [-122 7.082e-07 1.324e-04 4.720e-04]  [3 -17 71]
 NS 12-4  3.331e+01  [-177 1.275e-09 2.384e-07 7.029e-04]  [3 -18 71]
 NS 12-5s 3.384e+01  [-230 3.032e-12 5.670e-10 7.238e-04]  [3 -17 70]
