---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  6.100e-01  [0 1.000e+00 1.000e+00 3.419e-04]  [5 -17 79]
 NS 1-2  1.078e+00  [-65 5.555e-04 5.555e-04 8.924e-04]  [3 -17 71]
 NS 1-3  1.618e+00  [-126 4.992e-07 4.992e-07 2.597e-04]  [4 -18 76]
 NS 1-4  2.149e+00  [-196 1.440e-10 1.440e-10 2.558e-04]  [4 -16 75]
 NS 1-5  2.599e+00  [-249 3.455e-13 3.455e-13 3.481e-04]  [3 -18 69]
 NS 2-1  3.053e+00  [0 1.000e+00 3.572e+01 2.433e-04]  [3 -17 71]
 NS 2-2  3.587e+00  [-72 2.467e-04 8.812e-03 2.389e-04]  [4 -17 76]
 NS 2-3  4.121e+00  [-142 7.151e-08 2.554e-06 2.175e-04]  [4 -17 75]
 NS 2-4  4.653e+00  [-214 1.888e-11 6.744e-10 2.256e-04]  [4 -15 76]
 NS 2-5  5.149e+00  [-283 6.423e-15 2.294e-13 2.510e-04]  [4 -16 72]
 NS 3-1  5.606e+00  [0 1.000e+00 3.488e+01 4.734e-04]  [3 -17 71]
 NS 3-2  6.138e+00  [-66 4.758e-04 1.660e-02 2.208e-04]  [4 -17 76]
 NS 3-3  6.675e+00  [-136 1.450e-07 5.057e-06 2.014e-04]  [4 -17 76]
 NS 3-4  7.221e+00  [-207 4.045e-11 1.411e-09 2.794e-04]  [4 -16 76]
 NS 3-5  7.738e+00  [-273 2.071e-14 7.223e-13 1.936e-04]  [4 -17 73]
 NS 4-1  8.191e+00  [0 1.000e+00 4.211e+01 2.076e-04]  [3 -16 71]
 NS 4-2  8.725e+00  [-73 2.190e-04 9.221e-03 2.896e-04]  [4 -17 75]
 NS 4-3  9.259e+00  [-140 9.573e-08 4.031e-06 2.408e-04]  [4 -18 76]
 NS 4-4  9.717e+00  [-208 3.749e-11 1.579e-09 8.921e-04]  [3 -17 71]
 NS 4-5  1.024e+01  [-268 3.878e-14 1.633e-12 1.928e-04]  [4 -19 73]
 NS 5-1  1.069e+01  [0 1.000e+00 4.888e+01 2.766e-04]  [3 -17 71]
 NS 5-2  1.122e+01  [-71 2.791e-04 1.364e-02 2.333e-04]  [4 -18 75]
 NS 5-3  1.168e+01  [-136 1.453e-07 7.103e-06 8.846e-04]  [3 -17 72]
 NS 5-4  1.223e+01  [-197 1.389e-10 6.790e-09 2.499e-04]  [4 -17 76]
 NS 5-5s 1.275e+01  [-261 7.961e-14 3.891e-12 2.181e-04]  [4 -16 73]
 NS 6-1  1.339e+01  [0 1.000e+00 6.307e+01 6.375e-04]  [2 -15 38]
 NS 6-2  1.393e+01  [-63 6.394e-04 4.033e-02 2.388e-04]  [4 -16 75]
 NS 6-3  1.439e+01  [-122 7.488e-07 4.723e-05 6.573e-04]  [3 -17 72]
 NS 6-4  1.493e+01  [-184 5.890e-10 3.715e-08 2.243e-04]  [4 -18 76]
 NS 6-5  1.540e+01  [-247 4.114e-13 2.595e-11 9.149e-04]  [3 -16 70]
 NS 7-1  1.578e+01  [0 1.000e+00 8.077e+01 6.855e-04]  [2 -15 65]
 NS 7-2  1.630e+01  [-63 6.857e-04 5.539e-02 2.323e-04]  [4 -17 76]
 NS 7-3  1.676e+01  [-120 9.725e-07 7.855e-05 5.769e-04]  [3 -17 71]
 NS 7-4  1.731e+01  [-181 7.980e-10 6.446e-08 1.839e-04]  [4 -18 76]
 NS 7-5  1.776e+01  [-243 7.006e-13 5.659e-11 7.975e-04]  [3 -16 69]
 NS 8-1  1.812e+01  [0 1.000e+00 9.966e+01 3.244e-04]  [2 -18 65]
 NS 8-2  1.865e+01  [-69 3.288e-04 3.277e-02 2.412e-04]  [4 -17 75]
 NS 8-3  1.911e+01  [-127 4.224e-07 4.209e-05 6.213e-04]  [3 -16 71]
 NS 8-4  1.965e+01  [-187 4.032e-10 4.019e-08 2.094e-04]  [4 -18 76]
