---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  6.090e-01  [0 1.000e+00 1.000e+00 3.754e-04]  [5 -17 79]
 NS 1-2  1.064e+00  [-64 6.070e-04 6.070e-04 9.853e-04]  [3 -17 71]
 NS 1-3  1.602e+00  [-124 6.014e-07 6.014e-07 3.239e-04]  [4 -17 76]
 NS 1-4  2.124e+00  [-193 2.103e-10 2.103e-10 2.802e-04]  [4 -16 75]
 NS 1-5  2.528e+00  [-249 3.524e-13 3.524e-13 4.526e-04]  [3 -18 65]
 NS 2-1  2.986e+00  [0 1.000e+00 3.762e+01 2.538e-04]  [3 -17 72]
 NS 2-2  3.526e+00  [-71 2.572e-04 9.675e-03 2.509e-04]  [4 -16 76]
 NS 2-3  4.065e+00  [-142 7.908e-08 2.975e-06 2.481e-04]  [4 -16 76]
 NS 2-4  4.582e+00  [-212 2.280e-11 8.577e-10 2.808e-04]  [4 -15 75]
 NS 2-5  5.088e+00  [-280 9.023e-15 3.394e-13 3.279e-04]  [4 -14 71]
 NS 3-1  5.545e+00  [0 1.000e+00 3.675e+01 4.907e-04]  [3 -16 72]
 NS 3-2  6.084e+00  [-66 4.930e-04 1.812e-02 2.229e-04]  [4 -17 76]
 NS 3-3  6.629e+00  [-136 1.577e-07 5.796e-06 2.395e-04]  [4 -18 76]
 NS 3-4  7.154e+00  [-206 4.877e-11 1.792e-09 2.717e-04]  [4 -15 75]
 NS 3-5  7.694e+00  [-272 2.246e-14 8.253e-13 2.543e-04]  [4 -16 74]
 NS 4-1  8.153e+00  [0 1.000e+00 4.437e+01 2.118e-04]  [3 -16 71]
 NS 4-2  8.692e+00  [-73 2.233e-04 9.908e-03 3.173e-04]  [4 -17 76]
 NS 4-3  9.238e+00  [-139 1.038e-07 4.606e-06 2.632e-04]  [4 -18 76]
 NS 4-4  9.678e+00  [-207 4.253e-11 1.887e-09 9.368e-04]  [3 -16 71]
 NS 4-5  1.018e+01  [-266 4.485e-14 1.990e-12 2.787e-04]  [4 -18 72]
 NS 5-1  1.065e+01  [0 1.000e+00 5.122e+01 2.883e-04]  [3 -16 72]
 NS 5-2  1.118e+01  [-70 2.907e-04 1.489e-02 2.266e-04]  [4 -19 76]
 NS 5-3  1.173e+01  [-135 1.615e-07 8.273e-06 1.894e-04]  [4 -18 76]
 NS 5-4  1.227e+01  [-204 6.300e-11 3.227e-09 2.217e-04]  [4 -16 76]
 NS 5-5s 1.282e+01  [-268 3.661e-14 1.875e-12 2.150e-04]  [4 -16 75]
 NS 6-1  1.348e+01  [0 1.000e+00 6.614e+01 6.528e-04]  [2 -15 38]
 NS 6-2  1.402e+01  [-63 6.546e-04 4.329e-02 2.468e-04]  [4 -16 76]
 NS 6-3  1.446e+01  [-121 8.065e-07 5.334e-05 6.620e-04]  [3 -17 71]
 NS 6-4  1.501e+01  [-183 6.448e-10 4.264e-08 2.516e-04]  [4 -17 76]
 NS 6-5  1.548e+01  [-246 4.730e-13 3.128e-11 9.753e-04]  [3 -16 70]
 NS 7-1  1.586e+01  [0 1.000e+00 8.461e+01 7.037e-04]  [2 -15 65]
 NS 7-2  1.639e+01  [-63 7.041e-04 5.957e-02 2.512e-04]  [4 -17 76]
 NS 7-3  1.686e+01  [-119 1.014e-06 8.577e-05 5.956e-04]  [3 -17 72]
 NS 7-4  1.741e+01  [-181 8.386e-10 7.096e-08 1.952e-04]  [4 -17 76]
 NS 7-5  1.788e+01  [-243 6.813e-13 5.764e-11 7.697e-04]  [3 -16 70]
 NS 8-1  1.825e+01  [0 1.000e+00 1.044e+02 3.310e-04]  [2 -17 65]
 NS 8-2  1.880e+01  [-69 3.357e-04 3.505e-02 2.343e-04]  [4 -17 76]
 NS 8-3  1.926e+01  [-127 4.383e-07 4.577e-05 6.612e-04]  [3 -16 72]
 NS 8-4  1.980e+01  [-187 4.369e-10 4.562e-08 2.210e-04]  [4 -17 76]
 NS 8-5  2.028e+01  [-246 4.933e-13 5.151e-11 6.935e-04]  [3 -16 70]
 NS 9-1  2.065e+01  [0 1.000e+00 1.268e+02 4.215e-04]  [2 -16 66]
 NS 9-2  2.120e+01  [-67 4.243e-04 5.380e-02 2.592e-04]  [4 -17 76]
 NS 9-3  2.166e+01  [-122 7.106e-07 9.010e-05 7.232e-04]  [3 -17 72]
 NS 9-4  2.221e+01  [-181 8.705e-10 1.104e-07 1.736e-04]  [4 -18 76]
 NS 9-5  2.266e+01  [-238 1.142e-12 1.448e-10 6.827e-04]  [3 -16 69]
 NS 10-1  2.303e+01  [0 1.000e+00 1.491e+02 3.298e-04]  [2 -17 65]
 NS 10-2  2.356e+01  [-69 3.356e-04 5.005e-02 1.930e-04]  [4 -17 76]
 NS 10-3  2.402e+01  [-126 4.513e-07 6.731e-05 8.043e-04]  [3 -16 72]
 NS 10-4  2.456e+01  [-183 7.044e-10 1.051e-07 1.834e-04]  [4 -18 76]
 NS 10-5s 2.502e+01  [-238 1.242e-12 1.852e-10 7.040e-04]  [3 -16 70]
 NS 11-1  2.565e+01  [0 1.000e+00 1.729e+02 3.527e-04]  [2 -17 37]
 NS 11-2  2.619e+01  [-68 3.590e-04 6.206e-02 2.282e-04]  [4 -17 76]
 NS 11-3  2.664e+01  [-123 6.709e-07 1.160e-04 7.677e-04]  [3 -17 72]
 NS 11-4  2.711e+01  [-178 1.156e-09 1.999e-07 9.380e-04]  [3 -18 72]
 NS 11-5  2.766e+01  [-232 2.469e-12 4.269e-10 1.924e-04]  [4 -18 75]
 NS 12-1  2.803e+01  [0 1.000e+00 1.965e+02 3.299e-04]  [2 -17 65]
 NS 12-2  2.857e+01  [-69 3.388e-04 6.659e-02 2.056e-04]  [4 -17 76]
 NS 12-3  2.903e+01  [-123 6.720e-07 1.321e-04 7.517e-04]  [3 -16 72]
 NS 12-4  2.949e+01  [-177 1.347e-09 2.646e-07 8.820e-04]  [3 -18 72]
 NS 12-5  3.004e+01  [-229 3.357e-12 6.598e-10 1.780e-04]  [4 -18 75]
