---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  9.800e-01  [0 1.000e+00 1.000e+00 3.898e-04]  [5 -17 82]
 NS 1-2  1.628e+00  [-45 5.332e-03 5.332e-03 5.299e-04]  [3 -17 72]
 NS 1-3  2.338e+00  [-107 4.007e-06 4.007e-06 9.850e-04]  [3 -19 75]
 NS 1-4  3.188e+00  [-166 4.860e-09 4.860e-09 2.153e-04]  [4 -18 79]
 NS 1-5  3.874e+00  [-230 3.089e-12 3.089e-12 7.050e-04]  [3 -16 72]
 NS 2-1  4.587e+00  [0 1.000e+00 4.261e+01 2.567e-04]  [3 -17 74]
 NS 2-2  5.413e+00  [-68 3.914e-04 1.668e-02 2.019e-04]  [4 -16 78]
 NS 2-3  6.129e+00  [-126 4.602e-07 1.961e-05 6.305e-04]  [3 -16 75]
 NS 2-4  6.973e+00  [-187 4.326e-10 1.843e-08 2.053e-04]  [4 -16 78]
 NS 2-5s 7.698e+00  [-243 6.385e-13 2.721e-11 5.182e-04]  [3 -16 73]
 NS 3-1  8.771e+00  [0 1.000e+00 4.089e+01 4.804e-04]  [3 -16 49]
 NS 3-2  9.593e+00  [-63 7.033e-04 2.876e-02 2.398e-04]  [4 -17 78]
 NS 3-3  1.030e+01  [-117 1.368e-06 5.595e-05 5.294e-04]  [3 -17 74]
 NS 3-4  1.100e+01  [-177 1.307e-09 5.345e-08 8.533e-04]  [3 -18 74]
 NS 3-5  1.171e+01  [-232 2.264e-12 9.258e-11 9.508e-04]  [3 -16 72]
 NS 4-1  1.242e+01  [0 1.000e+00 5.202e+01 2.530e-04]  [3 -16 75]
 NS 4-2  1.313e+01  [-65 5.169e-04 2.689e-02 6.964e-04]  [3 -18 74]
 NS 4-3  1.384e+01  [-122 7.736e-07 4.024e-05 7.222e-04]  [3 -18 74]
 NS 4-4  1.453e+01  [-175 1.586e-09 8.252e-08 8.059e-04]  [3 -16 74]
 NS 4-5s 1.525e+01  [-229 3.167e-12 1.647e-10 9.715e-04]  [3 -16 73]
 NS 5-1  1.631e+01  [0 1.000e+00 5.034e+01 3.162e-04]  [3 -16 50]
 NS 5-2  1.701e+01  [-63 6.443e-04 3.243e-02 8.258e-04]  [3 -17 74]
 NS 5-3  1.772e+01  [-115 1.653e-06 8.321e-05 5.543e-04]  [3 -18 74]
 NS 5-4  1.842e+01  [-170 3.115e-09 1.568e-07 7.771e-04]  [3 -16 74]
 NS 5-5  1.914e+01  [-222 7.876e-12 3.965e-10 8.160e-04]  [3 -16 73]
 NS 6-1  1.972e+01  [0 1.000e+00 6.859e+01 6.564e-04]  [2 -16 69]
 NS 6-2  2.054e+01  [-62 7.478e-04 5.129e-02 3.053e-04]  [4 -17 78]
 NS 6-3  2.123e+01  [-110 2.889e-06 1.981e-04 5.311e-04]  [3 -18 74]
 NS 6-4  2.192e+01  [-161 8.204e-09 5.628e-07 4.434e-04]  [3 -18 74]
 NS 6-5s 2.265e+01  [-211 2.577e-11 1.767e-09 5.302e-04]  [3 -17 73]
 NS 7-1  2.357e+01  [0 1.000e+00 8.231e+01 7.062e-04]  [2 -15 43]
 NS 7-2  2.439e+01  [-61 7.954e-04 6.547e-02 2.568e-04]  [4 -17 78]
 NS 7-3  2.509e+01  [-106 4.994e-06 4.111e-04 3.979e-04]  [3 -16 74]
 NS 7-4  2.580e+01  [-158 1.239e-08 1.020e-06 4.007e-04]  [3 -18 75]
 NS 7-5  2.653e+01  [-206 4.475e-11 3.683e-09 4.593e-04]  [3 -18 73]
 NS 8-1  2.710e+01  [0 1.000e+00 1.037e+02 3.193e-04]  [2 -18 68]
 NS 8-2  2.795e+01  [-67 4.449e-04 4.614e-02 2.465e-04]  [4 -17 78]
 NS 8-3  2.866e+01  [-108 3.955e-06 4.102e-04 3.804e-04]  [3 -17 74]
 NS 8-4  2.936e+01  [-156 1.502e-08 1.558e-06 3.091e-04]  [3 -18 74]
 NS 8-5s 3.007e+01  [-202 7.600e-11 7.882e-09 3.147e-04]  [3 -17 73]
