---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  1.073e+00  [0 1.000e+00 1.000e+00 2.751e-04]  [5 -17 82]
 NS 1-2  1.976e+00  [-68 3.801e-04 3.801e-04 9.946e-04]  [3 -16 78]
 NS 1-3  3.023e+00  [-128 3.807e-07 3.807e-07 2.238e-04]  [4 -20 82]
 NS 1-4  4.088e+00  [-200 9.765e-11 9.765e-11 2.804e-04]  [4 -16 81]
 NS 1-5  4.858e+00  [-249 3.315e-13 3.315e-13 3.233e-04]  [3 -18 74]
 NS 2-1  5.549e+00  [0 1.000e+00 3.439e+01 9.949e-04]  [2 -17 71]
 NS 2-2  6.622e+00  [-60 9.959e-04 3.424e-02 2.363e-04]  [4 -18 82]
 NS 2-3  7.765e+00  [-131 2.748e-07 9.450e-06 2.154e-04]  [4 -17 84]
 NS 2-4  8.649e+00  [-203 6.607e-11 2.272e-09 2.962e-04]  [4 -15 79]
 NS 2-5s 9.588e+00  [-273 2.197e-14 7.556e-13 2.882e-04]  [4 -17 78]
 NS 3-1  1.076e+01  [0 1.000e+00 3.420e+01 3.984e-04]  [3 -17 55]
 NS 3-2  1.175e+01  [-67 3.996e-04 1.367e-02 2.126e-04]  [4 -17 80]
 NS 3-3  1.274e+01  [-138 1.201e-07 4.107e-06 2.175e-04]  [4 -16 80]
 NS 3-4  1.367e+01  [-208 3.549e-11 1.214e-09 2.589e-04]  [4 -15 79]
 NS 3-5  1.453e+01  [-273 2.013e-14 6.885e-13 8.835e-04]  [3 -17 75]
 NS 4-1  1.518e+01  [0 1.000e+00 4.104e+01 8.825e-04]  [2 -19 71]
 NS 4-2  1.619e+01  [-61 8.828e-04 3.623e-02 2.747e-04]  [4 -18 80]
 NS 4-3  1.721e+01  [-128 3.649e-07 1.498e-05 1.930e-04]  [4 -18 80]
 NS 4-4  1.811e+01  [-198 1.152e-10 4.727e-09 2.138e-04]  [4 -16 78]
 NS 4-5s 1.897e+01  [-266 4.534e-14 1.861e-12 2.379e-04]  [4 -16 78]
 NS 5-1  2.005e+01  [0 1.000e+00 4.859e+01 2.404e-04]  [3 -17 52]
 NS 5-2  2.106e+01  [-72 2.410e-04 1.171e-02 2.345e-04]  [4 -19 81]
 NS 5-3  2.185e+01  [-136 1.464e-07 7.112e-06 8.135e-04]  [3 -17 76]
 NS 5-4  2.286e+01  [-197 1.273e-10 6.187e-09 2.512e-04]  [4 -18 80]
 NS 5-5  2.367e+01  [-259 1.019e-13 4.950e-12 7.687e-04]  [3 -17 73]
 NS 6-1  2.430e+01  [0 1.000e+00 6.232e+01 6.037e-04]  [2 -15 68]
 NS 6-2  2.525e+01  [-64 6.059e-04 3.776e-02 2.557e-04]  [4 -16 79]
 NS 6-3  2.607e+01  [-123 6.458e-07 4.024e-05 6.294e-04]  [3 -18 75]
 NS 6-4  2.689e+01  [-186 4.997e-10 3.114e-08 2.407e-04]  [4 -17 76]
 NS 6-5s 2.765e+01  [-247 4.333e-13 2.700e-11 7.828e-04]  [3 -16 74]
 NS 7-1  2.857e+01  [0 1.000e+00 7.996e+01 6.508e-04]  [2 -15 43]
 NS 7-2  2.955e+01  [-63 6.506e-04 5.202e-02 2.366e-04]  [4 -18 80]
 NS 7-3  3.041e+01  [-122 7.549e-07 6.037e-05 5.918e-04]  [3 -18 77]
 NS 7-4  3.137e+01  [-184 6.192e-10 4.951e-08 1.871e-04]  [4 -18 80]
 NS 7-5  3.223e+01  [-244 5.987e-13 4.787e-11 7.559e-04]  [3 -16 76]
 NS 8-1  3.297e+01  [0 1.000e+00 9.864e+01 3.088e-04]  [2 -18 74]
 NS 8-2  3.404e+01  [-70 3.111e-04 3.069e-02 2.392e-04]  [4 -17 82]
 NS 8-3  3.502e+01  [-127 4.206e-07 4.149e-05 5.028e-04]  [3 -17 74]
 NS 8-4  3.580e+01  [-187 4.242e-10 4.184e-08 9.169e-04]  [3 -17 76]
 NS 8-5s 3.669e+01  [-244 6.177e-13 6.093e-11 2.360e-04]  [4 -17 77]
