---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  9.410e-01  [0 1.000e+00 1.000e+00 2.767e-04]  [5 -17 82]
 NS 1-2  1.667e+00  [-66 4.759e-04 4.759e-04 9.727e-04]  [3 -17 73]
 NS 1-3  2.546e+00  [-126 4.689e-07 4.689e-07 2.663e-04]  [4 -18 78]
 NS 1-4  3.388e+00  [-197 1.387e-10 1.387e-10 2.878e-04]  [4 -16 75]
 NS 1-5  4.007e+00  [-249 3.522e-13 3.522e-13 3.777e-04]  [3 -18 66]
 NS 2-1  4.602e+00  [0 1.000e+00 3.541e+01 9.909e-04]  [2 -17 70]
 NS 2-2  5.527e+00  [-60 9.922e-04 3.513e-02 2.445e-04]  [4 -17 80]
 NS 2-3  6.407e+00  [-130 2.885e-07 1.022e-05 2.392e-04]  [4 -16 80]
 NS 2-4  7.245e+00  [-202 7.882e-11 2.791e-09 3.020e-04]  [4 -16 77]
 NS 2-5s 8.025e+00  [-271 2.567e-14 9.089e-13 3.195e-04]  [4 -16 75]
 NS 3-1  9.138e+00  [0 1.000e+00 3.477e+01 3.876e-04]  [3 -17 50]
 NS 3-2  1.001e+01  [-68 3.900e-04 1.356e-02 2.212e-04]  [4 -17 78]
 NS 3-3  1.086e+01  [-138 1.211e-07 4.211e-06 2.270e-04]  [4 -17 77]
 NS 3-4  1.160e+01  [-208 3.799e-11 1.321e-09 3.094e-04]  [4 -15 73]
 NS 3-5  1.232e+01  [-273 2.066e-14 7.181e-13 2.371e-04]  [4 -16 72]
 NS 4-1  1.292e+01  [0 1.000e+00 4.250e+01 8.841e-04]  [2 -18 68]
 NS 4-2  1.377e+01  [-61 8.848e-04 3.760e-02 2.831e-04]  [4 -18 78]
 NS 4-3  1.451e+01  [-128 3.769e-07 1.602e-05 1.937e-04]  [4 -18 76]
 NS 4-4  1.518e+01  [-197 1.344e-10 5.711e-09 9.918e-04]  [3 -17 71]
 NS 4-5s 1.599e+01  [-256 1.433e-13 6.089e-12 2.001e-04]  [4 -19 74]
 NS 5-1  1.705e+01  [0 1.000e+00 4.766e+01 2.427e-04]  [3 -17 49]
 NS 5-2  1.789e+01  [-72 2.449e-04 1.167e-02 2.460e-04]  [4 -18 77]
 NS 5-3  1.864e+01  [-136 1.433e-07 6.829e-06 8.849e-04]  [3 -17 76]
 NS 5-4  1.946e+01  [-197 1.352e-10 6.444e-09 2.558e-04]  [4 -17 78]
 NS 5-5  2.015e+01  [-260 9.394e-14 4.477e-12 7.615e-04]  [3 -16 72]
 NS 6-1  2.071e+01  [0 1.000e+00 6.206e+01 6.016e-04]  [2 -15 65]
 NS 6-2  2.150e+01  [-64 6.045e-04 3.751e-02 2.725e-04]  [4 -16 76]
 NS 6-3  2.223e+01  [-122 7.325e-07 4.546e-05 6.298e-04]  [3 -18 74]
 NS 6-4  2.308e+01  [-184 5.856e-10 3.634e-08 2.750e-04]  [4 -16 78]
 NS 6-5s 2.389e+01  [-243 6.626e-13 4.112e-11 7.046e-04]  [3 -16 74]
