---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  6.470e-01  [0 1.000e+00 1.000e+00 2.987e-04]  [5 -17 79]
 NS 1-2  1.219e+00  [-65 5.111e-04 5.111e-04 1.960e-04]  [4 -17 76]
 NS 1-3  1.793e+00  [-138 1.158e-07 1.158e-07 2.725e-04]  [4 -17 76]
 NS 1-4  2.354e+00  [-208 3.623e-11 3.623e-11 3.136e-04]  [4 -15 75]
 NS 1-5  2.791e+00  [-249 3.380e-13 3.380e-13 2.390e-04]  [3 -17 66]
 NS 2-1  3.271e+00  [0 1.000e+00 3.567e+01 2.280e-04]  [3 -16 71]
 NS 2-2  3.839e+00  [-72 2.311e-04 8.242e-03 2.792e-04]  [4 -15 76]
 NS 2-3  4.408e+00  [-142 7.407e-08 2.642e-06 2.617e-04]  [4 -17 76]
 NS 2-4  4.960e+00  [-212 2.257e-11 8.052e-10 3.266e-04]  [4 -14 75]
 NS 2-5  5.480e+00  [-280 9.156e-15 3.266e-13 3.067e-04]  [4 -16 72]
 NS 3-1  5.965e+00  [0 1.000e+00 3.490e+01 4.377e-04]  [3 -17 72]
 NS 3-2  6.530e+00  [-67 4.401e-04 1.536e-02 2.194e-04]  [4 -17 76]
 NS 3-3  7.105e+00  [-137 1.377e-07 4.804e-06 2.827e-04]  [4 -17 76]
 NS 3-4  7.631e+00  [-205 5.264e-11 1.837e-09 3.108e-04]  [4 -16 74]
 NS 3-5  8.195e+00  [-271 2.583e-14 9.015e-13 2.974e-04]  [4 -15 74]
 NS 4-1  8.673e+00  [0 1.000e+00 4.215e+01 1.943e-04]  [3 -16 72]
 NS 4-2  9.242e+00  [-73 2.048e-04 8.633e-03 3.252e-04]  [4 -16 76]
 NS 4-3  9.812e+00  [-139 1.036e-07 4.367e-06 2.918e-04]  [4 -18 76]
 NS 4-4  1.038e+01  [-206 4.607e-11 1.942e-09 2.817e-04]  [4 -15 76]
 NS 4-5  1.094e+01  [-272 2.478e-14 1.044e-12 2.332e-04]  [4 -16 74]
 NS 5-1  1.142e+01  [0 1.000e+00 4.890e+01 2.535e-04]  [3 -17 72]
 NS 5-2  1.199e+01  [-71 2.559e-04 1.251e-02 2.525e-04]  [4 -17 76]
 NS 5-3  1.256e+01  [-136 1.475e-07 7.215e-06 1.847e-04]  [4 -17 76]
 NS 5-4  1.313e+01  [-205 5.622e-11 2.749e-09 2.441e-04]  [4 -16 76]
 NS 5-5s 1.370e+01  [-268 3.734e-14 1.826e-12 2.107e-04]  [4 -16 74]
 NS 6-1  1.437e+01  [0 1.000e+00 6.309e+01 6.020e-04]  [2 -15 38]
 NS 6-2  1.494e+01  [-64 6.038e-04 3.810e-02 2.419e-04]  [4 -16 76]
 NS 6-3  1.541e+01  [-122 7.136e-07 4.502e-05 7.740e-04]  [3 -17 71]
 NS 6-4  1.598e+01  [-183 6.565e-10 4.142e-08 2.632e-04]  [4 -17 76]
 NS 6-5  1.656e+01  [-245 5.127e-13 3.235e-11 1.940e-04]  [4 -17 74]
