---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  1.323e+00  [0 1.000e+00 1.000e+00 2.938e-04]  [5 -17 85]
 NS 1-2  2.305e+00  [-66 4.831e-04 4.831e-04 9.237e-04]  [3 -17 80]
 NS 1-3  3.458e+00  [-126 4.522e-07 4.522e-07 2.569e-04]  [4 -18 83]
 NS 1-4  4.570e+00  [-197 1.296e-10 1.296e-10 2.706e-04]  [4 -16 83]
 NS 1-5  5.321e+00  [-249 3.454e-13 3.454e-13 3.732e-04]  [3 -17 70]
 NS 2-1  5.998e+00  [0 1.000e+00 3.650e+01 9.855e-04]  [2 -16 71]
 NS 2-2  7.113e+00  [-60 9.868e-04 3.601e-02 2.398e-04]  [4 -18 82]
 NS 2-3  8.253e+00  [-131 2.805e-07 1.024e-05 2.060e-04]  [4 -18 83]
 NS 2-4  9.198e+00  [-203 6.756e-11 2.466e-09 2.979e-04]  [4 -15 79]
 NS 2-5s 1.019e+01  [-273 2.227e-14 8.129e-13 3.229e-04]  [4 -17 79]
 NS 3-1  1.144e+01  [0 1.000e+00 3.592e+01 3.938e-04]  [3 -17 56]
 NS 3-2  1.249e+01  [-68 3.960e-04 1.423e-02 2.225e-04]  [4 -17 81]
 NS 3-3  1.349e+01  [-138 1.240e-07 4.456e-06 2.075e-04]  [4 -17 80]
 NS 3-4  1.430e+01  [-208 3.606e-11 1.296e-09 2.280e-04]  [4 -16 75]
 NS 3-5  1.501e+01  [-274 1.868e-14 6.711e-13 8.894e-04]  [3 -17 69]
 NS 4-1  1.577e+01  [0 1.000e+00 4.379e+01 8.985e-04]  [2 -18 73]
 NS 4-2  1.681e+01  [-60 8.992e-04 3.937e-02 2.783e-04]  [4 -18 82]
 NS 4-3  1.785e+01  [-128 3.680e-07 1.611e-05 1.879e-04]  [4 -18 82]
 NS 4-4  1.874e+01  [-197 1.273e-10 5.573e-09 9.957e-04]  [3 -16 77]
 NS 4-5s 1.983e+01  [-257 1.351e-13 5.916e-12 2.376e-04]  [4 -19 82]
 NS 5-1  2.100e+01  [0 1.000e+00 4.934e+01 2.488e-04]  [3 -17 55]
 NS 5-2  2.205e+01  [-72 2.506e-04 1.237e-02 2.337e-04]  [4 -18 81]
 NS 5-3  2.280e+01  [-136 1.443e-07 7.122e-06 7.453e-04]  [3 -17 74]
 NS 5-4  2.389e+01  [-198 1.169e-10 5.769e-09 2.469e-04]  [4 -18 83]
 NS 5-5  2.479e+01  [-261 8.883e-14 4.383e-12 7.804e-04]  [3 -17 77]
 NS 6-1  2.545e+01  [0 1.000e+00 6.413e+01 6.190e-04]  [2 -15 71]
 NS 6-2  2.645e+01  [-64 6.218e-04 3.987e-02 2.580e-04]  [4 -16 81]
 NS 6-3  2.729e+01  [-122 7.511e-07 4.816e-05 5.396e-04]  [3 -18 76]
