---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  5.770e-01  [0 1.000e+00 1.000e+00 3.135e-04]  [5 -17 79]
 NS 1-2  1.008e+00  [-64 5.654e-04 5.654e-04 9.765e-04]  [3 -17 72]
 NS 1-3  1.544e+00  [-125 5.553e-07 5.553e-07 2.900e-04]  [4 -17 75]
 NS 1-4  2.044e+00  [-194 1.831e-10 1.831e-10 3.225e-04]  [4 -16 75]
 NS 1-5  2.440e+00  [-249 3.328e-13 3.328e-13 5.292e-04]  [3 -16 67]
 NS 2-1  2.867e+00  [0 1.000e+00 3.629e+01 2.417e-04]  [3 -16 71]
 NS 2-2  3.367e+00  [-72 2.455e-04 8.910e-03 2.466e-04]  [4 -16 76]
 NS 2-3  3.871e+00  [-142 7.305e-08 2.651e-06 2.650e-04]  [4 -17 76]
 NS 2-4  4.362e+00  [-212 2.365e-11 8.583e-10 2.959e-04]  [4 -15 75]
 NS 2-5  4.805e+00  [-280 9.259e-15 3.360e-13 3.325e-04]  [4 -15 71]
 NS 3-1  5.227e+00  [0 1.000e+00 3.545e+01 4.543e-04]  [3 -17 71]
 NS 3-2  5.728e+00  [-66 4.571e-04 1.620e-02 2.096e-04]  [4 -16 76]
 NS 3-3  6.226e+00  [-137 1.405e-07 4.978e-06 2.497e-04]  [4 -18 76]
 NS 3-4  6.706e+00  [-206 4.775e-11 1.692e-09 2.688e-04]  [4 -15 75]
 NS 3-5  7.184e+00  [-272 2.245e-14 7.956e-13 2.629e-04]  [4 -16 73]
 NS 4-1  7.612e+00  [0 1.000e+00 4.267e+01 1.970e-04]  [3 -17 71]
 NS 4-2  8.111e+00  [-73 2.106e-04 8.985e-03 2.850e-04]  [4 -16 76]
 NS 4-3  8.618e+00  [-140 9.306e-08 3.971e-06 2.793e-04]  [4 -18 76]
 NS 4-4  9.106e+00  [-207 4.258e-11 1.817e-09 2.526e-04]  [4 -15 75]
 NS 4-5  9.584e+00  [-272 2.372e-14 1.012e-12 2.559e-04]  [4 -16 72]
 NS 5-1  1.001e+01  [0 1.000e+00 5.016e+01 2.581e-04]  [3 -17 72]
 NS 5-2  1.051e+01  [-71 2.611e-04 1.309e-02 2.296e-04]  [4 -18 75]
 NS 5-3  1.102e+01  [-137 1.397e-07 7.006e-06 1.898e-04]  [4 -17 76]
 NS 5-4  1.145e+01  [-204 5.784e-11 2.901e-09 9.095e-04]  [3 -17 72]
 NS 5-5s 1.194e+01  [-263 6.403e-14 3.211e-12 2.315e-04]  [4 -18 73]
 NS 6-1  1.255e+01  [0 1.000e+00 6.455e+01 6.195e-04]  [2 -15 38]
 NS 6-2  1.305e+01  [-64 6.216e-04 4.012e-02 2.237e-04]  [4 -15 75]
 NS 6-3  1.346e+01  [-122 7.362e-07 4.752e-05 6.523e-04]  [3 -17 71]
 NS 6-4  1.395e+01  [-184 5.858e-10 3.781e-08 2.846e-04]  [4 -17 75]
 NS 6-5  1.439e+01  [-246 4.872e-13 3.145e-11 9.562e-04]  [3 -16 70]
 NS 7-1  1.474e+01  [0 1.000e+00 8.295e+01 6.422e-04]  [2 -15 65]
 NS 7-2  1.524e+01  [-63 6.426e-04 5.331e-02 2.381e-04]  [4 -17 76]
 NS 7-3  1.567e+01  [-120 9.848e-07 8.169e-05 5.555e-04]  [3 -17 71]
 NS 7-4  1.617e+01  [-181 8.096e-10 6.715e-08 1.957e-04]  [4 -17 76]
 NS 7-5  1.662e+01  [-241 8.454e-13 7.013e-11 9.730e-04]  [3 -16 70]
 NS 8-1  1.696e+01  [0 1.000e+00 1.022e+02 3.028e-04]  [2 -18 65]
 NS 8-2  1.746e+01  [-70 3.082e-04 3.152e-02 2.315e-04]  [4 -17 76]
 NS 8-3  1.790e+01  [-127 4.321e-07 4.418e-05 5.999e-04]  [3 -16 72]
 NS 8-4  1.840e+01  [-187 4.178e-10 4.272e-08 2.081e-04]  [4 -17 76]
 NS 8-5  1.884e+01  [-245 5.037e-13 5.151e-11 7.091e-04]  [3 -16 70]
 NS 9-1  1.919e+01  [0 1.000e+00 1.243e+02 3.757e-04]  [2 -17 65]
 NS 9-2  1.969e+01  [-68 3.790e-04 4.709e-02 2.613e-04]  [4 -16 75]
 NS 9-3  2.012e+01  [-123 7.023e-07 8.728e-05 6.081e-04]  [3 -17 71]
 NS 9-4  2.055e+01  [-181 8.323e-10 1.034e-07 9.892e-04]  [3 -18 72]
 NS 9-5  2.107e+01  [-236 1.498e-12 1.861e-10 2.230e-04]  [4 -17 75]
 NS 10-1  2.141e+01  [0 1.000e+00 1.461e+02 2.940e-04]  [2 -18 65]
 NS 10-2  2.191e+01  [-70 3.009e-04 4.397e-02 2.087e-04]  [4 -16 76]
 NS 10-3  2.234e+01  [-126 4.512e-07 6.595e-05 6.626e-04]  [3 -17 71]
 NS 10-4  2.284e+01  [-183 6.739e-10 9.849e-08 1.712e-04]  [4 -18 76]
 NS 10-5s 2.328e+01  [-237 1.264e-12 1.847e-10 6.081e-04]  [3 -16 70]
 NS 11-1  2.388e+01  [0 1.000e+00 1.694e+02 3.134e-04]  [2 -18 37]
 NS 11-2  2.438e+01  [-69 3.208e-04 5.437e-02 2.391e-04]  [4 -16 76]
 NS 11-3  2.481e+01  [-123 6.678e-07 1.132e-04 6.369e-04]  [3 -17 71]
 NS 11-4  2.524e+01  [-179 1.112e-09 1.884e-07 9.196e-04]  [3 -18 72]
 NS 11-5  2.569e+01  [-231 2.512e-12 4.257e-10 9.534e-04]  [3 -17 70]
 NS 12-1  2.604e+01  [0 1.000e+00 1.926e+02 2.937e-04]  [2 -18 65]
 NS 12-2  2.654e+01  [-70 3.043e-04 5.861e-02 2.212e-04]  [4 -16 75]
 NS 12-3  2.697e+01  [-123 6.720e-07 1.294e-04 6.197e-04]  [3 -17 72]
 NS 12-4  2.740e+01  [-177 1.300e-09 2.504e-07 8.841e-04]  [3 -18 72]
 NS 12-5  2.785e+01  [-229 3.389e-12 6.527e-10 8.504e-04]  [3 -17 70]
 NS 13-1  2.820e+01  [0 1.000e+00 2.164e+02 2.954e-04]  [2 -18 65]
 NS 13-2  2.870e+01  [-70 3.083e-04 6.670e-02 2.256e-04]  [4 -16 76]
 NS 13-3  2.913e+01  [-121 8.084e-07 1.749e-04 6.058e-04]  [3 -17 71]
 NS 13-4  2.957e+01  [-175 1.770e-09 3.830e-07 8.338e-04]  [3 -18 71]
 NS 13-5  3.001e+01  [-225 5.158e-12 1.116e-09 8.184e-04]  [3 -17 70]
 NS 14-1  3.035e+01  [0 1.000e+00 2.400e+02 2.893e-04]  [2 -18 65]
 NS 14-2  3.086e+01  [-70 3.056e-04 7.334e-02 2.193e-04]  [4 -16 76]
 NS 14-3  3.128e+01  [-120 8.977e-07 2.154e-04 5.845e-04]  [3 -17 71]
 NS 14-4  3.171e+01  [-173 2.226e-09 5.344e-07 7.923e-04]  [3 -18 71]
 NS 14-5  3.215e+01  [-222 7.445e-12 1.787e-09 7.970e-04]  [3 -17 70]
 NS 15-1  3.249e+01  [0 1.000e+00 2.637e+02 2.884e-04]  [2 -18 64]
 NS 15-2  3.299e+01  [-70 3.081e-04 8.125e-02 2.182e-04]  [4 -16 76]
 NS 15-3  3.342e+01  [-119 1.028e-06 2.710e-04 5.735e-04]  [3 -17 71]
 NS 15-4  3.385e+01  [-170 2.861e-09 7.546e-07 7.567e-04]  [3 -18 72]
 NS 15-5s 3.429e+01  [-219 1.083e-11 2.857e-09 7.766e-04]  [3 -17 70]
 NS 16-1  3.488e+01  [0 1.000e+00 2.873e+02 2.862e-04]  [2 -18 37]
 NS 16-2  3.539e+01  [-70 3.100e-04 8.908e-02 2.148e-04]  [4 -16 76]
 NS 16-3  3.581e+01  [-118 1.158e-06 3.327e-04 5.608e-04]  [3 -17 71]
 NS 16-4  3.624e+01  [-168 3.611e-09 1.038e-06 7.230e-04]  [3 -17 72]
 NS 16-5  3.668e+01  [-216 1.559e-11 4.479e-09 7.632e-04]  [3 -16 70]
 NS 17-1  3.703e+01  [0 1.000e+00 3.107e+02 2.854e-04]  [2 -18 65]
 NS 17-2  3.753e+01  [-70 3.137e-04 9.749e-02 2.135e-04]  [4 -16 76]
 NS 17-3  3.795e+01  [-117 1.307e-06 4.063e-04 5.529e-04]  [3 -17 71]
 NS 17-4  3.838e+01  [-166 4.545e-09 1.412e-06 6.894e-04]  [3 -17 72]
 NS 17-5  3.882e+01  [-213 2.211e-11 6.869e-09 7.427e-04]  [3 -16 70]
 NS 18-1  3.916e+01  [0 1.000e+00 3.339e+02 2.848e-04]  [2 -18 65]
 NS 18-2  3.966e+01  [-69 3.181e-04 1.062e-01 2.114e-04]  [4 -16 76]
 NS 18-3  4.009e+01  [-116 1.468e-06 4.901e-04 5.449e-04]  [3 -17 71]
 NS 18-4  4.052e+01  [-164 5.665e-09 1.892e-06 6.586e-04]  [3 -17 71]
 NS 18-5  4.095e+01  [-210 3.096e-11 1.034e-08 7.229e-04]  [3 -16 70]
 NS 19-1  4.129e+01  [0 1.000e+00 3.567e+02 2.859e-04]  [2 -18 64]
 NS 19-2  4.180e+01  [-69 3.244e-04 1.157e-01 2.064e-04]  [4 -17 76]
 NS 19-3  4.222e+01  [-115 1.639e-06 5.846e-04 5.328e-04]  [3 -17 71]
 NS 19-4  4.264e+01  [-163 6.987e-09 2.492e-06 6.256e-04]  [3 -17 71]
 NS 19-5  4.308e+01  [-207 4.265e-11 1.522e-08 6.983e-04]  [3 -16 70]
 NS 20-1  4.342e+01  [0 1.000e+00 3.793e+02 2.850e-04]  [2 -18 64]
 NS 20-2  4.393e+01  [-69 3.296e-04 1.250e-01 2.077e-04]  [4 -16 76]
 NS 20-3  4.435e+01  [-114 1.838e-06 6.969e-04 5.374e-04]  [3 -17 70]
 NS 20-4  4.477e+01  [-161 8.622e-09 3.270e-06 6.063e-04]  [3 -17 71]
 NS 20-5s 4.521e+01  [-204 5.799e-11 2.199e-08 6.829e-04]  [3 -16 70]
 NS 21-1  4.581e+01  [0 1.000e+00 4.014e+02 2.857e-04]  [2 -18 37]
 NS 21-2  4.631e+01  [-69 3.366e-04 1.351e-01 2.059e-04]  [4 -16 76]
 NS 21-3  4.673e+01  [-113 2.047e-06 8.216e-04 5.360e-04]  [3 -17 71]
 NS 21-4  4.716e+01  [-159 1.052e-08 4.223e-06 5.833e-04]  [3 -16 71]
 NS 21-5  4.760e+01  [-202 7.776e-11 3.121e-08 6.639e-04]  [3 -16 70]
 NS 22-1  4.794e+01  [0 1.000e+00 4.231e+02 2.865e-04]  [2 -18 64]
 NS 22-2  4.844e+01  [-69 3.441e-04 1.456e-01 2.047e-04]  [4 -16 76]
 NS 22-3  4.887e+01  [-112 2.272e-06 9.614e-04 5.321e-04]  [3 -17 72]
 NS 22-4  4.930e+01  [-157 1.278e-08 5.407e-06 5.599e-04]  [3 -16 71]
 NS 22-5  4.971e+01  [-199 1.031e-10 4.360e-08 6.501e-04]  [3 -16 68]
 NS 23-1  5.005e+01  [0 1.000e+00 4.443e+02 2.876e-04]  [2 -18 65]
 NS 23-2  5.056e+01  [-69 3.523e-04 1.565e-01 2.030e-04]  [4 -16 76]
 NS 23-3  5.095e+01  [-111 2.520e-06 1.120e-03 5.522e-04]  [3 -17 69]
 NS 23-4  5.138e+01  [-156 1.540e-08 6.844e-06 5.509e-04]  [3 -16 72]
 NS 23-5  5.179e+01  [-197 1.359e-10 6.040e-08 6.393e-04]  [3 -16 68]
 NS 24-1  5.213e+01  [0 1.000e+00 4.651e+02 2.891e-04]  [2 -18 64]
 NS 24-2  5.263e+01  [-68 3.612e-04 1.680e-01 2.016e-04]  [4 -16 76]
 NS 24-3  5.304e+01  [-111 2.784e-06 1.295e-03 5.382e-04]  [3 -17 70]
