---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  6.150e-01  [0 1.000e+00 1.000e+00 3.421e-04]  [5 -17 79]
 NS 1-2  1.158e+00  [-64 5.904e-04 5.904e-04 2.201e-04]  [4 -17 76]
 NS 1-3  1.703e+00  [-136 1.449e-07 1.449e-07 3.123e-04]  [4 -16 76]
 NS 1-4  2.235e+00  [-206 5.009e-11 5.009e-11 3.384e-04]  [4 -14 75]
 NS 1-5  2.679e+00  [-249 3.390e-13 3.390e-13 2.730e-04]  [3 -17 68]
 NS 2-1  3.139e+00  [0 1.000e+00 3.655e+01 2.576e-04]  [3 -16 71]
 NS 2-2  3.686e+00  [-71 2.610e-04 9.537e-03 2.814e-04]  [4 -15 75]
 NS 2-3  4.235e+00  [-141 8.703e-08 3.181e-06 2.890e-04]  [4 -17 76]
 NS 2-4  4.770e+00  [-210 2.954e-11 1.080e-09 3.656e-04]  [4 -14 75]
 NS 2-5  5.277e+00  [-278 1.255e-14 4.586e-13 3.399e-04]  [4 -16 72]
 NS 3-1  5.745e+00  [0 1.000e+00 3.565e+01 4.659e-04]  [3 -17 71]
 NS 3-2  6.296e+00  [-66 4.683e-04 1.670e-02 2.409e-04]  [4 -16 76]
 NS 3-3  6.845e+00  [-135 1.591e-07 5.671e-06 2.818e-04]  [4 -17 76]
 NS 3-4  7.367e+00  [-204 5.770e-11 2.057e-09 2.998e-04]  [4 -15 75]
 NS 3-5  7.895e+00  [-271 2.739e-14 9.764e-13 3.018e-04]  [4 -15 73]
 NS 4-1  8.359e+00  [0 1.000e+00 4.305e+01 2.157e-04]  [3 -16 72]
 NS 4-2  8.902e+00  [-72 2.276e-04 9.797e-03 3.223e-04]  [4 -17 76]
 NS 4-3  9.449e+00  [-138 1.157e-07 4.982e-06 3.139e-04]  [4 -17 76]
 NS 4-4  9.972e+00  [-205 5.596e-11 2.409e-09 2.831e-04]  [4 -15 75]
 NS 4-5  1.051e+01  [-270 3.057e-14 1.316e-12 3.100e-04]  [4 -15 73]
 NS 5-1  1.097e+01  [0 1.000e+00 4.999e+01 2.634e-04]  [3 -17 71]
 NS 5-2  1.151e+01  [-71 2.660e-04 1.330e-02 2.578e-04]  [4 -18 76]
 NS 5-3  1.197e+01  [-136 1.528e-07 7.636e-06 9.684e-04]  [3 -16 71]
 NS 5-4  1.252e+01  [-196 1.578e-10 7.889e-09 3.077e-04]  [4 -16 75]
 NS 5-5s 1.307e+01  [-259 1.055e-13 5.273e-12 2.458e-04]  [4 -16 74]
