---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  1.283e+00  [0 1.000e+00 1.000e+00 3.901e-04]  [5 -16 82]
 NS 1-2  2.298e+00  [-45 5.233e-03 5.233e-03 5.430e-04]  [3 -17 77]
 NS 1-3  3.308e+00  [-108 3.865e-06 3.865e-06 8.362e-04]  [3 -19 77]
 NS 1-4  4.550e+00  [-167 4.231e-09 4.231e-09 1.958e-04]  [4 -19 81]
 NS 1-5  5.552e+00  [-230 2.883e-12 2.883e-12 5.972e-04]  [3 -16 76]
 NS 2-1  6.581e+00  [0 1.000e+00 4.196e+01 2.591e-04]  [3 -17 78]
 NS 2-2  7.772e+00  [-68 3.929e-04 1.649e-02 1.764e-04]  [4 -17 81]
 NS 2-3  8.663e+00  [-127 4.010e-07 1.683e-05 5.823e-04]  [3 -16 75]
 NS 2-4  9.899e+00  [-188 3.665e-10 1.538e-08 1.985e-04]  [4 -16 82]
 NS 2-5s 1.094e+01  [-246 4.749e-13 1.993e-11 5.032e-04]  [3 -16 77]
 NS 3-1  1.237e+01  [0 1.000e+00 4.026e+01 4.766e-04]  [3 -16 54]
 NS 3-2  1.358e+01  [-63 6.994e-04 2.815e-02 2.356e-04]  [4 -17 81]
 NS 3-3  1.461e+01  [-117 1.266e-06 5.098e-05 5.323e-04]  [3 -17 78]
 NS 3-4  1.558e+01  [-178 1.185e-09 4.771e-08 8.700e-04]  [3 -18 77]
 NS 3-5  1.659e+01  [-233 2.012e-12 8.100e-11 9.101e-04]  [3 -17 77]
 NS 4-1  1.760e+01  [0 1.000e+00 5.126e+01 2.521e-04]  [3 -15 77]
 NS 4-2  1.862e+01  [-65 5.152e-04 2.641e-02 7.150e-04]  [3 -17 77]
 NS 4-3  1.965e+01  [-122 7.483e-07 3.835e-05 7.331e-04]  [3 -18 78]
 NS 4-4  2.066e+01  [-176 1.534e-09 7.862e-08 8.087e-04]  [3 -16 78]
 NS 4-5s 2.168e+01  [-230 3.138e-12 1.608e-10 9.197e-04]  [3 -16 76]
 NS 5-1  2.306e+01  [0 1.000e+00 4.934e+01 3.148e-04]  [3 -16 54]
 NS 5-2  2.406e+01  [-63 6.449e-04 3.182e-02 8.398e-04]  [3 -17 79]
 NS 5-3  2.505e+01  [-115 1.640e-06 8.090e-05 5.528e-04]  [3 -18 77]
 NS 5-4  2.605e+01  [-170 2.916e-09 1.439e-07 7.054e-04]  [3 -17 77]
 NS 5-5  2.704e+01  [-222 7.532e-12 3.716e-10 6.946e-04]  [3 -16 76]
 NS 6-1  2.785e+01  [0 1.000e+00 6.734e+01 6.650e-04]  [2 -16 71]
 NS 6-2  2.904e+01  [-62 7.545e-04 5.081e-02 3.132e-04]  [4 -17 81]
 NS 6-3  3.000e+01  [-110 2.948e-06 1.985e-04 4.994e-04]  [3 -18 76]
 NS 6-4  3.090e+01  [-162 7.803e-09 5.254e-07 4.461e-04]  [3 -17 75]
 NS 6-5s 3.188e+01  [-212 2.369e-11 1.595e-09 5.863e-04]  [3 -17 74]
 NS 7-1  3.310e+01  [0 1.000e+00 8.065e+01 7.080e-04]  [2 -15 48]
 NS 7-2  3.430e+01  [-61 7.983e-04 6.439e-02 2.587e-04]  [4 -17 81]
 NS 7-3  3.529e+01  [-105 5.129e-06 4.137e-04 4.008e-04]  [3 -16 77]
 NS 7-4  3.631e+01  [-157 1.270e-08 1.024e-06 4.140e-04]  [3 -18 77]
 NS 7-5  3.731e+01  [-207 4.411e-11 3.558e-09 4.866e-04]  [3 -17 76]
 NS 8-1  3.806e+01  [0 1.000e+00 1.017e+02 3.257e-04]  [2 -17 70]
 NS 8-2  3.929e+01  [-66 4.487e-04 4.562e-02 2.568e-04]  [4 -17 82]
 NS 8-3  4.032e+01  [-108 3.967e-06 4.034e-04 3.985e-04]  [3 -17 77]
 NS 8-4  4.130e+01  [-156 1.417e-08 1.441e-06 2.994e-04]  [3 -17 77]
 NS 8-5s 4.237e+01  [-204 6.052e-11 6.154e-09 3.795e-04]  [3 -18 77]
 NS 9-1  4.356e+01  [0 1.000e+00 1.216e+02 4.014e-04]  [2 -17 47]
 NS 9-2  4.476e+01  [-65 5.372e-04 6.532e-02 2.595e-04]  [4 -17 81]
 NS 9-3  4.568e+01  [-105 5.261e-06 6.397e-04 4.465e-04]  [3 -16 76]
 NS 9-4  4.668e+01  [-152 2.435e-08 2.961e-06 3.432e-04]  [3 -18 77]
 NS 9-5  4.770e+01  [-196 1.582e-10 1.923e-08 3.923e-04]  [3 -18 75]
 NS 10-1  4.848e+01  [0 1.000e+00 1.438e+02 2.990e-04]  [2 -18 71]
 NS 10-2  4.967e+01  [-66 4.832e-04 6.947e-02 1.924e-04]  [4 -17 81]
 NS 10-3  5.066e+01  [-107 4.445e-06 6.390e-04 4.515e-04]  [3 -17 78]
 NS 10-4  5.161e+01  [-151 2.792e-08 4.014e-06 3.413e-04]  [3 -18 76]
 NS 10-5s 5.255e+01  [-191 2.580e-10 3.709e-08 2.986e-04]  [3 -17 72]
 NS 11-1  5.374e+01  [0 1.000e+00 1.660e+02 3.248e-04]  [2 -18 49]
 NS 11-2  5.500e+01  [-65 5.450e-04 9.047e-02 2.218e-04]  [4 -17 81]
 NS 11-3  5.604e+01  [-103 6.604e-06 1.096e-03 4.728e-04]  [3 -16 78]
 NS 11-4  5.705e+01  [-146 4.635e-08 7.694e-06 3.590e-04]  [3 -18 76]
 NS 11-5  5.807e+01  [-185 5.073e-10 8.421e-08 3.643e-04]  [3 -17 75]
