---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  6.350e-01  [0 1.000e+00 1.000e+00 3.221e-04]  [5 -17 79]
 NS 1-2  1.190e+00  [-65 5.526e-04 5.526e-04 2.143e-04]  [4 -17 76]
 NS 1-3  1.745e+00  [-137 1.352e-07 1.352e-07 2.965e-04]  [4 -17 76]
 NS 1-4  2.289e+00  [-205 5.014e-11 5.014e-11 3.013e-04]  [4 -15 76]
 NS 1-5  2.710e+00  [-249 3.255e-13 3.255e-13 2.761e-04]  [3 -17 66]
 NS 2-1  3.176e+00  [0 1.000e+00 3.546e+01 2.546e-04]  [3 -16 71]
 NS 2-2  3.727e+00  [-71 2.579e-04 9.144e-03 2.732e-04]  [4 -15 76]
 NS 2-3  4.279e+00  [-141 8.309e-08 2.947e-06 2.495e-04]  [4 -18 76]
 NS 2-4  4.831e+00  [-212 2.492e-11 8.837e-10 2.789e-04]  [4 -15 76]
 NS 2-5  5.371e+00  [-280 9.025e-15 3.200e-13 3.019e-04]  [4 -16 74]
 NS 3-1  5.838e+00  [0 1.000e+00 3.465e+01 4.649e-04]  [3 -17 72]
 NS 3-2  6.394e+00  [-66 4.672e-04 1.619e-02 2.632e-04]  [4 -17 76]
 NS 3-3  6.950e+00  [-135 1.645e-07 5.699e-06 2.845e-04]  [4 -17 76]
 NS 3-4  7.497e+00  [-204 6.099e-11 2.113e-09 2.777e-04]  [4 -15 76]
 NS 3-5  8.044e+00  [-269 3.374e-14 1.169e-12 2.740e-04]  [4 -16 74]
 NS 4-1  8.513e+00  [0 1.000e+00 4.185e+01 2.156e-04]  [3 -16 72]
 NS 4-2  9.068e+00  [-72 2.269e-04 9.495e-03 3.124e-04]  [4 -17 76]
 NS 4-3  9.625e+00  [-138 1.153e-07 4.824e-06 2.505e-04]  [4 -18 76]
 NS 4-4  1.016e+01  [-204 5.945e-11 2.488e-09 2.325e-04]  [4 -16 75]
 NS 4-5  1.071e+01  [-265 5.166e-14 2.162e-12 2.073e-04]  [4 -16 74]
 NS 5-1  1.118e+01  [0 1.000e+00 4.865e+01 2.639e-04]  [3 -17 72]
 NS 5-2  1.173e+01  [-71 2.664e-04 1.296e-02 2.572e-04]  [4 -18 76]
 NS 5-3  1.229e+01  [-136 1.551e-07 7.544e-06 1.912e-04]  [4 -17 76]
 NS 5-4  1.272e+01  [-202 7.158e-11 3.482e-09 9.940e-04]  [3 -17 69]
 NS 5-5s 1.327e+01  [-260 9.826e-14 4.780e-12 2.917e-04]  [4 -18 74]
 NS 6-1  1.394e+01  [0 1.000e+00 6.275e+01 6.118e-04]  [2 -15 38]
 NS 6-2  1.451e+01  [-64 6.138e-04 3.852e-02 2.547e-04]  [4 -15 76]
 NS 6-3  1.500e+01  [-122 7.278e-07 4.567e-05 6.757e-04]  [3 -18 70]
 NS 6-4  1.556e+01  [-183 6.852e-10 4.300e-08 2.461e-04]  [4 -17 76]
 NS 6-5  1.605e+01  [-243 6.620e-13 4.154e-11 9.619e-04]  [3 -16 70]
 NS 7-1  1.644e+01  [0 1.000e+00 8.038e+01 6.388e-04]  [2 -15 65]
 NS 7-2  1.699e+01  [-63 6.392e-04 5.138e-02 2.482e-04]  [4 -17 76]
 NS 7-3  1.743e+01  [-120 9.718e-07 7.811e-05 5.925e-04]  [3 -17 70]
 NS 7-4  1.799e+01  [-180 9.045e-10 7.270e-08 2.006e-04]  [4 -18 76]
 NS 7-5  1.848e+01  [-239 1.046e-12 8.405e-11 7.225e-04]  [3 -17 70]
 NS 8-1  1.886e+01  [0 1.000e+00 9.917e+01 2.952e-04]  [2 -18 65]
 NS 8-2  1.940e+01  [-70 2.997e-04 2.973e-02 2.201e-04]  [4 -17 76]
 NS 8-3  1.988e+01  [-127 4.414e-07 4.378e-05 6.034e-04]  [3 -16 72]
 NS 8-4  2.043e+01  [-185 5.459e-10 5.413e-08 1.795e-04]  [4 -17 76]
 NS 8-5  2.092e+01  [-241 8.270e-13 8.201e-11 5.643e-04]  [3 -17 70]
 NS 9-1  2.130e+01  [0 1.000e+00 1.204e+02 3.723e-04]  [2 -17 65]
 NS 9-2  2.185e+01  [-68 3.750e-04 4.517e-02 2.648e-04]  [4 -16 76]
 NS 9-3  2.233e+01  [-122 7.170e-07 8.636e-05 6.080e-04]  [3 -17 72]
 NS 9-4  2.288e+01  [-179 1.002e-09 1.207e-07 1.824e-04]  [4 -17 76]
 NS 9-5  2.334e+01  [-234 1.953e-12 2.352e-10 6.391e-04]  [3 -16 68]
 NS 10-1  2.371e+01  [0 1.000e+00 1.417e+02 2.875e-04]  [2 -18 65]
 NS 10-2  2.418e+01  [-70 2.933e-04 4.155e-02 9.656e-04]  [3 -19 71]
 NS 10-3  2.465e+01  [-124 5.671e-07 8.034e-05 8.664e-04]  [3 -17 71]
 NS 10-4  2.521e+01  [-179 1.022e-09 1.447e-07 2.150e-04]  [4 -17 76]
 NS 10-5s 2.566e+01  [-232 2.282e-12 3.233e-10 5.044e-04]  [3 -16 69]
 NS 11-1  2.631e+01  [0 1.000e+00 1.642e+02 3.090e-04]  [2 -18 38]
 NS 11-2  2.686e+01  [-70 3.152e-04 5.178e-02 2.247e-04]  [4 -17 76]
 NS 11-3  2.733e+01  [-122 7.104e-07 1.167e-04 5.901e-04]  [3 -17 71]
 NS 11-4  2.780e+01  [-176 1.499e-09 2.462e-07 9.148e-04]  [3 -18 72]
 NS 11-5  2.829e+01  [-225 5.027e-12 8.257e-10 9.436e-04]  [3 -16 70]
 NS 12-1  2.867e+01  [0 1.000e+00 1.867e+02 2.885e-04]  [2 -18 65]
 NS 12-2  2.922e+01  [-70 2.975e-04 5.554e-02 1.986e-04]  [4 -17 76]
 NS 12-3  2.969e+01  [-122 7.260e-07 1.355e-04 5.499e-04]  [3 -17 72]
 NS 12-4  3.017e+01  [-174 1.834e-09 3.425e-07 8.162e-04]  [3 -18 72]
 NS 12-5  3.065e+01  [-222 7.557e-12 1.411e-09 8.700e-04]  [3 -16 70]
 NS 13-1  3.103e+01  [0 1.000e+00 2.097e+02 2.910e-04]  [2 -18 65]
 NS 13-2  3.158e+01  [-70 3.018e-04 6.330e-02 2.059e-04]  [4 -17 76]
 NS 13-3  3.206e+01  [-121 8.685e-07 1.822e-04 5.484e-04]  [3 -17 72]
 NS 13-4  3.253e+01  [-172 2.477e-09 5.194e-07 7.845e-04]  [3 -18 72]
 NS 13-5  3.302e+01  [-218 1.178e-11 2.471e-09 8.570e-04]  [3 -16 70]
 NS 14-1  3.340e+01  [0 1.000e+00 2.326e+02 2.848e-04]  [2 -18 65]
 NS 14-2  3.395e+01  [-70 2.987e-04 6.948e-02 1.980e-04]  [4 -17 76]
 NS 14-3  3.442e+01  [-120 9.685e-07 2.253e-04 5.254e-04]  [3 -17 72]
 NS 14-4  3.490e+01  [-170 3.154e-09 7.337e-07 7.190e-04]  [3 -17 72]
 NS 14-5  3.539e+01  [-215 1.744e-11 4.057e-09 8.058e-04]  [3 -16 70]
 NS 15-1  3.577e+01  [0 1.000e+00 2.556e+02 2.842e-04]  [2 -18 65]
 NS 15-2  3.632e+01  [-70 3.010e-04 7.694e-02 1.975e-04]  [4 -17 76]
 NS 15-3  3.679e+01  [-119 1.109e-06 2.835e-04 5.188e-04]  [3 -17 71]
 NS 15-4  3.727e+01  [-167 4.056e-09 1.037e-06 6.826e-04]  [3 -17 72]
 NS 15-5s 3.775e+01  [-211 2.544e-11 6.503e-09 7.742e-04]  [3 -15 70]
 NS 16-1  3.839e+01  [0 1.000e+00 2.785e+02 2.821e-04]  [2 -18 37]
 NS 16-2  3.894e+01  [-70 3.024e-04 8.422e-02 1.929e-04]  [4 -17 76]
 NS 16-3  3.941e+01  [-118 1.245e-06 3.466e-04 5.106e-04]  [3 -17 71]
 NS 16-4  3.988e+01  [-165 5.133e-09 1.429e-06 6.450e-04]  [3 -17 71]
 NS 16-5  4.036e+01  [-208 3.631e-11 1.011e-08 7.406e-04]  [3 -15 70]
 NS 17-1  4.073e+01  [0 1.000e+00 3.012e+02 2.815e-04]  [2 -18 64]
 NS 17-2  4.128e+01  [-70 3.058e-04 9.209e-02 1.931e-04]  [4 -17 76]
 NS 17-3  4.175e+01  [-117 1.405e-06 4.231e-04 5.056e-04]  [3 -17 71]
 NS 17-4  4.221e+01  [-163 6.429e-09 1.936e-06 6.109e-04]  [3 -17 71]
 NS 17-5  4.269e+01  [-205 5.062e-11 1.524e-08 7.074e-04]  [3 -15 70]
 NS 18-1  4.306e+01  [0 1.000e+00 3.236e+02 2.809e-04]  [2 -18 64]
 NS 18-2  4.362e+01  [-70 3.095e-04 1.002e-01 1.928e-04]  [4 -17 76]
 NS 18-3  4.409e+01  [-116 1.576e-06 5.100e-04 5.013e-04]  [3 -17 72]
 NS 18-4  4.456e+01  [-161 7.986e-09 2.584e-06 5.799e-04]  [3 -17 72]
 NS 18-5  4.504e+01  [-203 6.964e-11 2.254e-08 6.761e-04]  [3 -15 70]
 NS 19-1  4.541e+01  [0 1.000e+00 3.458e+02 2.823e-04]  [2 -18 64]
 NS 19-2  4.588e+01  [-70 3.155e-04 1.091e-01 9.967e-04]  [3 -18 72]
 NS 19-3  4.636e+01  [-114 1.795e-06 6.206e-04 6.719e-04]  [3 -17 72]
 NS 19-4  4.683e+01  [-160 9.346e-09 3.232e-06 6.750e-04]  [3 -17 72]
 NS 19-5  4.731e+01  [-201 8.359e-11 2.890e-08 6.580e-04]  [3 -15 70]
 NS 20-1  4.769e+01  [0 1.000e+00 3.676e+02 2.816e-04]  [2 -18 64]
 NS 20-2  4.824e+01  [-69 3.201e-04 1.177e-01 1.900e-04]  [4 -17 76]
 NS 20-3  4.872e+01  [-114 1.967e-06 7.230e-04 4.982e-04]  [3 -17 71]
 NS 20-4  4.919e+01  [-158 1.208e-08 4.442e-06 5.265e-04]  [3 -16 71]
 NS 20-5s 4.966e+01  [-197 1.267e-10 4.659e-08 6.217e-04]  [3 -15 69]
 NS 21-1  5.030e+01  [0 1.000e+00 3.890e+02 2.824e-04]  [2 -18 38]
 NS 21-2  5.085e+01  [-69 3.264e-04 1.270e-01 1.888e-04]  [4 -17 75]
 NS 21-3  5.131e+01  [-113 2.188e-06 8.512e-04 4.993e-04]  [3 -17 71]
 NS 21-4  5.178e+01  [-156 1.470e-08 5.717e-06 5.061e-04]  [3 -16 72]
 NS 21-5  5.226e+01  [-195 1.669e-10 6.494e-08 6.029e-04]  [3 -15 70]
 NS 22-1  5.264e+01  [0 1.000e+00 4.101e+02 2.835e-04]  [2 -18 65]
 NS 22-2  5.311e+01  [-69 3.334e-04 1.367e-01 9.979e-04]  [3 -18 72]
 NS 22-3  5.359e+01  [-112 2.455e-06 1.007e-03 6.432e-04]  [3 -17 72]
 NS 22-4  5.406e+01  [-155 1.730e-08 7.095e-06 5.696e-04]  [3 -16 72]
 NS 22-5  5.454e+01  [-193 2.033e-10 8.336e-08 5.877e-04]  [3 -16 70]
