---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  6.910e-01  [0 1.000e+00 1.000e+00 2.847e-04]  [5 -17 79]
 NS 1-2  1.292e+00  [-68 3.870e-04 3.870e-04 1.960e-04]  [4 -17 76]
 NS 1-3  1.901e+00  [-140 9.104e-08 9.104e-08 2.757e-04]  [4 -16 76]
 NS 1-4  2.482e+00  [-211 2.728e-11 2.728e-11 3.000e-04]  [4 -15 75]
 NS 1-5  2.913e+00  [-250 3.154e-13 3.154e-13 2.298e-04]  [3 -16 64]
 NS 2-1  3.419e+00  [0 1.000e+00 3.512e+01 1.964e-04]  [3 -16 72]
 NS 2-2  4.026e+00  [-74 1.978e-04 6.945e-03 2.513e-04]  [4 -17 76]
 NS 2-3  4.631e+00  [-145 5.588e-08 1.963e-06 2.303e-04]  [4 -17 76]
 NS 2-4  5.230e+00  [-216 1.451e-11 5.096e-10 2.738e-04]  [4 -16 75]
 NS 2-5s 5.767e+00  [-284 5.912e-15 2.076e-13 2.743e-04]  [4 -16 71]
 NS 3-1  6.573e+00  [0 1.000e+00 3.479e+01 4.095e-04]  [3 -17 44]
 NS 3-2  7.175e+00  [-67 4.106e-04 1.428e-02 2.102e-04]  [4 -17 76]
 NS 3-3  7.773e+00  [-138 1.197e-07 4.163e-06 2.332e-04]  [4 -17 76]
 NS 3-4  8.356e+00  [-208 3.732e-11 1.298e-09 2.720e-04]  [4 -15 75]
 NS 3-5  8.902e+00  [-274 1.931e-14 6.717e-13 2.256e-04]  [4 -16 72]
 NS 4-1  9.322e+00  [0 1.000e+00 4.199e+01 8.927e-04]  [2 -18 65]
 NS 4-2  9.928e+00  [-60 8.929e-04 3.749e-02 2.650e-04]  [4 -18 76]
 NS 4-3  1.054e+01  [-129 3.407e-07 1.431e-05 2.042e-04]  [4 -18 76]
 NS 4-4  1.114e+01  [-198 1.155e-10 4.849e-09 2.358e-04]  [4 -16 76]
 NS 4-5s 1.174e+01  [-266 4.523e-14 1.899e-12 2.895e-04]  [4 -16 73]
 NS 5-1  1.252e+01  [0 1.000e+00 4.878e+01 2.518e-04]  [3 -17 45]
 NS 5-2  1.313e+01  [-71 2.523e-04 1.231e-02 2.301e-04]  [4 -19 76]
 NS 5-3  1.364e+01  [-136 1.429e-07 6.970e-06 8.585e-04]  [3 -17 71]
 NS 5-4  1.425e+01  [-197 1.293e-10 6.307e-09 2.859e-04]  [4 -17 76]
