---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  9.790e-01  [0 1.000e+00 1.000e+00 2.854e-04]  [5 -17 82]
 NS 1-2  1.790e+00  [-68 3.875e-04 3.875e-04 1.998e-04]  [4 -17 78]
 NS 1-3  2.634e+00  [-140 9.145e-08 9.145e-08 2.684e-04]  [4 -17 77]
 NS 1-4  3.370e+00  [-211 2.656e-11 2.656e-11 2.964e-04]  [4 -15 74]
 NS 1-5  3.924e+00  [-250 3.063e-13 3.063e-13 2.161e-04]  [3 -17 65]
 NS 2-1  4.583e+00  [0 1.000e+00 3.481e+01 1.973e-04]  [3 -16 74]
 NS 2-2  5.415e+00  [-74 1.988e-04 6.921e-03 2.492e-04]  [4 -17 78]
 NS 2-3  6.242e+00  [-145 5.540e-08 1.929e-06 2.210e-04]  [4 -18 77]
 NS 2-4  7.064e+00  [-216 1.415e-11 4.927e-10 2.577e-04]  [4 -16 77]
 NS 2-5s 7.793e+00  [-284 6.071e-15 2.113e-13 2.233e-04]  [4 -16 73]
 NS 3-1  8.803e+00  [0 1.000e+00 3.455e+01 4.064e-04]  [3 -17 49]
 NS 3-2  9.624e+00  [-67 4.075e-04 1.408e-02 2.318e-04]  [4 -17 77]
 NS 3-3  1.035e+01  [-138 1.251e-07 4.321e-06 2.326e-04]  [4 -17 73]
 NS 3-4  1.119e+01  [-208 3.554e-11 1.228e-09 2.901e-04]  [4 -15 78]
 NS 3-5  1.182e+01  [-274 1.978e-14 6.834e-13 9.208e-04]  [3 -17 68]
 NS 4-1  1.236e+01  [0 1.000e+00 4.156e+01 8.977e-04]  [2 -18 66]
 NS 4-2  1.320e+01  [-60 8.979e-04 3.732e-02 2.843e-04]  [4 -18 77]
 NS 4-3  1.402e+01  [-128 3.590e-07 1.492e-05 2.193e-04]  [4 -18 77]
 NS 4-4  1.488e+01  [-198 1.207e-10 5.016e-09 2.266e-04]  [4 -16 79]
 NS 4-5s 1.565e+01  [-266 4.635e-14 1.926e-12 2.128e-04]  [4 -17 76]
 NS 5-1  1.662e+01  [0 1.000e+00 4.906e+01 2.448e-04]  [3 -17 49]
 NS 5-2  1.731e+01  [-72 2.453e-04 1.204e-02 2.468e-04]  [4 -19 72]
 NS 5-3  1.796e+01  [-137 1.367e-07 6.708e-06 9.698e-04]  [3 -17 71]
 NS 5-4  1.878e+01  [-197 1.383e-10 6.785e-09 2.924e-04]  [4 -17 76]
 NS 5-5  1.951e+01  [-260 9.754e-14 4.785e-12 2.206e-04]  [4 -15 72]
 NS 6-1  2.004e+01  [0 1.000e+00 6.301e+01 5.993e-04]  [2 -15 64]
 NS 6-2  2.086e+01  [-64 6.014e-04 3.790e-02 2.565e-04]  [4 -16 77]
