---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  9.340e-01  [0 1.000e+00 1.000e+00 2.908e-04]  [5 -17 81]
 NS 1-2  1.626e+00  [-67 4.175e-04 4.175e-04 9.465e-04]  [3 -16 75]
 NS 1-3  2.443e+00  [-127 3.986e-07 3.986e-07 2.095e-04]  [4 -20 79]
 NS 1-4  3.235e+00  [-200 9.595e-11 9.595e-11 2.801e-04]  [4 -16 80]
 NS 1-5  3.869e+00  [-249 3.300e-13 3.300e-13 3.377e-04]  [3 -17 72]
 NS 2-1  4.544e+00  [0 1.000e+00 3.616e+01 1.944e-04]  [3 -16 74]
 NS 2-2  5.352e+00  [-74 1.960e-04 7.087e-03 2.493e-04]  [4 -17 79]
 NS 2-3  6.153e+00  [-145 5.551e-08 2.007e-06 2.007e-04]  [4 -18 79]
 NS 2-4  6.935e+00  [-217 1.308e-11 4.729e-10 2.595e-04]  [4 -16 77]
 NS 2-5s 7.614e+00  [-285 5.526e-15 1.998e-13 1.997e-04]  [4 -17 72]
 NS 3-1  8.606e+00  [0 1.000e+00 3.562e+01 3.999e-04]  [3 -17 49]
 NS 3-2  9.294e+00  [-67 4.012e-04 1.429e-02 2.270e-04]  [4 -17 74]
 NS 3-3  1.011e+01  [-138 1.240e-07 4.416e-06 2.263e-04]  [4 -16 79]
 NS 3-4  1.089e+01  [-209 3.449e-11 1.229e-09 2.911e-04]  [4 -15 77]
 NS 3-5  1.168e+01  [-273 2.014e-14 7.172e-13 1.987e-04]  [4 -17 77]
 NS 4-1  1.226e+01  [0 1.000e+00 4.328e+01 8.838e-04]  [2 -19 71]
 NS 4-2  1.306e+01  [-61 8.840e-04 3.826e-02 2.723e-04]  [4 -18 79]
 NS 4-3  1.387e+01  [-128 3.607e-07 1.561e-05 2.021e-04]  [4 -18 78]
 NS 4-4  1.471e+01  [-199 1.120e-10 4.849e-09 2.289e-04]  [4 -16 78]
 NS 4-5s 1.543e+01  [-266 4.656e-14 2.015e-12 2.349e-04]  [4 -16 75]
 NS 5-1  1.640e+01  [0 1.000e+00 4.948e+01 2.485e-04]  [3 -17 52]
 NS 5-2  1.723e+01  [-72 2.492e-04 1.233e-02 2.378e-04]  [4 -19 78]
 NS 5-3  1.794e+01  [-136 1.509e-07 7.467e-06 8.788e-04]  [3 -17 75]
 NS 5-4  1.876e+01  [-197 1.396e-10 6.906e-09 2.930e-04]  [4 -17 78]
 NS 5-5  1.945e+01  [-257 1.397e-13 6.914e-12 2.140e-04]  [4 -16 74]
 NS 6-1  2.004e+01  [0 1.000e+00 6.410e+01 6.039e-04]  [2 -15 70]
 NS 6-2  2.085e+01  [-64 6.064e-04 3.887e-02 2.626e-04]  [4 -15 79]
 NS 6-3  2.152e+01  [-123 6.536e-07 4.190e-05 6.337e-04]  [3 -18 74]
 NS 6-4  2.226e+01  [-185 5.078e-10 3.255e-08 2.435e-04]  [4 -17 76]
 NS 6-5s 2.293e+01  [-246 4.992e-13 3.200e-11 8.715e-04]  [3 -16 73]
 NS 7-1  2.376e+01  [0 1.000e+00 8.145e+01 6.543e-04]  [2 -15 42]
 NS 7-2  2.457e+01  [-63 6.542e-04 5.329e-02 2.483e-04]  [4 -17 78]
 NS 7-3  2.530e+01  [-122 7.702e-07 6.273e-05 5.714e-04]  [3 -18 77]
 NS 7-4  2.611e+01  [-184 6.305e-10 5.136e-08 2.019e-04]  [4 -17 80]
 NS 7-5  2.677e+01  [-243 6.578e-13 5.358e-11 8.653e-04]  [3 -16 71]
 NS 8-1  2.732e+01  [0 1.000e+00 1.008e+02 3.109e-04]  [2 -18 68]
 NS 8-2  2.811e+01  [-70 3.135e-04 3.160e-02 2.355e-04]  [4 -17 78]
 NS 8-3  2.873e+01  [-127 4.215e-07 4.249e-05 5.438e-04]  [3 -16 71]
 NS 8-4  2.951e+01  [-187 4.364e-10 4.399e-08 1.966e-04]  [4 -17 78]
 NS 8-5s 3.012e+01  [-244 5.772e-13 5.818e-11 7.557e-04]  [3 -16 69]
 NS 9-1  3.099e+01  [0 1.000e+00 1.222e+02 3.919e-04]  [2 -17 45]
 NS 9-2  3.180e+01  [-68 3.928e-04 4.798e-02 2.492e-04]  [4 -16 79]
 NS 9-3  3.246e+01  [-124 6.119e-07 7.475e-05 6.221e-04]  [3 -17 75]
 NS 9-4  3.328e+01  [-182 7.356e-10 8.985e-08 1.658e-04]  [4 -18 78]
 NS 9-5  3.396e+01  [-239 1.061e-12 1.297e-10 6.785e-04]  [3 -16 73]
 NS 10-1  3.448e+01  [0 1.000e+00 1.438e+02 3.082e-04]  [2 -18 66]
 NS 10-2  3.509e+01  [-70 3.109e-04 4.472e-02 9.777e-04]  [3 -19 70]
 NS 10-3  3.577e+01  [-124 5.901e-07 8.487e-05 9.026e-04]  [3 -17 76]
 NS 10-4  3.658e+01  [-180 9.104e-10 1.310e-07 2.708e-04]  [4 -17 78]
 NS 10-5s 3.728e+01  [-235 1.611e-12 2.317e-10 8.314e-04]  [3 -16 72]
 NS 11-1  3.814e+01  [0 1.000e+00 1.667e+02 3.288e-04]  [2 -18 46]
 NS 11-2  3.894e+01  [-69 3.313e-04 5.522e-02 2.127e-04]  [4 -17 80]
 NS 11-3  3.964e+01  [-123 6.692e-07 1.115e-04 5.968e-04]  [3 -17 74]
 NS 11-4  4.033e+01  [-179 1.122e-09 1.869e-07 8.602e-04]  [3 -18 74]
 NS 11-5  4.102e+01  [-232 2.477e-12 4.128e-10 9.181e-04]  [3 -17 73]
 NS 12-1  4.150e+01  [0 1.000e+00 1.895e+02 3.083e-04]  [2 -18 64]
 NS 12-2  4.229e+01  [-70 3.121e-04 5.915e-02 1.917e-04]  [4 -17 80]
 NS 12-3  4.298e+01  [-122 7.176e-07 1.360e-04 5.470e-04]  [3 -17 75]
 NS 12-4  4.367e+01  [-177 1.368e-09 2.592e-07 7.771e-04]  [3 -18 75]
 NS 12-5s 4.437e+01  [-229 3.535e-12 6.700e-10 7.918e-04]  [3 -17 72]
 NS 13-1  4.522e+01  [0 1.000e+00 2.128e+02 3.102e-04]  [2 -18 44]
 NS 13-2  4.604e+01  [-70 3.148e-04 6.700e-02 1.983e-04]  [4 -17 80]
