---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  6.450e-01  [0 1.000e+00 1.000e+00 3.202e-04]  [5 -17 80]
 NS 1-2  1.120e+00  [-65 5.470e-04 5.470e-04 8.615e-04]  [3 -18 72]
 NS 1-3  1.682e+00  [-126 4.742e-07 4.742e-07 2.551e-04]  [4 -18 76]
 NS 1-4  2.243e+00  [-197 1.335e-10 1.335e-10 2.608e-04]  [4 -16 76]
 NS 1-5  2.692e+00  [-248 3.607e-13 3.607e-13 3.336e-04]  [3 -18 68]
 NS 2-1  3.164e+00  [0 1.000e+00 3.651e+01 2.142e-04]  [3 -17 72]
 NS 2-2  3.718e+00  [-73 2.178e-04 7.952e-03 2.273e-04]  [4 -18 76]
 NS 2-3  4.279e+00  [-144 5.950e-08 2.172e-06 1.950e-04]  [4 -18 76]
 NS 2-4  4.839e+00  [-216 1.520e-11 5.549e-10 2.076e-04]  [4 -16 76]
 NS 2-5  5.326e+00  [-285 5.482e-15 2.001e-13 2.117e-04]  [4 -16 71]
 NS 3-1  5.798e+00  [0 1.000e+00 3.564e+01 4.482e-04]  [3 -17 72]
 NS 3-2  6.358e+00  [-66 4.507e-04 1.607e-02 1.943e-04]  [4 -17 76]
 NS 3-3  6.919e+00  [-137 1.276e-07 4.549e-06 2.287e-04]  [4 -18 76]
 NS 3-4  7.465e+00  [-208 3.945e-11 1.406e-09 2.275e-04]  [4 -16 76]
 NS 3-5  8.011e+00  [-274 1.920e-14 6.845e-13 2.069e-04]  [4 -16 74]
 NS 4-1  8.404e+00  [0 1.000e+00 4.305e+01 9.887e-04]  [2 -18 66]
 NS 4-2  8.950e+00  [-60 9.910e-04 4.266e-02 2.513e-04]  [4 -18 76]
 NS 4-3  9.513e+00  [-128 3.801e-07 1.636e-05 1.746e-04]  [4 -19 76]
 NS 4-4  9.975e+00  [-198 1.223e-10 5.266e-09 8.624e-04]  [3 -16 71]
 NS 4-5  1.052e+01  [-259 1.107e-13 4.765e-12 2.671e-04]  [4 -19 74]
 NS 5-1  1.099e+01  [0 1.000e+00 4.965e+01 2.657e-04]  [3 -17 72]
 NS 5-2  1.155e+01  [-71 2.684e-04 1.333e-02 2.278e-04]  [4 -18 76]
 NS 5-3  1.210e+01  [-137 1.369e-07 6.795e-06 1.840e-04]  [4 -17 76]
 NS 5-4  1.258e+01  [-206 4.986e-11 2.475e-09 8.679e-04]  [3 -16 72]
 NS 5-5s 1.312e+01  [-265 5.201e-14 2.582e-12 2.032e-04]  [4 -18 74]
 NS 6-1  1.379e+01  [0 1.000e+00 6.412e+01 6.490e-04]  [2 -15 39]
 NS 6-2  1.435e+01  [-63 6.506e-04 4.172e-02 2.185e-04]  [4 -16 76]
 NS 6-3  1.481e+01  [-122 7.538e-07 4.834e-05 7.287e-04]  [3 -17 71]
 NS 6-4  1.537e+01  [-183 6.351e-10 4.073e-08 2.403e-04]  [4 -17 77]
 NS 6-5  1.586e+01  [-247 4.366e-13 2.800e-11 9.906e-04]  [3 -16 71]
 NS 7-1  1.625e+01  [0 1.000e+00 8.201e+01 6.663e-04]  [2 -15 66]
 NS 7-2  1.681e+01  [-63 6.668e-04 5.468e-02 2.333e-04]  [4 -17 76]
 NS 7-3  1.729e+01  [-120 9.680e-07 7.939e-05 4.917e-04]  [3 -17 72]
 NS 7-4  1.785e+01  [-182 7.423e-10 6.088e-08 1.827e-04]  [4 -17 76]
 NS 7-5  1.834e+01  [-244 5.745e-13 4.711e-11 7.711e-04]  [3 -16 70]
 NS 8-1  1.872e+01  [0 1.000e+00 1.012e+02 3.234e-04]  [2 -18 65]
 NS 8-2  1.929e+01  [-69 3.276e-04 3.316e-02 2.219e-04]  [4 -17 76]
 NS 8-3  1.976e+01  [-127 4.250e-07 4.302e-05 5.882e-04]  [3 -17 72]
 NS 8-4  2.033e+01  [-188 3.869e-10 3.916e-08 1.856e-04]  [4 -17 76]
 NS 8-5  2.082e+01  [-247 4.246e-13 4.297e-11 7.296e-04]  [3 -17 70]
 NS 9-1  2.120e+01  [0 1.000e+00 1.229e+02 3.960e-04]  [2 -17 65]
 NS 9-2  2.176e+01  [-67 3.987e-04 4.900e-02 2.578e-04]  [4 -17 76]
 NS 9-3  2.224e+01  [-123 6.653e-07 8.176e-05 5.727e-04]  [3 -17 72]
 NS 9-4  2.271e+01  [-182 7.562e-10 9.294e-08 9.786e-04]  [3 -18 72]
 NS 9-5  2.329e+01  [-238 1.163e-12 1.429e-10 1.897e-04]  [4 -18 75]
 NS 10-1  2.366e+01  [0 1.000e+00 1.446e+02 3.132e-04]  [2 -18 65]
 NS 10-2  2.422e+01  [-69 3.187e-04 4.608e-02 1.935e-04]  [4 -17 76]
 NS 10-3  2.469e+01  [-127 4.058e-07 5.866e-05 6.652e-04]  [3 -17 72]
 NS 10-4  2.525e+01  [-185 5.616e-10 8.119e-08 1.766e-04]  [4 -18 76]
 NS 10-5s 2.573e+01  [-240 9.196e-13 1.329e-10 6.561e-04]  [3 -16 70]
 NS 11-1  2.638e+01  [0 1.000e+00 1.676e+02 3.327e-04]  [2 -18 38]
 NS 11-2  2.694e+01  [-69 3.388e-04 5.677e-02 2.282e-04]  [4 -17 76]
 NS 11-3  2.741e+01  [-124 6.085e-07 1.020e-04 6.231e-04]  [3 -17 72]
 NS 11-4  2.790e+01  [-180 9.688e-10 1.623e-07 9.034e-04]  [3 -18 72]
 NS 11-5  2.839e+01  [-234 1.925e-12 3.226e-10 9.834e-04]  [3 -17 71]
 NS 12-1  2.877e+01  [0 1.000e+00 1.905e+02 3.128e-04]  [2 -18 65]
 NS 12-2  2.933e+01  [-69 3.213e-04 6.121e-02 2.067e-04]  [4 -17 76]
 NS 12-3  2.980e+01  [-124 6.028e-07 1.148e-04 6.178e-04]  [3 -17 72]
 NS 12-4  3.028e+01  [-179 1.095e-09 2.085e-07 8.593e-04]  [3 -19 72]
 NS 12-5  3.077e+01  [-231 2.538e-12 4.835e-10 9.526e-04]  [3 -17 71]
 NS 13-1  3.115e+01  [0 1.000e+00 2.140e+02 3.146e-04]  [2 -18 65]
 NS 13-2  3.171e+01  [-69 3.250e-04 6.954e-02 2.119e-04]  [4 -17 76]
 NS 13-3  3.219e+01  [-122 7.266e-07 1.555e-04 6.045e-04]  [3 -17 72]
 NS 13-4  3.267e+01  [-176 1.510e-09 3.230e-07 8.057e-04]  [3 -18 72]
 NS 13-5  3.316e+01  [-228 3.862e-12 8.263e-10 9.027e-04]  [3 -17 71]
 NS 14-1  3.354e+01  [0 1.000e+00 2.373e+02 3.084e-04]  [2 -18 65]
 NS 14-2  3.409e+01  [-69 3.216e-04 7.632e-02 2.049e-04]  [4 -17 76]
 NS 14-3  3.457e+01  [-121 8.050e-07 1.910e-04 5.868e-04]  [3 -17 72]
 NS 14-4  3.504e+01  [-174 1.889e-09 4.482e-07 7.650e-04]  [3 -18 72]
 NS 14-5  3.553e+01  [-225 5.504e-12 1.306e-09 8.711e-04]  [3 -17 71]
 NS 15-1  3.591e+01  [0 1.000e+00 2.608e+02 3.075e-04]  [2 -18 66]
 NS 15-2  3.647e+01  [-69 3.235e-04 8.438e-02 2.039e-04]  [4 -17 76]
 NS 15-3  3.695e+01  [-120 9.224e-07 2.406e-04 5.754e-04]  [3 -17 72]
 NS 15-4  3.743e+01  [-172 2.447e-09 6.383e-07 7.327e-04]  [3 -18 72]
 NS 15-5s 3.792e+01  [-221 8.034e-12 2.095e-09 8.346e-04]  [3 -17 71]
 NS 16-1  3.856e+01  [0 1.000e+00 2.841e+02 3.053e-04]  [2 -18 39]
