---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  1.310e+00  [0 1.000e+00 1.000e+00 2.740e-04]  [5 -17 85]
 NS 1-2  2.225e+00  [-68 3.835e-04 3.835e-04 1.873e-04]  [4 -17 77]
 NS 1-3  3.137e+00  [-141 8.614e-08 8.614e-08 2.552e-04]  [4 -16 77]
 NS 1-4  4.078e+00  [-212 2.439e-11 2.439e-11 3.082e-04]  [4 -15 78]
 NS 1-5  4.901e+00  [-249 3.240e-13 3.240e-13 2.387e-04]  [3 -16 74]
 NS 2-1  5.532e+00  [0 1.000e+00 3.574e+01 9.955e-04]  [2 -17 68]
 NS 2-2  6.539e+00  [-60 9.965e-04 3.561e-02 2.330e-04]  [4 -18 81]
 NS 2-3  7.541e+00  [-131 2.702e-07 9.658e-06 1.956e-04]  [4 -18 79]
 NS 2-4  8.515e+00  [-204 5.988e-11 2.140e-09 2.435e-04]  [4 -16 79]
 NS 2-5s 9.459e+00  [-275 1.673e-14 5.980e-13 2.775e-04]  [4 -16 77]
 NS 3-1  1.074e+01  [0 1.000e+00 3.534e+01 3.931e-04]  [3 -17 56]
 NS 3-2  1.167e+01  [-68 3.943e-04 1.393e-02 2.026e-04]  [4 -17 80]
 NS 3-3  1.277e+01  [-138 1.125e-07 3.977e-06 2.306e-04]  [4 -16 84]
 NS 3-4  1.385e+01  [-209 3.331e-11 1.177e-09 2.879e-04]  [4 -15 82]
 NS 3-5  1.472e+01  [-273 2.231e-14 7.882e-13 9.105e-04]  [3 -17 77]
 NS 4-1  1.544e+01  [0 1.000e+00 4.274e+01 8.779e-04]  [2 -19 73]
 NS 4-2  1.642e+01  [-61 8.780e-04 3.752e-02 2.674e-04]  [4 -18 80]
 NS 4-3  1.750e+01  [-128 3.592e-07 1.535e-05 2.094e-04]  [4 -18 82]
 NS 4-4  1.856e+01  [-198 1.149e-10 4.911e-09 2.212e-04]  [4 -16 82]
