---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  6.370e-01  [0 1.000e+00 1.000e+00 3.600e-04]  [5 -17 80]
 NS 1-2  1.199e+00  [-64 6.059e-04 6.059e-04 2.164e-04]  [4 -16 76]
 NS 1-3  1.751e+00  [-136 1.467e-07 1.467e-07 3.856e-04]  [4 -16 76]
 NS 1-4  2.270e+00  [-204 6.099e-11 6.099e-11 3.708e-04]  [4 -14 74]
 NS 1-5  2.714e+00  [-249 3.294e-13 3.294e-13 3.163e-04]  [3 -17 68]
 NS 2-1  3.182e+00  [0 1.000e+00 3.619e+01 2.697e-04]  [3 -16 72]
 NS 2-2  3.733e+00  [-71 2.732e-04 9.890e-03 3.128e-04]  [4 -16 76]
 NS 2-3  4.289e+00  [-140 9.786e-08 3.542e-06 4.053e-04]  [4 -16 76]
 NS 2-4  4.827e+00  [-206 4.547e-11 1.646e-09 3.800e-04]  [4 -14 75]
 NS 2-5  5.337e+00  [-274 1.987e-14 7.192e-13 3.621e-04]  [4 -16 72]
 NS 3-1  5.801e+00  [0 1.000e+00 3.537e+01 4.805e-04]  [3 -16 72]
 NS 3-2  6.355e+00  [-66 4.831e-04 1.709e-02 2.728e-04]  [4 -16 76]
 NS 3-3  6.907e+00  [-135 1.710e-07 6.049e-06 3.165e-04]  [4 -16 76]
 NS 3-4  7.441e+00  [-203 6.719e-11 2.377e-09 3.367e-04]  [4 -15 75]
 NS 3-5  7.970e+00  [-270 3.063e-14 1.083e-12 3.229e-04]  [4 -16 73]
 NS 4-1  8.445e+00  [0 1.000e+00 4.266e+01 2.277e-04]  [3 -16 72]
 NS 4-2  8.997e+00  [-72 2.399e-04 1.023e-02 3.448e-04]  [4 -16 76]
 NS 4-3  9.551e+00  [-138 1.216e-07 5.187e-06 3.618e-04]  [4 -16 76]
 NS 4-4  1.008e+01  [-203 6.492e-11 2.770e-09 3.223e-04]  [4 -16 75]
 NS 4-5  1.060e+01  [-268 3.586e-14 1.530e-12 3.128e-04]  [4 -16 73]
 NS 5-1  1.107e+01  [0 1.000e+00 5.004e+01 2.752e-04]  [3 -17 72]
 NS 5-2  1.162e+01  [-71 2.781e-04 1.392e-02 2.759e-04]  [4 -17 76]
 NS 5-3  1.218e+01  [-135 1.689e-07 8.452e-06 2.173e-04]  [4 -17 76]
 NS 5-4  1.272e+01  [-202 7.261e-11 3.633e-09 2.470e-04]  [4 -16 75]
 NS 5-5s 1.325e+01  [-265 5.020e-14 2.512e-12 3.025e-04]  [4 -15 73]
 NS 6-1  1.392e+01  [0 1.000e+00 6.444e+01 6.438e-04]  [2 -15 38]
 NS 6-2  1.446e+01  [-63 6.457e-04 4.161e-02 2.844e-04]  [4 -15 76]
 NS 6-3  1.493e+01  [-121 8.129e-07 5.238e-05 8.058e-04]  [3 -17 72]
 NS 6-4  1.549e+01  [-182 7.615e-10 4.907e-08 2.982e-04]  [4 -16 76]
 NS 6-5  1.604e+01  [-243 6.518e-13 4.200e-11 2.435e-04]  [4 -16 74]
 NS 7-1  1.643e+01  [0 1.000e+00 8.272e+01 6.648e-04]  [2 -15 65]
 NS 7-2  1.698e+01  [-63 6.650e-04 5.500e-02 2.815e-04]  [4 -17 76]
 NS 7-3  1.745e+01  [-119 1.044e-06 8.638e-05 6.174e-04]  [3 -17 71]
 NS 7-4  1.801e+01  [-180 9.289e-10 7.684e-08 2.262e-04]  [4 -17 76]
 NS 7-5  1.858e+01  [-240 9.005e-13 7.449e-11 2.121e-04]  [4 -16 75]
 NS 8-1  1.897e+01  [0 1.000e+00 1.020e+02 3.174e-04]  [2 -17 65]
 NS 8-2  1.952e+01  [-69 3.224e-04 3.289e-02 2.953e-04]  [4 -16 76]
 NS 8-3  1.999e+01  [-126 4.807e-07 4.904e-05 7.487e-04]  [3 -16 72]
 NS 8-4  2.055e+01  [-185 5.132e-10 5.235e-08 2.168e-04]  [4 -17 76]
 NS 8-5  2.102e+01  [-243 6.981e-13 7.120e-11 6.317e-04]  [3 -16 70]
 NS 9-1  2.141e+01  [0 1.000e+00 1.239e+02 3.931e-04]  [2 -17 65]
 NS 9-2  2.196e+01  [-68 3.958e-04 4.905e-02 3.081e-04]  [4 -16 76]
 NS 9-3  2.244e+01  [-122 7.525e-07 9.326e-05 7.201e-04]  [3 -17 72]
 NS 9-4  2.299e+01  [-180 9.976e-10 1.236e-07 2.159e-04]  [4 -17 76]
 NS 9-5  2.343e+01  [-235 1.599e-12 1.982e-10 7.499e-04]  [3 -16 67]
 NS 10-1  2.380e+01  [0 1.000e+00 1.458e+02 3.066e-04]  [2 -18 64]
 NS 10-2  2.434e+01  [-70 3.127e-04 4.559e-02 2.465e-04]  [4 -16 76]
 NS 10-3  2.481e+01  [-125 5.070e-07 7.390e-05 8.051e-04]  [3 -17 72]
 NS 10-4  2.537e+01  [-181 8.234e-10 1.200e-07 2.094e-04]  [4 -18 76]
 NS 10-5s 2.585e+01  [-235 1.775e-12 2.587e-10 5.422e-04]  [3 -16 70]
 NS 11-1  2.649e+01  [0 1.000e+00 1.690e+02 3.285e-04]  [2 -17 38]
 NS 11-2  2.704e+01  [-69 3.349e-04 5.660e-02 2.863e-04]  [4 -16 76]
 NS 11-3  2.751e+01  [-122 7.302e-07 1.234e-04 7.704e-04]  [3 -17 72]
 NS 11-4  2.806e+01  [-177 1.369e-09 2.313e-07 1.910e-04]  [4 -17 76]
 NS 11-5  2.848e+01  [-229 3.367e-12 5.691e-10 5.125e-04]  [3 -16 66]
 NS 12-1  2.886e+01  [0 1.000e+00 1.921e+02 3.078e-04]  [2 -18 65]
 NS 12-2  2.940e+01  [-69 3.172e-04 6.095e-02 2.616e-04]  [4 -16 76]
 NS 12-3  2.987e+01  [-122 7.433e-07 1.428e-04 7.525e-04]  [3 -17 72]
 NS 12-4  3.043e+01  [-175 1.595e-09 3.065e-07 1.859e-04]  [4 -17 76]
 NS 12-5  3.086e+01  [-226 4.831e-12 9.282e-10 4.430e-04]  [3 -16 67]
 NS 13-1  3.124e+01  [0 1.000e+00 2.158e+02 3.100e-04]  [2 -18 65]
 NS 13-2  3.179e+01  [-69 3.213e-04 6.935e-02 2.678e-04]  [4 -16 76]
 NS 13-3  3.226e+01  [-121 8.908e-07 1.922e-04 7.374e-04]  [3 -17 72]
 NS 13-4  3.273e+01  [-173 2.187e-09 4.719e-07 9.746e-04]  [3 -17 72]
 NS 13-5  3.322e+01  [-222 7.863e-12 1.697e-09 8.026e-04]  [3 -16 70]
