---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  6.580e-01  [0 1.000e+00 1.000e+00 3.474e-04]  [5 -17 79]
 NS 1-2  1.143e+00  [-64 6.182e-04 6.182e-04 9.201e-04]  [3 -17 72]
 NS 1-3  1.737e+00  [-124 5.732e-07 5.732e-07 2.680e-04]  [4 -17 77]
 NS 1-4  2.317e+00  [-195 1.685e-10 1.685e-10 2.681e-04]  [4 -16 76]
 NS 1-5  2.783e+00  [-249 3.416e-13 3.416e-13 4.004e-04]  [3 -17 68]
 NS 2-1  3.268e+00  [0 1.000e+00 3.633e+01 2.531e-04]  [3 -16 72]
 NS 2-2  3.853e+00  [-71 2.571e-04 9.340e-03 2.430e-04]  [4 -16 77]
 NS 2-3  4.439e+00  [-142 7.601e-08 2.761e-06 2.449e-04]  [4 -17 77]
 NS 2-4  4.993e+00  [-213 2.186e-11 7.943e-10 2.303e-04]  [4 -16 75]
 NS 2-5  5.526e+00  [-283 7.063e-15 2.566e-13 2.134e-04]  [4 -17 73]
 NS 3-1  6.022e+00  [0 1.000e+00 3.550e+01 4.775e-04]  [3 -17 72]
 NS 3-2  6.598e+00  [-66 4.805e-04 1.706e-02 2.149e-04]  [4 -17 76]
 NS 3-3  7.191e+00  [-136 1.478e-07 5.246e-06 2.300e-04]  [4 -18 77]
 NS 3-4  7.740e+00  [-207 4.466e-11 1.585e-09 2.399e-04]  [4 -17 75]
 NS 3-5  8.288e+00  [-273 2.183e-14 7.748e-13 2.611e-04]  [4 -15 73]
 NS 4-1  8.778e+00  [0 1.000e+00 4.283e+01 2.129e-04]  [3 -16 72]
 NS 4-2  9.361e+00  [-72 2.260e-04 9.679e-03 2.819e-04]  [4 -17 77]
 NS 4-3  9.939e+00  [-140 9.899e-08 4.240e-06 2.319e-04]  [4 -18 76]
 NS 4-4  1.052e+01  [-208 3.896e-11 1.669e-09 2.198e-04]  [4 -16 76]
 NS 4-5  1.100e+01  [-272 2.324e-14 9.952e-13 8.492e-04]  [3 -17 70]
 NS 5-1  1.150e+01  [0 1.000e+00 4.966e+01 2.840e-04]  [3 -17 73]
 NS 5-2  1.209e+01  [-70 2.872e-04 1.426e-02 2.289e-04]  [4 -17 77]
 NS 5-3  1.268e+01  [-135 1.586e-07 7.874e-06 1.830e-04]  [4 -17 77]
 NS 5-4  1.325e+01  [-203 6.613e-11 3.284e-09 2.045e-04]  [4 -17 76]
 NS 5-5s 1.376e+01  [-266 4.470e-14 2.219e-12 9.627e-04]  [3 -17 71]
 NS 6-1  1.444e+01  [0 1.000e+00 6.404e+01 6.472e-04]  [2 -15 38]
 NS 6-2  1.502e+01  [-63 6.493e-04 4.158e-02 2.524e-04]  [4 -16 76]
 NS 6-3  1.552e+01  [-121 8.069e-07 5.168e-05 6.440e-04]  [3 -17 72]
 NS 6-4  1.610e+01  [-183 6.458e-10 4.136e-08 2.141e-04]  [4 -17 77]
 NS 6-5  1.661e+01  [-245 5.045e-13 3.231e-11 8.069e-04]  [3 -16 71]
 NS 7-1  1.701e+01  [0 1.000e+00 8.201e+01 6.914e-04]  [2 -15 66]
 NS 7-2  1.758e+01  [-63 6.917e-04 5.673e-02 2.444e-04]  [4 -17 76]
 NS 7-3  1.808e+01  [-119 1.080e-06 8.855e-05 5.780e-04]  [3 -17 73]
 NS 7-4  1.867e+01  [-180 9.157e-10 7.510e-08 1.820e-04]  [4 -17 77]
 NS 7-5  1.917e+01  [-241 8.570e-13 7.029e-11 6.894e-04]  [3 -16 71]
 NS 8-1  1.957e+01  [0 1.000e+00 1.012e+02 3.205e-04]  [2 -18 66]
 NS 8-2  2.015e+01  [-69 3.256e-04 3.294e-02 2.246e-04]  [4 -17 76]
 NS 8-3  2.065e+01  [-127 4.462e-07 4.514e-05 7.068e-04]  [3 -16 72]
 NS 8-4  2.124e+01  [-186 4.663e-10 4.717e-08 2.027e-04]  [4 -18 77]
 NS 8-5  2.174e+01  [-243 6.976e-13 7.058e-11 5.237e-04]  [3 -17 71]
 NS 9-1  2.214e+01  [0 1.000e+00 1.229e+02 4.088e-04]  [2 -17 66]
 NS 9-2  2.272e+01  [-67 4.117e-04 5.059e-02 2.537e-04]  [4 -16 76]
 NS 9-3  2.321e+01  [-122 7.380e-07 9.069e-05 7.381e-04]  [3 -17 72]
 NS 9-4  2.380e+01  [-180 9.437e-10 1.160e-07 1.732e-04]  [4 -18 77]
 NS 9-5  2.427e+01  [-236 1.577e-12 1.938e-10 5.914e-04]  [3 -16 69]
 NS 10-1  2.466e+01  [0 1.000e+00 1.445e+02 3.157e-04]  [2 -18 65]
 NS 10-2  2.515e+01  [-69 3.220e-04 4.654e-02 9.952e-04]  [3 -18 72]
 NS 10-3  2.574e+01  [-125 5.327e-07 7.700e-05 2.291e-04]  [4 -17 77]
 NS 10-4  2.623e+01  [-182 7.881e-10 1.139e-07 6.282e-04]  [3 -17 73]
 NS 10-5s 2.674e+01  [-235 1.639e-12 2.368e-10 8.530e-04]  [3 -18 71]
 NS 11-1  2.741e+01  [0 1.000e+00 1.676e+02 3.400e-04]  [2 -17 39]
 NS 11-2  2.799e+01  [-69 3.467e-04 5.810e-02 2.218e-04]  [4 -17 76]
 NS 11-3  2.848e+01  [-123 6.636e-07 1.112e-04 8.372e-04]  [3 -17 73]
 NS 11-4  2.907e+01  [-178 1.181e-09 1.979e-07 1.715e-04]  [4 -18 77]
 NS 11-5  2.953e+01  [-230 3.154e-12 5.286e-10 4.863e-04]  [3 -16 69]
 NS 12-1  2.993e+01  [0 1.000e+00 1.905e+02 3.169e-04]  [2 -18 65]
 NS 12-2  3.051e+01  [-69 3.266e-04 6.220e-02 1.997e-04]  [4 -17 76]
 NS 12-3  3.100e+01  [-123 6.445e-07 1.228e-04 8.416e-04]  [3 -16 72]
 NS 12-4  3.150e+01  [-177 1.323e-09 2.521e-07 9.893e-04]  [3 -18 73]
 NS 12-5  3.201e+01  [-226 4.595e-12 8.753e-10 7.324e-04]  [3 -17 71]
 NS 13-1  3.241e+01  [0 1.000e+00 2.140e+02 3.197e-04]  [2 -18 66]
 NS 13-2  3.298e+01  [-69 3.315e-04 7.091e-02 2.055e-04]  [4 -17 76]
 NS 13-3  3.348e+01  [-122 7.802e-07 1.669e-04 8.209e-04]  [3 -16 73]
 NS 13-4  3.397e+01  [-174 1.806e-09 3.864e-07 8.962e-04]  [3 -18 72]
 NS 13-5  3.449e+01  [-223 7.007e-12 1.499e-09 6.924e-04]  [3 -17 72]
 NS 14-1  3.488e+01  [0 1.000e+00 2.373e+02 3.125e-04]  [2 -18 65]
 NS 14-2  3.546e+01  [-69 3.275e-04 7.772e-02 1.985e-04]  [4 -17 77]
 NS 14-3  3.595e+01  [-121 8.577e-07 2.035e-04 8.028e-04]  [3 -16 72]
 NS 14-4  3.645e+01  [-172 2.254e-09 5.350e-07 8.333e-04]  [3 -18 73]
 NS 14-5  3.696e+01  [-219 1.015e-11 2.408e-09 6.628e-04]  [3 -17 71]
 NS 15-1  3.736e+01  [0 1.000e+00 2.608e+02 3.117e-04]  [2 -18 66]
 NS 15-2  3.794e+01  [-69 3.299e-04 8.602e-02 1.979e-04]  [4 -17 77]
 NS 15-3  3.844e+01  [-120 9.816e-07 2.560e-04 7.876e-04]  [3 -16 72]
 NS 15-4  3.893e+01  [-170 2.907e-09 7.581e-07 7.722e-04]  [3 -18 73]
 NS 15-5s 3.944e+01  [-216 1.478e-11 3.854e-09 6.378e-04]  [3 -16 71]
 NS 16-1  4.012e+01  [0 1.000e+00 2.841e+02 3.089e-04]  [2 -18 40]
 NS 16-2  4.071e+01  [-69 3.311e-04 9.405e-02 1.953e-04]  [4 -17 76]
 NS 16-3  4.120e+01  [-119 1.102e-06 3.130e-04 7.724e-04]  [3 -16 72]
 NS 16-4  4.171e+01  [-168 3.670e-09 1.042e-06 7.182e-04]  [3 -18 73]
 NS 16-5  4.222e+01  [-213 2.114e-11 6.006e-09 6.153e-04]  [3 -16 71]
 NS 17-1  4.261e+01  [0 1.000e+00 3.072e+02 3.081e-04]  [2 -18 66]
 NS 17-2  4.319e+01  [-69 3.344e-04 1.028e-01 1.939e-04]  [4 -17 76]
 NS 17-3  4.368e+01  [-118 1.244e-06 3.821e-04 7.596e-04]  [3 -16 72]
 NS 17-4  4.418e+01  [-166 4.633e-09 1.423e-06 6.709e-04]  [3 -17 72]
 NS 17-5  4.469e+01  [-210 2.984e-11 9.169e-09 5.912e-04]  [3 -15 71]
 NS 18-1  4.509e+01  [0 1.000e+00 3.301e+02 3.072e-04]  [2 -18 65]
 NS 18-2  4.567e+01  [-69 3.383e-04 1.117e-01 1.921e-04]  [4 -17 77]
 NS 18-3  4.617e+01  [-117 1.396e-06 4.608e-04 7.475e-04]  [3 -16 73]
 NS 18-4  4.667e+01  [-164 5.797e-09 1.914e-06 6.299e-04]  [3 -17 73]
 NS 18-5  4.717e+01  [-207 4.153e-11 1.371e-08 5.683e-04]  [3 -15 71]
 NS 19-1  4.756e+01  [0 1.000e+00 3.527e+02 3.074e-04]  [2 -18 65]
 NS 19-2  4.814e+01  [-69 3.436e-04 1.212e-01 1.895e-04]  [4 -17 76]
 NS 19-3  4.863e+01  [-116 1.565e-06 5.522e-04 7.319e-04]  [3 -17 72]
 NS 19-4  4.912e+01  [-162 7.216e-09 2.545e-06 5.966e-04]  [3 -17 73]
 NS 19-5  4.963e+01  [-204 5.760e-11 2.032e-08 5.489e-04]  [3 -15 71]
 NS 20-1  5.003e+01  [0 1.000e+00 3.750e+02 3.070e-04]  [2 -18 66]
 NS 20-2  5.061e+01  [-69 3.489e-04 1.308e-01 1.904e-04]  [4 -17 76]
 NS 20-3  5.110e+01  [-115 1.752e-06 6.568e-04 7.268e-04]  [3 -17 72]
 NS 20-4  5.160e+01  [-160 8.937e-09 3.351e-06 5.644e-04]  [3 -17 73]
 NS 20-5s 5.210e+01  [-202 7.765e-11 2.912e-08 5.280e-04]  [3 -15 71]
 NS 21-1  5.277e+01  [0 1.000e+00 3.969e+02 3.075e-04]  [2 -18 39]
 NS 21-2  5.335e+01  [-68 3.554e-04 1.411e-01 1.896e-04]  [4 -17 77]
 NS 21-3  5.384e+01  [-114 1.955e-06 7.757e-04 7.183e-04]  [3 -17 72]
 NS 21-4  5.433e+01  [-159 1.097e-08 4.352e-06 5.384e-04]  [3 -17 72]
 NS 21-5  5.482e+01  [-199 1.038e-10 4.120e-08 5.124e-04]  [3 -15 71]
 NS 22-1  5.522e+01  [0 1.000e+00 4.183e+02 3.083e-04]  [2 -18 65]
 NS 22-2  5.571e+01  [-68 3.627e-04 1.517e-01 9.976e-04]  [3 -18 72]
 NS 22-3  5.621e+01  [-113 2.210e-06 9.246e-04 8.975e-04]  [3 -16 72]
 NS 22-4  5.672e+01  [-157 1.363e-08 5.703e-06 5.407e-04]  [3 -18 73]
 NS 22-5  5.722e+01  [-197 1.359e-10 5.684e-08 4.681e-04]  [3 -16 71]
 NS 23-1  5.762e+01  [0 1.000e+00 4.393e+02 3.093e-04]  [2 -18 66]
 NS 23-2  5.811e+01  [-68 3.706e-04 1.628e-01 9.935e-04]  [3 -18 72]
 NS 23-3  5.860e+01  [-112 2.448e-06 1.075e-03 8.791e-04]  [3 -16 72]
