---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  9.510e-01  [0 1.000e+00 1.000e+00 2.976e-04]  [5 -17 81]
 NS 1-2  1.800e+00  [-68 3.978e-04 3.978e-04 1.999e-04]  [4 -17 79]
 NS 1-3  2.622e+00  [-140 9.188e-08 9.188e-08 2.811e-04]  [4 -16 78]
 NS 1-4  3.473e+00  [-210 2.821e-11 2.821e-11 2.914e-04]  [4 -15 79]
 NS 1-5  4.087e+00  [-250 3.091e-13 3.091e-13 2.452e-04]  [3 -16 68]
 NS 2-1  4.739e+00  [0 1.000e+00 3.494e+01 1.998e-04]  [3 -16 71]
 NS 2-2  5.519e+00  [-73 2.012e-04 7.029e-03 2.674e-04]  [4 -17 79]
 NS 2-3  6.387e+00  [-144 6.005e-08 2.098e-06 2.436e-04]  [4 -17 81]
 NS 2-4  7.259e+00  [-215 1.623e-11 5.669e-10 2.608e-04]  [4 -16 80]
 NS 2-5s 8.041e+00  [-283 6.762e-15 2.363e-13 2.302e-04]  [4 -16 73]
 NS 3-1  9.260e+00  [0 1.000e+00 3.463e+01 4.059e-04]  [3 -17 59]
 NS 3-2  1.024e+01  [-67 4.071e-04 1.410e-02 2.539e-04]  [4 -17 82]
 NS 3-3  1.130e+01  [-137 1.323e-07 4.580e-06 2.293e-04]  [4 -17 82]
 NS 3-4  1.230e+01  [-208 3.593e-11 1.245e-09 2.869e-04]  [4 -16 82]
 NS 3-5  1.325e+01  [-273 2.082e-14 7.210e-13 9.842e-04]  [3 -16 78]
 NS 4-1  1.390e+01  [0 1.000e+00 4.172e+01 8.898e-04]  [2 -18 73]
 NS 4-2  1.479e+01  [-61 8.900e-04 3.713e-02 3.023e-04]  [4 -18 78]
 NS 4-3  1.581e+01  [-128 3.712e-07 1.549e-05 2.025e-04]  [4 -18 81]
 NS 4-4  1.678e+01  [-198 1.192e-10 4.975e-09 2.251e-04]  [4 -16 80]
 NS 4-5s 1.782e+01  [-266 4.628e-14 1.931e-12 2.385e-04]  [4 -16 79]
 NS 5-1  1.903e+01  [0 1.000e+00 4.903e+01 2.429e-04]  [3 -17 55]
 NS 5-2  2.000e+01  [-72 2.435e-04 1.194e-02 2.629e-04]  [4 -19 80]
 NS 5-3  2.088e+01  [-136 1.430e-07 7.012e-06 9.866e-04]  [3 -17 78]
 NS 5-4  2.189e+01  [-196 1.472e-10 7.215e-09 2.373e-04]  [4 -18 81]
 NS 5-5  2.271e+01  [-259 1.011e-13 4.957e-12 8.520e-04]  [3 -16 75]
 NS 6-1  2.341e+01  [0 1.000e+00 6.304e+01 5.994e-04]  [2 -15 75]
 NS 6-2  2.433e+01  [-64 6.015e-04 3.792e-02 2.752e-04]  [4 -16 77]
 NS 6-3  2.514e+01  [-124 5.990e-07 3.776e-05 7.196e-04]  [3 -19 76]
 NS 6-4  2.608e+01  [-186 4.915e-10 3.098e-08 2.442e-04]  [4 -17 79]
 NS 6-5s 2.693e+01  [-247 4.208e-13 2.653e-11 7.905e-04]  [3 -16 76]
 NS 7-1  2.793e+01  [0 1.000e+00 8.072e+01 6.496e-04]  [2 -15 49]
 NS 7-2  2.897e+01  [-63 6.495e-04 5.243e-02 2.631e-04]  [4 -17 82]
 NS 7-3  2.989e+01  [-122 7.091e-07 5.723e-05 6.371e-04]  [3 -18 80]
 NS 7-4  3.089e+01  [-184 5.912e-10 4.772e-08 2.041e-04]  [4 -18 81]
 NS 7-5  3.169e+01  [-244 6.172e-13 4.982e-11 7.548e-04]  [3 -16 76]
 NS 8-1  3.235e+01  [0 1.000e+00 9.965e+01 3.013e-04]  [2 -18 74]
 NS 8-2  3.331e+01  [-70 3.036e-04 3.025e-02 2.524e-04]  [4 -17 80]
 NS 8-3  3.426e+01  [-128 3.703e-07 3.690e-05 6.178e-04]  [3 -17 80]
 NS 8-4  3.535e+01  [-188 3.720e-10 3.707e-08 1.970e-04]  [4 -17 82]
 NS 8-5s 3.636e+01  [-247 4.333e-13 4.318e-11 6.596e-04]  [3 -16 76]
 NS 9-1  3.741e+01  [0 1.000e+00 1.210e+02 3.891e-04]  [2 -17 52]
 NS 9-2  3.838e+01  [-68 3.898e-04 4.716e-02 2.646e-04]  [4 -17 80]
 NS 9-3  3.926e+01  [-124 5.681e-07 6.872e-05 6.730e-04]  [3 -17 78]
 NS 9-4  4.026e+01  [-183 6.487e-10 7.848e-08 1.763e-04]  [4 -18 81]
 NS 9-5  4.096e+01  [-240 9.185e-13 1.111e-10 6.271e-04]  [3 -16 71]
 NS 10-1  4.160e+01  [0 1.000e+00 1.424e+02 3.024e-04]  [2 -18 71]
 NS 10-2  4.243e+01  [-70 3.047e-04 4.339e-02 1.943e-04]  [4 -17 77]
 NS 10-3  4.326e+01  [-126 4.605e-07 6.556e-05 6.062e-04]  [3 -17 76]
 NS 10-4  4.427e+01  [-183 6.375e-10 9.076e-08 1.634e-04]  [4 -19 81]
 NS 10-5s 4.511e+01  [-238 1.126e-12 1.603e-10 5.111e-04]  [3 -16 73]
 NS 11-1  4.609e+01  [0 1.000e+00 1.650e+02 3.249e-04]  [2 -18 48]
 NS 11-2  4.711e+01  [-69 3.271e-04 5.398e-02 2.284e-04]  [4 -17 81]
