---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  1.005e+00  [0 1.000e+00 1.000e+00 2.698e-04]  [5 -17 82]
 NS 1-2  1.770e+00  [-68 3.921e-04 3.921e-04 9.724e-04]  [3 -17 75]
 NS 1-3  2.724e+00  [-128 3.836e-07 3.836e-07 2.332e-04]  [4 -19 79]
 NS 1-4  3.683e+00  [-200 9.902e-11 9.902e-11 2.683e-04]  [4 -15 80]
 NS 1-5  4.414e+00  [-249 3.486e-13 3.486e-13 3.049e-04]  [3 -18 72]
 NS 2-1  5.044e+00  [0 1.000e+00 3.560e+01 9.664e-04]  [2 -17 68]
 NS 2-2  6.003e+00  [-60 9.674e-04 3.444e-02 2.284e-04]  [4 -18 80]
 NS 2-3  6.987e+00  [-131 2.571e-07 9.153e-06 1.974e-04]  [4 -18 80]
 NS 2-4  7.866e+00  [-204 5.731e-11 2.040e-09 2.485e-04]  [4 -16 78]
 NS 2-5s 8.736e+00  [-275 1.644e-14 5.854e-13 2.765e-04]  [4 -16 76]
 NS 3-1  9.887e+00  [0 1.000e+00 3.514e+01 3.844e-04]  [3 -17 53]
 NS 3-2  1.082e+01  [-68 3.857e-04 1.355e-02 2.032e-04]  [4 -17 79]
 NS 3-3  1.179e+01  [-139 1.110e-07 3.899e-06 2.108e-04]  [4 -17 80]
 NS 3-4  1.274e+01  [-209 3.239e-11 1.138e-09 2.383e-04]  [4 -15 79]
 NS 3-5  1.356e+01  [-274 1.830e-14 6.432e-13 8.532e-04]  [3 -17 76]
 NS 4-1  1.423e+01  [0 1.000e+00 4.260e+01 8.540e-04]  [2 -19 72]
 NS 4-2  1.510e+01  [-61 8.541e-04 3.638e-02 2.588e-04]  [4 -18 78]
 NS 4-3  1.601e+01  [-129 3.289e-07 1.401e-05 1.942e-04]  [4 -18 80]
 NS 4-4  1.697e+01  [-199 1.030e-10 4.388e-09 2.142e-04]  [4 -16 79]
 NS 4-5s 1.790e+01  [-267 4.188e-14 1.784e-12 2.296e-04]  [4 -16 77]
 NS 5-1  1.900e+01  [0 1.000e+00 4.898e+01 2.372e-04]  [3 -17 52]
 NS 5-2  1.993e+01  [-72 2.379e-04 1.165e-02 2.233e-04]  [4 -19 79]
 NS 5-3  2.073e+01  [-137 1.351e-07 6.617e-06 8.186e-04]  [3 -17 76]
 NS 5-4  2.160e+01  [-198 1.190e-10 5.831e-09 2.458e-04]  [4 -18 77]
 NS 5-5  2.236e+01  [-260 9.483e-14 4.645e-12 8.126e-04]  [3 -17 73]
 NS 6-1  2.299e+01  [0 1.000e+00 6.334e+01 5.972e-04]  [2 -15 68]
 NS 6-2  2.395e+01  [-64 5.997e-04 3.798e-02 2.484e-04]  [4 -15 80]
 NS 6-3  2.476e+01  [-124 5.934e-07 3.758e-05 6.372e-04]  [3 -19 76]
 NS 6-4  2.567e+01  [-186 4.640e-10 2.939e-08 2.371e-04]  [4 -17 78]
 NS 6-5s 2.651e+01  [-248 3.881e-13 2.458e-11 7.847e-04]  [3 -16 75]
 NS 7-1  2.749e+01  [0 1.000e+00 8.061e+01 6.488e-04]  [2 -15 45]
 NS 7-2  2.844e+01  [-63 6.487e-04 5.229e-02 2.306e-04]  [4 -18 78]
 NS 7-3  2.909e+01  [-122 7.128e-07 5.746e-05 5.653e-04]  [3 -18 70]
 NS 7-4  3.004e+01  [-184 5.994e-10 4.832e-08 1.950e-04]  [4 -17 79]
 NS 7-5  3.078e+01  [-245 5.209e-13 4.199e-11 7.688e-04]  [3 -16 71]
 NS 8-1  3.143e+01  [0 1.000e+00 9.969e+01 3.015e-04]  [2 -18 69]
 NS 8-2  3.236e+01  [-70 3.040e-04 3.031e-02 2.281e-04]  [4 -17 78]
 NS 8-3  3.316e+01  [-128 3.697e-07 3.685e-05 4.949e-04]  [3 -17 76]
 NS 8-4  3.397e+01  [-188 3.707e-10 3.695e-08 9.199e-04]  [3 -17 76]
 NS 8-5s 3.494e+01  [-245 5.141e-13 5.126e-11 2.306e-04]  [4 -18 78]
 NS 9-1  3.589e+01  [0 1.000e+00 1.209e+02 3.863e-04]  [2 -17 46]
 NS 9-2  3.673e+01  [-68 3.871e-04 4.679e-02 2.435e-04]  [4 -17 77]
 NS 9-3  3.752e+01  [-125 5.614e-07 6.787e-05 5.797e-04]  [3 -18 74]
 NS 9-4  3.834e+01  [-183 6.594e-10 7.970e-08 9.152e-04]  [3 -18 75]
 NS 9-5  3.928e+01  [-240 9.967e-13 1.205e-10 1.945e-04]  [4 -18 79]
 NS 10-1  3.994e+01  [0 1.000e+00 1.423e+02 3.005e-04]  [2 -18 70]
 NS 10-2  4.084e+01  [-70 3.031e-04 4.313e-02 1.860e-04]  [4 -17 79]
 NS 10-3  4.165e+01  [-126 4.487e-07 6.386e-05 5.092e-04]  [3 -17 75]
