---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  6.020e-01  [0 1.000e+00 1.000e+00 3.095e-04]  [5 -17 79]
 NS 1-2  1.055e+00  [-65 5.512e-04 5.512e-04 8.405e-04]  [3 -17 71]
 NS 1-3  1.582e+00  [-126 4.674e-07 4.674e-07 2.463e-04]  [4 -19 76]
 NS 1-4  2.097e+00  [-197 1.391e-10 1.391e-10 2.894e-04]  [4 -16 75]
 NS 1-5  2.522e+00  [-249 3.442e-13 3.442e-13 3.686e-04]  [3 -17 67]
 NS 2-1  2.967e+00  [0 1.000e+00 3.636e+01 2.389e-04]  [3 -16 71]
 NS 2-2  3.487e+00  [-72 2.426e-04 8.821e-03 2.481e-04]  [4 -16 75]
 NS 2-3  4.010e+00  [-143 7.020e-08 2.552e-06 2.377e-04]  [4 -18 76]
 NS 2-4  4.529e+00  [-213 2.038e-11 7.408e-10 2.581e-04]  [4 -15 75]
 NS 2-5  5.005e+00  [-281 8.025e-15 2.918e-13 2.739e-04]  [4 -15 71]
 NS 3-1  5.448e+00  [0 1.000e+00 3.546e+01 4.478e-04]  [3 -17 71]
 NS 3-2  5.974e+00  [-66 4.505e-04 1.597e-02 2.528e-04]  [4 -17 76]
 NS 3-3  6.498e+00  [-136 1.478e-07 5.242e-06 2.145e-04]  [4 -18 75]
 NS 3-4  7.023e+00  [-207 4.429e-11 1.570e-09 2.381e-04]  [4 -16 75]
 NS 3-5  7.440e+00  [-273 2.093e-14 7.421e-13 2.205e-04]  [4 -16 67]
 NS 4-1  7.882e+00  [0 1.000e+00 4.270e+01 1.960e-04]  [3 -16 71]
 NS 4-2  8.410e+00  [-73 2.091e-04 8.927e-03 2.869e-04]  [4 -17 75]
 NS 4-3  8.934e+00  [-140 9.607e-08 4.102e-06 2.439e-04]  [4 -18 75]
 NS 4-4  9.452e+00  [-206 4.515e-11 1.928e-09 2.230e-04]  [4 -15 75]
 NS 4-5  9.895e+00  [-270 3.028e-14 1.293e-12 8.919e-04]  [3 -17 68]
 NS 5-1  1.034e+01  [0 1.000e+00 5.022e+01 2.509e-04]  [3 -17 71]
 NS 5-2  1.087e+01  [-71 2.538e-04 1.275e-02 2.496e-04]  [4 -18 75]
 NS 5-3  1.132e+01  [-136 1.422e-07 7.141e-06 9.621e-04]  [3 -16 71]
 NS 5-4  1.185e+01  [-196 1.472e-10 7.391e-09 2.388e-04]  [4 -18 76]
 NS 5-5s 1.227e+01  [-259 1.060e-13 5.325e-12 9.084e-04]  [3 -17 67]
 NS 6-1  1.291e+01  [0 1.000e+00 6.462e+01 5.951e-04]  [2 -15 38]
 NS 6-2  1.344e+01  [-64 5.973e-04 3.860e-02 2.108e-04]  [4 -16 76]
 NS 6-3  1.389e+01  [-123 6.883e-07 4.448e-05 5.935e-04]  [3 -17 71]
 NS 6-4  1.439e+01  [-184 5.639e-10 3.644e-08 2.070e-04]  [4 -18 74]
 NS 6-5  1.485e+01  [-245 5.086e-13 3.286e-11 9.756e-04]  [3 -17 69]
 NS 7-1  1.521e+01  [0 1.000e+00 8.308e+01 6.347e-04]  [2 -15 64]
 NS 7-2  1.576e+01  [-63 6.350e-04 5.276e-02 2.374e-04]  [4 -17 76]
 NS 7-3  1.619e+01  [-120 9.579e-07 7.958e-05 5.623e-04]  [3 -17 71]
 NS 7-4  1.673e+01  [-181 8.209e-10 6.820e-08 2.139e-04]  [4 -18 76]
 NS 7-5  1.719e+01  [-242 7.462e-13 6.199e-11 8.130e-04]  [3 -17 70]
 NS 8-1  1.755e+01  [0 1.000e+00 1.024e+02 2.934e-04]  [2 -18 65]
 NS 8-2  1.808e+01  [-70 2.986e-04 3.057e-02 2.258e-04]  [4 -17 75]
 NS 8-3  1.853e+01  [-127 4.256e-07 4.358e-05 5.556e-04]  [3 -16 71]
 NS 8-4  1.897e+01  [-186 4.659e-10 4.770e-08 9.838e-04]  [3 -17 71]
 NS 8-5  1.951e+01  [-242 7.916e-13 8.104e-11 2.318e-04]  [4 -17 75]
 NS 9-1  1.988e+01  [0 1.000e+00 1.244e+02 3.700e-04]  [2 -17 65]
 NS 9-2  2.040e+01  [-68 3.730e-04 4.642e-02 2.564e-04]  [4 -17 76]
 NS 9-3  2.085e+01  [-123 6.974e-07 8.680e-05 6.147e-04]  [3 -17 71]
 NS 9-4  2.130e+01  [-181 8.672e-10 1.079e-07 9.068e-04]  [3 -17 72]
 NS 9-5  2.184e+01  [-236 1.485e-12 1.849e-10 1.893e-04]  [4 -18 75]
 NS 10-1  2.219e+01  [0 1.000e+00 1.463e+02 2.849e-04]  [2 -18 64]
 NS 10-2  2.271e+01  [-70 2.914e-04 4.265e-02 2.020e-04]  [4 -17 75]
 NS 10-3  2.316e+01  [-126 4.663e-07 6.823e-05 6.479e-04]  [3 -17 71]
 NS 10-4  2.361e+01  [-182 7.842e-10 1.148e-07 9.015e-04]  [3 -18 71]
 NS 10-5s 2.414e+01  [-234 1.908e-12 2.792e-10 1.793e-04]  [4 -17 74]
 NS 11-1  2.476e+01  [0 1.000e+00 1.697e+02 3.070e-04]  [2 -18 38]
