---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  6.130e-01  [0 1.000e+00 1.000e+00 4.022e-04]  [5 -16 79]
 NS 1-2  1.141e+00  [-63 6.826e-04 6.826e-04 2.079e-04]  [4 -16 75]
 NS 1-3  1.676e+00  [-135 1.619e-07 1.619e-07 3.452e-04]  [4 -16 76]
 NS 1-4  2.200e+00  [-204 5.983e-11 5.983e-11 3.419e-04]  [4 -15 75]
 NS 1-5  2.607e+00  [-249 3.425e-13 3.425e-13 2.957e-04]  [3 -17 66]
 NS 2-1  3.063e+00  [0 1.000e+00 3.664e+01 2.760e-04]  [3 -16 71]
 NS 2-2  3.607e+00  [-71 2.809e-04 1.029e-02 2.895e-04]  [4 -16 76]
 NS 2-3  4.135e+00  [-139 1.026e-07 3.760e-06 2.741e-04]  [4 -17 75]
 NS 2-4  4.641e+00  [-209 3.376e-11 1.237e-09 3.210e-04]  [4 -15 74]
 NS 2-5  5.136e+00  [-277 1.324e-14 4.852e-13 3.767e-04]  [4 -15 72]
 NS 3-1  5.590e+00  [0 1.000e+00 3.563e+01 4.919e-04]  [3 -16 72]
 NS 3-2  6.126e+00  [-66 4.951e-04 1.764e-02 2.763e-04]  [4 -16 76]
 NS 3-3  6.665e+00  [-134 1.885e-07 6.715e-06 2.548e-04]  [4 -17 76]
 NS 3-4  7.206e+00  [-204 6.291e-11 2.241e-09 2.962e-04]  [4 -15 76]
 NS 3-5  7.739e+00  [-270 3.153e-14 1.123e-12 3.102e-04]  [4 -15 74]
 NS 4-1  8.199e+00  [0 1.000e+00 4.306e+01 2.286e-04]  [3 -15 72]
 NS 4-2  8.742e+00  [-72 2.449e-04 1.055e-02 3.660e-04]  [4 -16 76]
 NS 4-3  9.285e+00  [-137 1.262e-07 5.434e-06 2.718e-04]  [4 -17 76]
 NS 4-4  9.744e+00  [-203 6.863e-11 2.955e-09 9.429e-04]  [3 -17 71]
 NS 4-5  1.028e+01  [-261 8.196e-14 3.529e-12 2.589e-04]  [4 -18 74]
 NS 5-1  1.074e+01  [0 1.000e+00 4.983e+01 2.828e-04]  [3 -16 72]
 NS 5-2  1.127e+01  [-70 2.865e-04 1.427e-02 2.443e-04]  [4 -18 76]
 NS 5-3  1.182e+01  [-135 1.663e-07 8.287e-06 2.233e-04]  [4 -16 76]
