---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  1.065e+00  [0 1.000e+00 1.000e+00 2.775e-04]  [5 -17 82]
 NS 1-2  1.967e+00  [-67 4.021e-04 4.021e-04 1.937e-04]  [4 -17 80]
 NS 1-3  2.896e+00  [-140 9.137e-08 9.137e-08 2.769e-04]  [4 -16 79]
 NS 1-4  3.734e+00  [-211 2.764e-11 2.764e-11 2.959e-04]  [4 -15 77]
 NS 1-5  4.364e+00  [-249 3.315e-13 3.315e-13 2.044e-04]  [3 -17 67]
 NS 2-1  4.940e+00  [0 1.000e+00 3.620e+01 9.746e-04]  [2 -17 70]
 NS 2-2  5.856e+00  [-60 9.756e-04 3.532e-02 2.315e-04]  [4 -18 80]
 NS 2-3  6.741e+00  [-131 2.637e-07 9.546e-06 2.141e-04]  [4 -18 79]
 NS 2-4  7.579e+00  [-203 6.336e-11 2.294e-09 2.472e-04]  [4 -16 77]
 NS 2-5s 8.428e+00  [-274 1.845e-14 6.679e-13 2.645e-04]  [4 -16 77]
 NS 3-1  9.526e+00  [0 1.000e+00 3.573e+01 3.916e-04]  [3 -17 51]
 NS 3-2  1.043e+01  [-68 3.930e-04 1.404e-02 2.012e-04]  [4 -18 79]
 NS 3-3  1.125e+01  [-139 1.112e-07 3.972e-06 2.288e-04]  [4 -17 78]
 NS 3-4  1.212e+01  [-209 3.345e-11 1.195e-09 2.595e-04]  [4 -16 79]
 NS 3-5  1.281e+01  [-274 1.882e-14 6.724e-13 9.173e-04]  [3 -16 71]
 NS 4-1  1.341e+01  [0 1.000e+00 4.332e+01 8.814e-04]  [2 -18 68]
 NS 4-2  1.428e+01  [-61 8.815e-04 3.818e-02 2.594e-04]  [4 -18 78]
 NS 4-3  1.516e+01  [-129 3.350e-07 1.451e-05 1.960e-04]  [4 -18 78]
 NS 4-4  1.607e+01  [-199 1.046e-10 4.531e-09 2.146e-04]  [4 -16 79]
 NS 4-5s 1.690e+01  [-267 4.169e-14 1.806e-12 2.264e-04]  [4 -16 76]
 NS 5-1  1.788e+01  [0 1.000e+00 4.987e+01 2.415e-04]  [3 -17 46]
 NS 5-2  1.873e+01  [-72 2.423e-04 1.208e-02 2.275e-04]  [4 -18 79]
 NS 5-3  1.947e+01  [-137 1.323e-07 6.598e-06 8.284e-04]  [3 -17 74]
 NS 5-4  2.037e+01  [-198 1.159e-10 5.782e-09 2.840e-04]  [4 -17 79]
 NS 5-5  2.120e+01  [-260 8.983e-14 4.480e-12 2.196e-04]  [4 -16 76]
 NS 6-1  2.179e+01  [0 1.000e+00 6.447e+01 6.013e-04]  [2 -15 68]
 NS 6-2  2.269e+01  [-64 6.037e-04 3.892e-02 2.472e-04]  [4 -15 79]
 NS 6-3  2.344e+01  [-124 6.039e-07 3.893e-05 6.812e-04]  [3 -18 75]
 NS 6-4  2.437e+01  [-186 4.979e-10 3.210e-08 2.524e-04]  [4 -17 80]
 NS 6-5s 2.506e+01  [-246 4.650e-13 2.998e-11 7.948e-04]  [3 -16 73]
 NS 7-1  2.600e+01  [0 1.000e+00 8.208e+01 6.278e-04]  [2 -15 44]
 NS 7-2  2.687e+01  [-64 6.277e-04 5.152e-02 2.387e-04]  [4 -17 79]
 NS 7-3  2.762e+01  [-122 7.162e-07 5.879e-05 5.607e-04]  [3 -18 74]
 NS 7-4  2.849e+01  [-184 5.836e-10 4.790e-08 1.957e-04]  [4 -18 79]
 NS 7-5  2.923e+01  [-245 5.251e-13 4.310e-11 7.444e-04]  [3 -16 72]
 NS 8-1  2.984e+01  [0 1.000e+00 1.015e+02 3.011e-04]  [2 -18 68]
