---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  9.150e-01  [0 1.000e+00 1.000e+00 2.889e-04]  [5 -17 81]
 NS 1-2  1.692e+00  [-68 3.940e-04 3.940e-04 2.086e-04]  [4 -17 77]
 NS 1-3  2.462e+00  [-140 9.413e-08 9.413e-08 2.883e-04]  [4 -16 77]
 NS 1-4  3.186e+00  [-210 2.949e-11 2.949e-11 3.130e-04]  [4 -15 76]
 NS 1-5  3.747e+00  [-250 3.135e-13 3.135e-13 2.242e-04]  [3 -17 68]
 NS 2-1  4.407e+00  [0 1.000e+00 3.452e+01 2.004e-04]  [3 -16 73]
 NS 2-2  5.179e+00  [-73 2.018e-04 6.967e-03 2.591e-04]  [4 -17 78]
 NS 2-3  5.995e+00  [-144 5.878e-08 2.029e-06 2.241e-04]  [4 -18 79]
 NS 2-4  6.686e+00  [-216 1.514e-11 5.225e-10 2.669e-04]  [4 -16 75]
 NS 2-5s 7.302e+00  [-281 8.028e-15 2.771e-13 9.285e-04]  [3 -15 69]
 NS 3-1  8.300e+00  [0 1.000e+00 3.428e+01 4.058e-04]  [3 -17 49]
 NS 3-2  9.076e+00  [-67 4.069e-04 1.395e-02 2.382e-04]  [4 -17 78]
 NS 3-3  9.870e+00  [-137 1.276e-07 4.375e-06 2.303e-04]  [4 -17 78]
 NS 3-4  1.063e+01  [-208 3.593e-11 1.232e-09 2.883e-04]  [4 -16 78]
 NS 3-5  1.128e+01  [-273 2.062e-14 7.071e-13 2.003e-04]  [4 -16 72]
 NS 4-1  1.177e+01  [0 1.000e+00 4.119e+01 8.855e-04]  [2 -19 67]
 NS 4-2  1.250e+01  [-61 8.857e-04 3.648e-02 2.834e-04]  [4 -18 78]
 NS 4-3  1.332e+01  [-128 3.591e-07 1.479e-05 1.962e-04]  [4 -18 78]
 NS 4-4  1.410e+01  [-198 1.150e-10 4.738e-09 2.222e-04]  [4 -17 78]
 NS 4-5s 1.484e+01  [-266 4.625e-14 1.905e-12 2.332e-04]  [4 -16 74]
 NS 5-1  1.585e+01  [0 1.000e+00 4.882e+01 2.430e-04]  [3 -17 50]
 NS 5-2  1.665e+01  [-72 2.437e-04 1.189e-02 2.425e-04]  [4 -19 78]
 NS 5-3  1.734e+01  [-137 1.373e-07 6.704e-06 9.267e-04]  [3 -17 74]
 NS 5-4  1.814e+01  [-197 1.334e-10 6.512e-09 2.754e-04]  [4 -17 78]
 NS 5-5  1.880e+01  [-260 9.979e-14 4.871e-12 9.330e-04]  [3 -16 72]
 NS 6-1  1.938e+01  [0 1.000e+00 6.264e+01 5.939e-04]  [2 -15 69]
 NS 6-2  2.011e+01  [-64 5.960e-04 3.733e-02 2.693e-04]  [4 -15 76]
 NS 6-3  2.071e+01  [-124 6.007e-07 3.763e-05 6.834e-04]  [3 -18 71]
 NS 6-4  2.150e+01  [-186 4.818e-10 3.018e-08 2.709e-04]  [4 -17 77]
 NS 6-5s 2.218e+01  [-248 3.864e-13 2.421e-11 7.833e-04]  [3 -16 72]
 NS 7-1  2.303e+01  [0 1.000e+00 8.038e+01 6.521e-04]  [2 -15 40]
 NS 7-2  2.383e+01  [-63 6.519e-04 5.240e-02 2.533e-04]  [4 -17 77]
 NS 7-3  2.451e+01  [-122 7.101e-07 5.708e-05 5.985e-04]  [3 -18 73]
 NS 7-4  2.533e+01  [-184 5.827e-10 4.683e-08 2.184e-04]  [4 -17 77]
 NS 7-5  2.592e+01  [-244 6.051e-13 4.864e-11 8.295e-04]  [3 -16 68]
 NS 8-1  2.644e+01  [0 1.000e+00 9.917e+01 3.057e-04]  [2 -18 65]
 NS 8-2  2.720e+01  [-70 3.079e-04 3.054e-02 2.476e-04]  [4 -17 77]
 NS 8-3  2.781e+01  [-128 3.770e-07 3.739e-05 5.734e-04]  [3 -17 72]
 NS 8-4  2.858e+01  [-188 3.768e-10 3.737e-08 1.827e-04]  [4 -17 77]
 NS 8-5s 2.926e+01  [-246 4.700e-13 4.661e-11 6.516e-04]  [3 -16 71]
 NS 9-1  3.018e+01  [0 1.000e+00 1.204e+02 3.919e-04]  [2 -17 43]
 NS 9-2  3.096e+01  [-68 3.926e-04 4.728e-02 2.536e-04]  [4 -17 78]
 NS 9-3  3.161e+01  [-125 5.579e-07 6.720e-05 6.218e-04]  [3 -18 73]
 NS 9-4  3.238e+01  [-183 6.396e-10 7.703e-08 1.711e-04]  [4 -18 76]
 NS 9-5  3.305e+01  [-240 9.873e-13 1.189e-10 6.416e-04]  [3 -16 70]
 NS 10-1  3.365e+01  [0 1.000e+00 1.417e+02 3.064e-04]  [2 -18 69]
 NS 10-2  3.443e+01  [-70 3.086e-04 4.373e-02 1.962e-04]  [4 -17 78]
 NS 10-3  3.504e+01  [-126 4.561e-07 6.465e-05 5.601e-04]  [3 -17 73]
 NS 10-4  3.569e+01  [-183 6.480e-10 9.185e-08 8.765e-04]  [3 -18 72]
 NS 10-5s 3.646e+01  [-237 1.411e-12 2.000e-10 1.867e-04]  [4 -17 75]
 NS 11-1  3.732e+01  [0 1.000e+00 1.643e+02 3.282e-04]  [2 -18 41]
 NS 11-2  3.811e+01  [-69 3.303e-04 5.427e-02 2.242e-04]  [4 -17 78]
 NS 11-3  3.874e+01  [-124 6.051e-07 9.941e-05 5.857e-04]  [3 -17 72]
 NS 11-4  3.939e+01  [-180 9.646e-10 1.585e-07 7.857e-04]  [3 -18 71]
 NS 11-5  4.006e+01  [-232 2.266e-12 3.723e-10 8.664e-04]  [3 -17 71]
 NS 12-1  4.060e+01  [0 1.000e+00 1.868e+02 3.070e-04]  [2 -18 67]
 NS 12-2  4.133e+01  [-70 3.102e-04 5.796e-02 2.059e-04]  [4 -17 77]
 NS 12-3  4.196e+01  [-123 6.482e-07 1.211e-04 5.393e-04]  [3 -17 73]
 NS 12-4  4.266e+01  [-178 1.188e-09 2.220e-07 6.996e-04]  [3 -18 74]
 NS 12-5s 4.336e+01  [-229 3.229e-12 6.032e-10 7.547e-04]  [3 -17 73]
 NS 13-1  4.422e+01  [0 1.000e+00 2.099e+02 3.093e-04]  [2 -18 42]
 NS 13-2  4.503e+01  [-70 3.131e-04 6.571e-02 2.122e-04]  [4 -17 78]
 NS 13-3  4.569e+01  [-122 7.694e-07 1.615e-04 5.478e-04]  [3 -17 74]
 NS 13-4  4.640e+01  [-176 1.576e-09 3.308e-07 6.504e-04]  [3 -18 75]
 NS 13-5  4.712e+01  [-226 4.727e-12 9.921e-10 7.131e-04]  [3 -16 74]
 NS 14-1  4.764e+01  [0 1.000e+00 2.328e+02 3.027e-04]  [2 -18 66]
 NS 14-2  4.842e+01  [-70 3.076e-04 7.162e-02 2.080e-04]  [4 -17 78]
 NS 14-3  4.904e+01  [-121 8.697e-07 2.025e-04 5.261e-04]  [3 -17 72]
 NS 14-4  4.972e+01  [-174 1.991e-09 4.635e-07 5.994e-04]  [3 -18 73]
 NS 14-5s 5.041e+01  [-223 6.695e-12 1.559e-09 6.714e-04]  [3 -16 72]
 NS 15-1  5.127e+01  [0 1.000e+00 2.559e+02 3.018e-04]  [2 -18 42]
 NS 15-2  5.210e+01  [-70 3.078e-04 7.874e-02 2.092e-04]  [4 -17 79]
 NS 15-3  5.280e+01  [-119 1.000e-06 2.559e-04 5.235e-04]  [3 -17 76]
 NS 15-4  5.351e+01  [-171 2.533e-09 6.480e-07 5.622e-04]  [3 -18 76]
 NS 15-5  5.423e+01  [-220 9.473e-12 2.424e-09 6.476e-04]  [3 -16 75]
 NS 16-1  5.472e+01  [0 1.000e+00 2.787e+02 2.994e-04]  [2 -18 66]
 NS 16-2  5.553e+01  [-70 3.066e-04 8.548e-02 2.081e-04]  [4 -17 78]
 NS 16-3  5.610e+01  [-118 1.133e-06 3.157e-04 5.137e-04]  [3 -17 70]
 NS 16-4  5.675e+01  [-169 3.165e-09 8.822e-07 5.306e-04]  [3 -18 71]
 NS 16-5s 5.741e+01  [-217 1.328e-11 3.702e-09 6.242e-04]  [3 -16 71]
 NS 17-1  5.828e+01  [0 1.000e+00 3.015e+02 2.988e-04]  [2 -18 43]
 NS 17-2  5.908e+01  [-70 3.073e-04 9.264e-02 2.099e-04]  [4 -17 78]
 NS 17-3  5.972e+01  [-117 1.282e-06 3.865e-04 5.108e-04]  [3 -17 74]
 NS 17-4  6.038e+01  [-168 3.937e-09 1.187e-06 5.058e-04]  [3 -18 75]
 NS 17-5  6.104e+01  [-214 1.854e-11 5.590e-09 6.018e-04]  [3 -16 73]
 NS 18-1  6.152e+01  [0 1.000e+00 3.240e+02 2.981e-04]  [2 -18 63]
 NS 18-2  6.229e+01  [-70 3.081e-04 9.981e-02 2.090e-04]  [4 -17 77]
 NS 18-3  6.287e+01  [-116 1.440e-06 4.666e-04 5.070e-04]  [3 -17 69]
 NS 18-4  6.355e+01  [-166 4.841e-09 1.568e-06 4.868e-04]  [3 -18 73]
 NS 18-5s 6.424e+01  [-211 2.550e-11 8.262e-09 5.822e-04]  [3 -16 72]
 NS 19-1  6.511e+01  [0 1.000e+00 3.462e+02 2.981e-04]  [2 -18 43]
 NS 19-2  6.586e+01  [-70 3.097e-04 1.072e-01 2.094e-04]  [4 -17 76]
 NS 19-3  6.651e+01  [-115 1.613e-06 5.585e-04 5.066e-04]  [3 -17 74]
 NS 19-4  6.718e+01  [-164 5.904e-09 2.044e-06 4.729e-04]  [3 -18 74]
 NS 19-5  6.786e+01  [-209 3.470e-11 1.201e-08 5.632e-04]  [3 -16 72]
 NS 20-1  6.837e+01  [0 1.000e+00 3.680e+02 2.983e-04]  [2 -18 68]
 NS 20-2  6.918e+01  [-70 3.116e-04 1.147e-01 2.101e-04]  [4 -17 78]
 NS 20-3  6.990e+01  [-114 1.798e-06 6.618e-04 5.074e-04]  [3 -17 65]
 NS 20-4  7.058e+01  [-162 7.142e-09 2.628e-06 4.635e-04]  [3 -17 73]
 NS 20-5s 7.127e+01  [-206 4.664e-11 1.717e-08 5.475e-04]  [3 -15 71]
 NS 21-1  7.211e+01  [0 1.000e+00 3.895e+02 2.990e-04]  [2 -18 41]
 NS 21-2  7.287e+01  [-70 3.141e-04 1.224e-01 2.108e-04]  [4 -17 76]
 NS 21-3  7.352e+01  [-113 1.996e-06 7.777e-04 5.092e-04]  [3 -17 73]
 NS 21-4  7.421e+01  [-161 8.573e-09 3.339e-06 4.584e-04]  [3 -17 74]
 NS 21-5  7.487e+01  [-204 6.189e-11 2.411e-08 5.358e-04]  [3 -15 73]
 NS 22-1  7.541e+01  [0 1.000e+00 4.106e+02 2.999e-04]  [2 -18 67]
 NS 22-2  7.624e+01  [-69 3.169e-04 1.301e-01 2.117e-04]  [4 -17 77]
 NS 22-3  7.683e+01  [-113 2.206e-06 9.059e-04 5.116e-04]  [3 -17 70]
 NS 22-4  7.752e+01  [-159 1.022e-08 4.198e-06 4.563e-04]  [3 -17 74]
 NS 22-5s 7.820e+01  [-201 8.125e-11 3.336e-08 5.265e-04]  [3 -15 72]
 NS 23-1  7.906e+01  [0 1.000e+00 4.312e+02 3.011e-04]  [2 -18 40]
 NS 23-2  7.986e+01  [-69 3.201e-04 1.381e-01 2.127e-04]  [4 -17 76]
 NS 23-3  8.049e+01  [-112 2.428e-06 1.047e-03 5.148e-04]  [3 -17 71]
 NS 23-4  8.109e+01  [-158 1.212e-08 5.226e-06 4.570e-04]  [3 -17 69]
 NS 23-5  8.175e+01  [-199 1.055e-10 4.551e-08 5.203e-04]  [3 -15 70]
 NS 24-1  8.226e+01  [0 1.000e+00 4.514e+02 3.025e-04]  [2 -18 64]
 NS 24-2  8.303e+01  [-69 3.236e-04 1.461e-01 2.137e-04]  [4 -17 76]
 NS 24-3  8.365e+01  [-111 2.659e-06 1.200e-03 5.177e-04]  [3 -17 69]
 NS 24-4  8.430e+01  [-156 1.426e-08 6.438e-06 4.590e-04]  [3 -17 73]
 NS 24-5s 8.496e+01  [-197 1.354e-10 6.112e-08 5.161e-04]  [3 -15 71]
 NS 25-1  8.582e+01  [0 1.000e+00 4.711e+02 3.042e-04]  [2 -18 40]
 NS 25-2  8.661e+01  [-69 3.274e-04 1.542e-01 2.149e-04]  [4 -17 77]
 NS 25-3  8.724e+01  [-110 2.898e-06 1.365e-03 5.204e-04]  [3 -17 70]
 NS 25-4  8.788e+01  [-155 1.667e-08 7.852e-06 4.615e-04]  [3 -16 73]
 NS 25-5  8.856e+01  [-195 1.717e-10 8.088e-08 5.126e-04]  [3 -15 72]
 NS 26-1  8.907e+01  [0 1.000e+00 4.902e+02 3.060e-04]  [2 -18 65]
 NS 26-2  8.983e+01  [-69 3.314e-04 1.624e-01 2.163e-04]  [4 -17 76]
 NS 26-3  9.049e+01  [-110 3.145e-06 1.542e-03 5.232e-04]  [3 -17 73]
 NS 26-4  9.115e+01  [-154 1.933e-08 9.477e-06 4.640e-04]  [3 -16 75]
 NS 26-5s 9.189e+01  [-193 2.148e-10 1.053e-07 5.101e-04]  [3 -15 75]
 NS 27-1  9.276e+01  [0 1.000e+00 5.089e+02 3.080e-04]  [2 -18 42]
 NS 27-2  9.357e+01  [-69 3.355e-04 1.707e-01 2.177e-04]  [4 -17 77]
 NS 27-3  9.414e+01  [-109 3.401e-06 1.730e-03 5.264e-04]  [3 -17 70]
 NS 27-4  9.477e+01  [-153 2.226e-08 1.133e-05 4.666e-04]  [3 -16 71]
 NS 27-5  9.540e+01  [-191 2.654e-10 1.351e-07 5.081e-04]  [3 -15 69]
 NS 28-1  9.588e+01  [0 1.000e+00 5.269e+02 3.102e-04]  [2 -18 62]
 NS 28-2  9.665e+01  [-69 3.399e-04 1.791e-01 2.192e-04]  [4 -17 76]
 NS 28-3  9.721e+01  [-108 3.666e-06 1.931e-03 5.642e-04]  [3 -16 68]
 NS 28-4  9.782e+01  [-151 2.550e-08 1.344e-05 4.791e-04]  [3 -16 73]
 NS 28-5s 9.850e+01  [-189 3.244e-10 1.709e-07 5.077e-04]  [3 -15 73]
