---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  6.130e-01  [0 1.000e+00 1.000e+00 3.222e-04]  [5 -17 79]
 NS 1-2  1.063e+00  [-65 5.169e-04 5.169e-04 9.997e-04]  [3 -17 71]
 NS 1-3  1.590e+00  [-125 5.189e-07 5.189e-07 2.898e-04]  [4 -18 75]
 NS 1-4  2.106e+00  [-195 1.608e-10 1.608e-10 2.985e-04]  [4 -16 75]
 NS 1-5  2.516e+00  [-249 3.222e-13 3.222e-13 4.179e-04]  [3 -17 66]
 NS 2-1  2.959e+00  [0 1.000e+00 3.549e+01 2.237e-04]  [3 -16 70]
 NS 2-2  3.489e+00  [-72 2.269e-04 8.051e-03 2.512e-04]  [4 -17 75]
 NS 2-3  4.026e+00  [-143 6.857e-08 2.433e-06 2.363e-04]  [4 -17 75]
 NS 2-4  4.549e+00  [-214 1.895e-11 6.725e-10 2.797e-04]  [4 -16 75]
 NS 2-5  5.043e+00  [-282 7.203e-15 2.556e-13 2.969e-04]  [4 -16 72]
 NS 3-1  5.489e+00  [0 1.000e+00 3.484e+01 4.440e-04]  [3 -17 71]
 NS 3-2  6.019e+00  [-67 4.463e-04 1.555e-02 2.262e-04]  [4 -17 76]
 NS 3-3  6.563e+00  [-137 1.383e-07 4.820e-06 2.443e-04]  [4 -17 76]
 NS 3-4  7.077e+00  [-207 4.094e-11 1.426e-09 2.811e-04]  [4 -16 74]
 NS 3-5  7.587e+00  [-273 1.998e-14 6.961e-13 2.391e-04]  [4 -16 72]
 NS 4-1  7.965e+00  [0 1.000e+00 4.195e+01 9.891e-04]  [2 -18 65]
 NS 4-2  8.501e+00  [-60 9.914e-04 4.159e-02 2.818e-04]  [4 -18 76]
 NS 4-3  9.054e+00  [-127 4.080e-07 1.711e-05 2.374e-04]  [4 -18 76]
 NS 4-4  9.568e+00  [-196 1.502e-10 6.302e-09 2.180e-04]  [4 -16 74]
 NS 4-5  1.010e+01  [-264 5.743e-14 2.409e-12 2.828e-04]  [4 -15 74]
 NS 5-1  1.054e+01  [0 1.000e+00 4.898e+01 2.620e-04]  [3 -17 71]
 NS 5-2  1.107e+01  [-71 2.642e-04 1.294e-02 2.341e-04]  [4 -18 75]
 NS 5-3  1.151e+01  [-136 1.426e-07 6.986e-06 9.875e-04]  [3 -16 71]
 NS 5-4  1.204e+01  [-196 1.472e-10 7.209e-09 2.400e-04]  [4 -18 75]
 NS 5-5s 1.250e+01  [-261 8.451e-14 4.139e-12 9.034e-04]  [3 -16 70]
 NS 6-1  1.313e+01  [0 1.000e+00 6.305e+01 6.396e-04]  [2 -15 37]
 NS 6-2  1.366e+01  [-63 6.411e-04 4.042e-02 2.473e-04]  [4 -16 75]
 NS 6-3  1.411e+01  [-122 7.615e-07 4.801e-05 6.879e-04]  [3 -17 71]
 NS 6-4  1.464e+01  [-184 6.170e-10 3.890e-08 2.511e-04]  [4 -17 76]
 NS 6-5  1.510e+01  [-246 4.645e-13 2.928e-11 8.828e-04]  [3 -16 69]
 NS 7-1  1.546e+01  [0 1.000e+00 8.084e+01 6.572e-04]  [2 -15 65]
 NS 7-2  1.600e+01  [-63 6.575e-04 5.316e-02 2.493e-04]  [4 -17 76]
