---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  6.840e-01  [0 1.000e+00 1.000e+00 3.622e-04]  [5 -17 79]
 NS 1-2  1.275e+00  [-64 5.792e-04 5.792e-04 1.976e-04]  [4 -17 76]
 NS 1-3  1.854e+00  [-137 1.328e-07 1.328e-07 2.954e-04]  [4 -16 75]
 NS 1-4  2.397e+00  [-207 4.238e-11 4.238e-11 2.977e-04]  [4 -16 74]
 NS 1-5  2.851e+00  [-249 3.494e-13 3.494e-13 3.175e-04]  [3 -15 66]
 NS 2-1  3.355e+00  [0 1.000e+00 3.679e+01 2.328e-04]  [3 -16 72]
 NS 2-2  3.949e+00  [-72 2.362e-04 8.689e-03 2.634e-04]  [4 -17 76]
 NS 2-3  4.547e+00  [-142 7.351e-08 2.704e-06 2.624e-04]  [4 -17 76]
 NS 2-4  5.139e+00  [-213 2.169e-11 7.978e-10 2.876e-04]  [4 -16 76]
 NS 2-5  5.635e+00  [-281 8.836e-15 3.251e-13 2.777e-04]  [4 -15 69]
 NS 3-1  6.142e+00  [0 1.000e+00 3.587e+01 4.592e-04]  [3 -17 72]
 NS 3-2  6.741e+00  [-66 4.617e-04 1.656e-02 2.459e-04]  [4 -17 76]
 NS 3-3  7.334e+00  [-136 1.527e-07 5.479e-06 2.232e-04]  [4 -17 76]
 NS 3-4  7.932e+00  [-206 4.628e-11 1.660e-09 2.513e-04]  [4 -16 76]
 NS 3-5  8.484e+00  [-273 2.134e-14 7.654e-13 2.076e-04]  [4 -17 73]
 NS 4-1  8.987e+00  [0 1.000e+00 4.354e+01 2.012e-04]  [3 -16 72]
 NS 4-2  9.585e+00  [-73 2.117e-04 9.220e-03 3.088e-04]  [4 -17 76]
 NS 4-3  1.018e+01  [-140 9.648e-08 4.201e-06 2.513e-04]  [4 -18 76]
 NS 4-4  1.068e+01  [-208 3.695e-11 1.609e-09 9.943e-04]  [3 -16 72]
 NS 4-5  1.129e+01  [-267 4.097e-14 1.784e-12 2.116e-04]  [4 -19 75]
 NS 5-1  1.179e+01  [0 1.000e+00 4.954e+01 2.763e-04]  [3 -17 72]
 NS 5-2  1.238e+01  [-71 2.789e-04 1.382e-02 2.731e-04]  [4 -17 76]
 NS 5-3  1.297e+01  [-136 1.574e-07 7.797e-06 1.732e-04]  [4 -18 76]
 NS 5-4  1.348e+01  [-204 5.815e-11 2.881e-09 9.846e-04]  [3 -16 72]
 NS 5-5s 1.403e+01  [-263 6.746e-14 3.342e-12 2.562e-04]  [4 -17 72]
 NS 6-1  1.473e+01  [0 1.000e+00 6.424e+01 6.413e-04]  [2 -15 39]
 NS 6-2  1.533e+01  [-63 6.432e-04 4.132e-02 2.731e-04]  [4 -16 76]
 NS 6-3  1.582e+01  [-122 7.886e-07 5.066e-05 6.277e-04]  [3 -17 71]
 NS 6-4  1.642e+01  [-184 6.085e-10 3.909e-08 3.007e-04]  [4 -17 76]
 NS 6-5  1.694e+01  [-247 4.277e-13 2.748e-11 9.801e-04]  [3 -16 71]
 NS 7-1  1.735e+01  [0 1.000e+00 8.180e+01 6.818e-04]  [2 -15 65]
 NS 7-2  1.795e+01  [-63 6.822e-04 5.581e-02 2.856e-04]  [4 -17 76]
 NS 7-3  1.845e+01  [-119 1.011e-06 8.267e-05 5.851e-04]  [3 -17 72]
 NS 7-4  1.905e+01  [-181 8.476e-10 6.934e-08 1.967e-04]  [4 -18 76]
 NS 7-5  1.954e+01  [-242 7.141e-13 5.841e-11 8.335e-04]  [3 -16 69]
 NS 8-1  1.995e+01  [0 1.000e+00 1.011e+02 3.278e-04]  [2 -18 65]
 NS 8-2  2.054e+01  [-69 3.323e-04 3.359e-02 2.662e-04]  [4 -17 76]
 NS 8-3  2.105e+01  [-127 4.317e-07 4.364e-05 5.943e-04]  [3 -16 72]
 NS 8-4  2.165e+01  [-187 4.072e-10 4.116e-08 1.834e-04]  [4 -18 76]
 NS 8-5  2.217e+01  [-247 4.136e-13 4.181e-11 6.394e-04]  [3 -16 71]
 NS 9-1  2.258e+01  [0 1.000e+00 1.226e+02 4.058e-04]  [2 -17 65]
 NS 9-2  2.318e+01  [-67 4.084e-04 5.009e-02 2.931e-04]  [4 -16 76]
 NS 9-3  2.368e+01  [-123 6.978e-07 8.558e-05 6.409e-04]  [3 -17 72]
 NS 9-4  2.428e+01  [-181 8.254e-10 1.012e-07 1.752e-04]  [4 -18 76]
 NS 9-5  2.480e+01  [-240 9.990e-13 1.225e-10 6.399e-04]  [3 -16 71]
 NS 10-1  2.521e+01  [0 1.000e+00 1.443e+02 3.202e-04]  [2 -18 65]
 NS 10-2  2.580e+01  [-69 3.257e-04 4.700e-02 2.150e-04]  [4 -17 76]
 NS 10-3  2.631e+01  [-127 4.345e-07 6.270e-05 6.385e-04]  [3 -17 72]
 NS 10-4  2.691e+01  [-184 5.996e-10 8.652e-08 1.992e-04]  [4 -17 76]
 NS 10-5s 2.744e+01  [-240 8.995e-13 1.298e-10 6.710e-04]  [3 -16 71]
 NS 11-1  2.811e+01  [0 1.000e+00 1.672e+02 3.405e-04]  [2 -17 39]
 NS 11-2  2.871e+01  [-69 3.464e-04 5.794e-02 2.547e-04]  [4 -16 76]
 NS 11-3  2.921e+01  [-123 6.552e-07 1.096e-04 6.608e-04]  [3 -17 72]
 NS 11-4  2.972e+01  [-179 1.063e-09 1.778e-07 9.631e-04]  [3 -18 72]
 NS 11-5  3.032e+01  [-233 2.058e-12 3.441e-10 1.909e-04]  [4 -18 75]
 NS 12-1  3.073e+01  [0 1.000e+00 1.901e+02 3.197e-04]  [2 -18 65]
 NS 12-2  3.132e+01  [-69 3.282e-04 6.239e-02 2.283e-04]  [4 -16 76]
 NS 12-3  3.183e+01  [-123 6.557e-07 1.247e-04 6.252e-04]  [3 -17 72]
