---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  6.480e-01  [0 1.000e+00 1.000e+00 2.949e-04]  [5 -17 79]
 NS 1-2  1.127e+00  [-65 5.601e-04 5.601e-04 9.436e-04]  [3 -18 71]
 NS 1-3  1.702e+00  [-125 5.326e-07 5.326e-07 2.584e-04]  [4 -17 77]
 NS 1-4  2.264e+00  [-196 1.526e-10 1.526e-10 2.980e-04]  [4 -16 76]
 NS 1-5  2.700e+00  [-249 3.544e-13 3.544e-13 3.801e-04]  [3 -17 67]
 NS 2-1  3.175e+00  [0 1.000e+00 3.584e+01 2.290e-04]  [3 -16 72]
 NS 2-2  3.739e+00  [-72 2.327e-04 8.338e-03 2.632e-04]  [4 -16 76]
 NS 2-3  4.301e+00  [-142 7.277e-08 2.608e-06 2.545e-04]  [4 -17 76]
 NS 2-4  4.849e+00  [-213 2.166e-11 7.762e-10 2.903e-04]  [4 -15 75]
 NS 2-5  5.382e+00  [-280 9.655e-15 3.460e-13 2.534e-04]  [4 -16 73]
 NS 3-1  5.860e+00  [0 1.000e+00 3.491e+01 4.342e-04]  [3 -17 72]
 NS 3-2  6.423e+00  [-67 4.371e-04 1.526e-02 2.080e-04]  [4 -17 76]
 NS 3-3  6.989e+00  [-137 1.351e-07 4.716e-06 2.102e-04]  [4 -18 76]
 NS 3-4  7.552e+00  [-207 4.006e-11 1.399e-09 2.420e-04]  [4 -16 76]
 NS 3-5  8.095e+00  [-273 2.012e-14 7.023e-13 2.007e-04]  [4 -16 73]
 NS 4-1  8.489e+00  [0 1.000e+00 4.226e+01 9.786e-04]  [2 -18 66]
 NS 4-2  9.048e+00  [-60 9.815e-04 4.147e-02 3.012e-04]  [4 -17 76]
 NS 4-3  9.612e+00  [-127 4.466e-07 1.887e-05 2.171e-04]  [4 -18 76]
 NS 4-4  1.015e+01  [-195 1.610e-10 6.804e-09 2.484e-04]  [4 -15 75]
 NS 4-5  1.071e+01  [-263 6.442e-14 2.722e-12 2.732e-04]  [4 -16 74]
 NS 5-1  1.118e+01  [0 1.000e+00 4.833e+01 2.517e-04]  [3 -17 72]
 NS 5-2  1.174e+01  [-71 2.546e-04 1.231e-02 2.373e-04]  [4 -18 76]
 NS 5-3  1.222e+01  [-136 1.429e-07 6.907e-06 8.249e-04]  [3 -16 72]
 NS 5-4  1.279e+01  [-197 1.296e-10 6.264e-09 2.170e-04]  [4 -19 76]
 NS 5-5s 1.327e+01  [-262 7.824e-14 3.781e-12 9.289e-04]  [3 -17 70]
 NS 6-1  1.394e+01  [0 1.000e+00 6.256e+01 6.088e-04]  [2 -15 38]
 NS 6-2  1.451e+01  [-64 6.112e-04 3.823e-02 2.317e-04]  [4 -16 76]
 NS 6-3  1.497e+01  [-122 7.612e-07 4.762e-05 5.476e-04]  [3 -17 71]
 NS 6-4  1.555e+01  [-185 5.521e-10 3.454e-08 2.253e-04]  [4 -18 76]
 NS 6-5  1.604e+01  [-247 4.096e-13 2.562e-11 8.326e-04]  [3 -16 71]
 NS 7-1  1.643e+01  [0 1.000e+00 7.986e+01 6.518e-04]  [2 -15 66]
 NS 7-2  1.700e+01  [-63 6.520e-04 5.207e-02 2.316e-04]  [4 -17 76]
 NS 7-3  1.748e+01  [-119 1.006e-06 8.035e-05 5.490e-04]  [3 -17 72]
 NS 7-4  1.806e+01  [-181 8.153e-10 6.511e-08 1.860e-04]  [4 -18 76]
 NS 7-5  1.856e+01  [-243 6.988e-13 5.580e-11 7.696e-04]  [3 -16 71]
 NS 8-1  1.894e+01  [0 1.000e+00 9.860e+01 2.976e-04]  [2 -18 65]
 NS 8-2  1.951e+01  [-70 3.027e-04 2.984e-02 2.281e-04]  [4 -17 76]
 NS 8-3  1.999e+01  [-127 4.418e-07 4.356e-05 5.633e-04]  [3 -17 72]
 NS 8-4  2.057e+01  [-187 4.256e-10 4.196e-08 1.861e-04]  [4 -18 76]
 NS 8-5  2.106e+01  [-245 5.173e-13 5.101e-11 6.461e-04]  [3 -17 70]
 NS 9-1  2.145e+01  [0 1.000e+00 1.197e+02 3.824e-04]  [2 -17 65]
 NS 9-2  2.201e+01  [-68 3.851e-04 4.609e-02 2.507e-04]  [4 -16 76]
 NS 9-3  2.250e+01  [-122 7.172e-07 8.585e-05 6.409e-04]  [3 -17 72]
 NS 9-4  2.307e+01  [-181 8.466e-10 1.013e-07 1.819e-04]  [4 -18 76]
 NS 9-5  2.356e+01  [-238 1.164e-12 1.393e-10 6.672e-04]  [3 -16 70]
 NS 10-1  2.394e+01  [0 1.000e+00 1.408e+02 2.932e-04]  [2 -18 64]
 NS 10-2  2.441e+01  [-70 2.994e-04 4.215e-02 9.850e-04]  [3 -18 72]
 NS 10-3  2.498e+01  [-125 5.408e-07 7.615e-05 1.918e-04]  [4 -17 76]
 NS 10-4  2.546e+01  [-181 8.236e-10 1.160e-07 5.562e-04]  [3 -17 72]
 NS 10-5s 2.596e+01  [-235 1.619e-12 2.279e-10 9.814e-04]  [3 -18 71]
 NS 11-1  2.662e+01  [0 1.000e+00 1.632e+02 3.166e-04]  [2 -18 39]
 NS 11-2  2.718e+01  [-69 3.231e-04 5.272e-02 2.231e-04]  [4 -16 76]
 NS 11-3  2.767e+01  [-123 6.739e-07 1.100e-04 6.801e-04]  [3 -17 72]
 NS 11-4  2.815e+01  [-179 1.119e-09 1.826e-07 9.607e-04]  [3 -18 72]
