---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  6.130e-01  [0 1.000e+00 1.000e+00 3.221e-04]  [5 -17 79]
 NS 1-2  1.069e+00  [-64 5.767e-04 5.767e-04 8.171e-04]  [3 -17 71]
 NS 1-3  1.604e+00  [-126 4.745e-07 4.745e-07 2.457e-04]  [4 -18 76]
 NS 1-4  2.144e+00  [-197 1.328e-10 1.328e-10 2.588e-04]  [4 -17 76]
 NS 1-5  2.573e+00  [-249 3.461e-13 3.461e-13 3.817e-04]  [3 -17 68]
 NS 2-1  3.028e+00  [0 1.000e+00 3.707e+01 2.212e-04]  [3 -16 72]
 NS 2-2  3.565e+00  [-72 2.249e-04 8.337e-03 2.583e-04]  [4 -16 75]
 NS 2-3  4.098e+00  [-143 6.853e-08 2.540e-06 2.522e-04]  [4 -18 76]
 NS 2-4  4.640e+00  [-213 2.089e-11 7.743e-10 2.138e-04]  [4 -16 76]
 NS 2-5  5.113e+00  [-282 7.474e-15 2.770e-13 1.891e-04]  [4 -17 71]
 NS 3-1  5.569e+00  [0 1.000e+00 3.623e+01 4.426e-04]  [3 -17 72]
 NS 3-2  6.108e+00  [-67 4.455e-04 1.614e-02 2.026e-04]  [4 -17 76]
 NS 3-3  6.650e+00  [-137 1.318e-07 4.775e-06 2.365e-04]  [4 -18 76]
 NS 3-4  7.151e+00  [-207 4.220e-11 1.529e-09 2.570e-04]  [4 -16 74]
 NS 3-5  7.661e+00  [-273 2.073e-14 7.511e-13 1.994e-04]  [4 -17 73]
 NS 4-1  8.039e+00  [0 1.000e+00 4.377e+01 9.688e-04]  [2 -18 66]
 NS 4-2  8.567e+00  [-60 9.716e-04 4.252e-02 2.417e-04]  [4 -17 75]
 NS 4-3  9.104e+00  [-128 3.860e-07 1.689e-05 2.709e-04]  [4 -17 76]
 NS 4-4  9.628e+00  [-196 1.571e-10 6.874e-09 2.660e-04]  [4 -16 75]
 NS 4-5  1.018e+01  [-262 7.785e-14 3.407e-12 2.993e-04]  [4 -16 75]
 NS 5-1  1.064e+01  [0 1.000e+00 5.030e+01 2.628e-04]  [3 -17 72]
