---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  1.304e+00  [0 1.000e+00 1.000e+00 2.981e-04]  [5 -17 84]
 NS 1-2  2.330e+00  [-67 4.442e-04 4.442e-04 9.913e-04]  [3 -16 82]
 NS 1-3  3.367e+00  [-127 4.438e-07 4.438e-07 2.483e-04]  [4 -19 82]
 NS 1-4  4.409e+00  [-198 1.205e-10 1.205e-10 2.744e-04]  [4 -16 80]
 NS 1-5  5.165e+00  [-247 4.056e-13 4.056e-13 3.154e-04]  [3 -17 72]
 NS 2-1  5.942e+00  [0 1.000e+00 3.698e+01 9.951e-04]  [2 -16 73]
 NS 2-2  7.041e+00  [-60 9.962e-04 3.684e-02 2.311e-04]  [4 -18 82]
 NS 2-3  8.186e+00  [-131 2.721e-07 1.006e-05 2.054e-04]  [4 -17 82]
 NS 2-4  9.245e+00  [-203 6.485e-11 2.398e-09 2.539e-04]  [4 -16 81]
 NS 2-5s 1.026e+01  [-274 1.860e-14 6.877e-13 2.861e-04]  [4 -16 78]
 NS 3-1  1.152e+01  [0 1.000e+00 3.644e+01 3.972e-04]  [3 -17 56]
 NS 3-2  1.269e+01  [-67 3.986e-04 1.452e-02 2.359e-04]  [4 -17 83]
 NS 3-3  1.371e+01  [-138 1.238e-07 4.509e-06 2.347e-04]  [4 -16 82]
 NS 3-4  1.489e+01  [-208 3.629e-11 1.322e-09 2.784e-04]  [4 -16 84]
 NS 3-5  1.582e+01  [-274 1.970e-14 7.176e-13 2.153e-04]  [4 -16 78]
 NS 4-1  1.660e+01  [0 1.000e+00 4.427e+01 8.898e-04]  [2 -18 74]
 NS 4-2  1.774e+01  [-61 8.900e-04 3.940e-02 2.682e-04]  [4 -18 83]
 NS 4-3  1.884e+01  [-129 3.490e-07 1.545e-05 2.008e-04]  [4 -18 82]
 NS 4-4  1.985e+01  [-198 1.128e-10 4.993e-09 2.153e-04]  [4 -17 80]
 NS 4-5s 2.095e+01  [-266 4.620e-14 2.045e-12 2.395e-04]  [4 -16 81]
 NS 5-1  2.208e+01  [0 1.000e+00 5.048e+01 2.478e-04]  [3 -17 53]
 NS 5-2  2.323e+01  [-72 2.488e-04 1.256e-02 2.387e-04]  [4 -19 82]
 NS 5-3  2.415e+01  [-137 1.399e-07 7.064e-06 9.221e-04]  [3 -17 78]
 NS 5-4  2.523e+01  [-197 1.370e-10 6.914e-09 2.896e-04]  [4 -17 81]
 NS 5-5  2.628e+01  [-257 1.262e-13 6.373e-12 2.239e-04]  [4 -16 79]
 NS 6-1  2.697e+01  [0 1.000e+00 6.542e+01 6.050e-04]  [2 -15 70]
 NS 6-2  2.801e+01  [-64 6.075e-04 3.974e-02 2.613e-04]  [4 -16 80]
 NS 6-3  2.892e+01  [-123 6.371e-07 4.168e-05 6.416e-04]  [3 -18 77]
 NS 6-4  2.990e+01  [-186 4.937e-10 3.230e-08 2.533e-04]  [4 -17 78]
 NS 6-5s 3.069e+01  [-246 4.716e-13 3.085e-11 8.774e-04]  [3 -16 72]
 NS 7-1  3.183e+01  [0 1.000e+00 8.307e+01 6.513e-04]  [2 -15 52]
 NS 7-2  3.292e+01  [-63 6.513e-04 5.410e-02 2.503e-04]  [4 -17 81]
 NS 7-3  3.388e+01  [-122 7.630e-07 6.338e-05 5.390e-04]  [3 -18 79]
 NS 7-4  3.500e+01  [-184 6.257e-10 5.198e-08 2.043e-04]  [4 -17 82]
 NS 7-5  3.582e+01  [-244 5.787e-13 4.808e-11 8.574e-04]  [3 -16 73]
 NS 8-1  3.648e+01  [0 1.000e+00 1.028e+02 3.104e-04]  [2 -18 69]
 NS 8-2  3.754e+01  [-70 3.130e-04 3.218e-02 2.398e-04]  [4 -17 82]
 NS 8-3  3.838e+01  [-128 3.911e-07 4.021e-05 5.560e-04]  [3 -16 76]
 NS 8-4  3.944e+01  [-188 3.825e-10 3.932e-08 1.828e-04]  [4 -17 82]
 NS 8-5s 4.044e+01  [-246 4.888e-13 5.025e-11 7.396e-04]  [3 -16 79]
 NS 9-1  4.145e+01  [0 1.000e+00 1.246e+02 3.937e-04]  [2 -17 47]
 NS 9-2  4.255e+01  [-68 3.946e-04 4.916e-02 2.519e-04]  [4 -17 81]
 NS 9-3  4.346e+01  [-124 5.861e-07 7.302e-05 5.594e-04]  [3 -18 78]
 NS 9-4  4.443e+01  [-183 6.725e-10 8.379e-08 9.197e-04]  [3 -17 79]
 NS 9-5  4.541e+01  [-239 1.052e-12 1.310e-10 2.322e-04]  [4 -17 79]
 NS 10-1  4.611e+01  [0 1.000e+00 1.467e+02 3.100e-04]  [2 -18 70]
 NS 10-2  4.705e+01  [-70 3.128e-04 4.588e-02 1.894e-04]  [4 -17 79]
 NS 10-3  4.796e+01  [-126 4.534e-07 6.652e-05 5.083e-04]  [3 -17 78]
 NS 10-4  4.888e+01  [-184 6.101e-10 8.951e-08 8.559e-04]  [3 -18 78]
 NS 10-5s 4.997e+01  [-238 1.136e-12 1.666e-10 2.098e-04]  [4 -17 80]
 NS 11-1  5.098e+01  [0 1.000e+00 1.700e+02 3.310e-04]  [2 -17 46]
 NS 11-2  5.203e+01  [-69 3.336e-04 5.670e-02 2.209e-04]  [4 -17 81]
 NS 11-3  5.295e+01  [-124 6.242e-07 1.061e-04 5.482e-04]  [3 -17 78]
 NS 11-4  5.388e+01  [-180 9.699e-10 1.649e-07 7.731e-04]  [3 -18 79]
 NS 11-5  5.473e+01  [-234 1.968e-12 3.346e-10 9.930e-04]  [3 -17 75]
 NS 12-1  5.547e+01  [0 1.000e+00 1.933e+02 3.102e-04]  [2 -18 74]
 NS 12-2  5.657e+01  [-70 3.142e-04 6.073e-02 2.004e-04]  [4 -17 82]
 NS 12-3  5.752e+01  [-123 6.597e-07 1.275e-04 5.100e-04]  [3 -17 79]
 NS 12-4  5.843e+01  [-178 1.156e-09 2.234e-07 7.047e-04]  [3 -18 77]
 NS 12-5s 5.937e+01  [-231 2.796e-12 5.405e-10 8.371e-04]  [3 -17 77]
 NS 13-1  6.047e+01  [0 1.000e+00 2.171e+02 3.122e-04]  [2 -18 52]
 NS 13-2  6.155e+01  [-69 3.169e-04 6.880e-02 2.076e-04]  [4 -17 81]
 NS 13-3  6.246e+01  [-122 7.922e-07 1.720e-04 5.314e-04]  [3 -17 79]
 NS 13-4  6.328e+01  [-176 1.563e-09 3.392e-07 6.721e-04]  [3 -18 75]
