---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  9.910e-01  [0 1.000e+00 1.000e+00 2.814e-04]  [5 -17 81]
 NS 1-2  1.855e+00  [-68 3.801e-04 3.801e-04 2.046e-04]  [4 -17 79]
 NS 1-3  2.714e+00  [-140 9.135e-08 9.135e-08 2.990e-04]  [4 -16 78]
 NS 1-4  3.529e+00  [-210 3.007e-11 3.007e-11 3.100e-04]  [4 -15 78]
 NS 1-5  4.217e+00  [-250 3.111e-13 3.111e-13 2.582e-04]  [3 -16 71]
 NS 2-1  4.867e+00  [0 1.000e+00 3.460e+01 1.939e-04]  [3 -17 71]
 NS 2-2  5.682e+00  [-74 1.953e-04 6.757e-03 2.727e-04]  [4 -17 78]
 NS 2-3  6.505e+00  [-144 5.914e-08 2.046e-06 2.456e-04]  [4 -18 77]
 NS 2-4  7.325e+00  [-215 1.636e-11 5.660e-10 2.761e-04]  [4 -15 78]
 NS 2-5s 8.042e+00  [-283 6.459e-15 2.235e-13 2.414e-04]  [4 -17 73]
 NS 3-1  9.095e+00  [0 1.000e+00 3.432e+01 4.049e-04]  [3 -17 49]
 NS 3-2  9.910e+00  [-67 4.062e-04 1.394e-02 2.187e-04]  [4 -17 76]
 NS 3-3  1.070e+01  [-138 1.214e-07 4.168e-06 2.309e-04]  [4 -17 78]
 NS 3-4  1.150e+01  [-208 3.721e-11 1.277e-09 2.655e-04]  [4 -16 77]
 NS 3-5  1.213e+01  [-273 2.016e-14 6.919e-13 2.064e-04]  [4 -16 69]
 NS 4-1  1.268e+01  [0 1.000e+00 4.135e+01 8.919e-04]  [2 -19 66]
 NS 4-2  1.345e+01  [-60 8.921e-04 3.689e-02 2.737e-04]  [4 -17 77]
 NS 4-3  1.424e+01  [-129 3.506e-07 1.450e-05 2.127e-04]  [4 -18 76]
 NS 4-4  1.504e+01  [-198 1.194e-10 4.939e-09 2.377e-04]  [4 -16 77]
 NS 4-5s 1.573e+01  [-266 4.823e-14 1.995e-12 2.559e-04]  [4 -16 72]
 NS 5-1  1.672e+01  [0 1.000e+00 4.819e+01 2.477e-04]  [3 -17 48]
 NS 5-2  1.748e+01  [-72 2.482e-04 1.196e-02 2.390e-04]  [4 -18 77]
 NS 5-3  1.816e+01  [-137 1.403e-07 6.762e-06 8.681e-04]  [3 -17 73]
 NS 5-4  1.890e+01  [-197 1.283e-10 6.185e-09 2.816e-04]  [4 -18 76]
 NS 5-5  1.957e+01  [-260 9.640e-14 4.646e-12 9.922e-04]  [3 -16 71]
 NS 6-1  2.012e+01  [0 1.000e+00 6.205e+01 6.206e-04]  [2 -15 67]
 NS 6-2  2.086e+01  [-64 6.228e-04 3.864e-02 2.698e-04]  [4 -16 76]
 NS 6-3  2.151e+01  [-124 6.257e-07 3.882e-05 6.734e-04]  [3 -18 72]
 NS 6-4  2.230e+01  [-185 5.017e-10 3.113e-08 2.581e-04]  [4 -17 77]
 NS 6-5s 2.293e+01  [-246 4.514e-13 2.801e-11 8.513e-04]  [3 -16 70]
 NS 7-1  2.377e+01  [0 1.000e+00 7.929e+01 6.637e-04]  [2 -15 40]
 NS 7-2  2.458e+01  [-63 6.635e-04 5.261e-02 2.439e-04]  [4 -17 77]
