---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  1.015e+00  [0 1.000e+00 1.000e+00 2.735e-04]  [5 -17 81]
 NS 1-2  1.744e+00  [-68 3.886e-04 3.886e-04 9.567e-04]  [3 -16 75]
 NS 1-3  2.800e+00  [-128 3.736e-07 3.736e-07 2.508e-04]  [4 -19 82]
 NS 1-4  3.865e+00  [-199 1.043e-10 1.043e-10 2.878e-04]  [4 -16 83]
 NS 1-5  4.607e+00  [-250 3.098e-13 3.098e-13 3.531e-04]  [3 -17 72]
 NS 2-1  5.289e+00  [0 1.000e+00 3.467e+01 9.882e-04]  [2 -17 69]
 NS 2-2  6.312e+00  [-60 9.891e-04 3.429e-02 2.350e-04]  [4 -18 81]
 NS 2-3  7.405e+00  [-131 2.693e-07 9.337e-06 2.115e-04]  [4 -18 81]
 NS 2-4  8.528e+00  [-203 6.312e-11 2.188e-09 2.457e-04]  [4 -17 83]
 NS 2-5s 9.633e+00  [-274 1.789e-14 6.203e-13 2.596e-04]  [4 -16 83]
 NS 3-1  1.082e+01  [0 1.000e+00 3.449e+01 3.884e-04]  [3 -17 54]
 NS 3-2  1.173e+01  [-68 3.896e-04 1.344e-02 2.385e-04]  [4 -17 78]
 NS 3-3  1.275e+01  [-138 1.208e-07 4.168e-06 2.289e-04]  [4 -16 82]
 NS 3-4  1.386e+01  [-209 3.341e-11 1.152e-09 2.575e-04]  [4 -16 82]
 NS 3-5  1.470e+01  [-274 1.927e-14 6.646e-13 8.423e-04]  [3 -17 76]
 NS 4-1  1.547e+01  [0 1.000e+00 4.135e+01 8.696e-04]  [2 -19 75]
 NS 4-2  1.649e+01  [-61 8.700e-04 3.598e-02 2.866e-04]  [4 -17 81]
 NS 4-3  1.753e+01  [-128 3.548e-07 1.467e-05 1.984e-04]  [4 -18 82]
 NS 4-4  1.853e+01  [-199 1.115e-10 4.609e-09 2.107e-04]  [4 -17 80]
 NS 4-5s 1.952e+01  [-267 4.206e-14 1.739e-12 2.215e-04]  [4 -16 78]
 NS 5-1  2.069e+01  [0 1.000e+00 4.936e+01 2.314e-04]  [3 -17 54]
 NS 5-2  2.153e+01  [-72 2.322e-04 1.146e-02 2.413e-04]  [4 -19 76]
 NS 5-3  2.244e+01  [-137 1.260e-07 6.219e-06 8.315e-04]  [3 -17 77]
 NS 5-4  2.350e+01  [-199 1.102e-10 5.440e-09 2.864e-04]  [4 -17 81]
 NS 5-5  2.432e+01  [-261 8.027e-14 3.962e-12 9.910e-04]  [3 -16 74]
 NS 6-1  2.497e+01  [0 1.000e+00 6.322e+01 5.932e-04]  [2 -15 69]
 NS 6-2  2.599e+01  [-64 5.953e-04 3.763e-02 2.566e-04]  [4 -16 81]
 NS 6-3  2.681e+01  [-124 6.043e-07 3.820e-05 6.854e-04]  [3 -18 75]
 NS 6-4  2.780e+01  [-186 4.729e-10 2.990e-08 2.959e-04]  [4 -17 79]
 NS 6-5s 2.860e+01  [-248 3.862e-13 2.441e-11 8.822e-04]  [3 -16 74]
 NS 7-1  2.957e+01  [0 1.000e+00 8.127e+01 6.301e-04]  [2 -15 45]
 NS 7-2  3.045e+01  [-64 6.299e-04 5.119e-02 2.385e-04]  [4 -17 78]
 NS 7-3  3.132e+01  [-122 7.215e-07 5.863e-05 5.688e-04]  [3 -18 77]
 NS 7-4  3.231e+01  [-185 5.598e-10 4.549e-08 2.177e-04]  [4 -18 80]
 NS 7-5  3.312e+01  [-245 5.225e-13 4.247e-11 8.517e-04]  [3 -16 74]
 NS 8-1  3.394e+01  [0 1.000e+00 1.002e+02 2.922e-04]  [2 -18 77]
 NS 8-2  3.499e+01  [-70 2.946e-04 2.952e-02 2.296e-04]  [4 -17 82]
 NS 8-3  3.592e+01  [-128 3.596e-07 3.603e-05 5.215e-04]  [3 -17 79]
 NS 8-4  3.699e+01  [-189 3.249e-10 3.256e-08 1.856e-04]  [4 -18 82]
 NS 8-5s 3.782e+01  [-249 3.526e-13 3.533e-11 6.769e-04]  [3 -16 75]
 NS 9-1  3.879e+01  [0 1.000e+00 1.218e+02 3.731e-04]  [2 -17 46]
 NS 9-2  3.973e+01  [-68 3.739e-04 4.552e-02 2.564e-04]  [4 -17 80]
 NS 9-3  4.061e+01  [-125 5.592e-07 6.808e-05 6.046e-04]  [3 -18 76]
 NS 9-4  4.165e+01  [-184 5.857e-10 7.131e-08 1.757e-04]  [4 -18 80]
 NS 9-5  4.254e+01  [-242 7.636e-13 9.297e-11 7.078e-04]  [3 -16 76]
 NS 10-1  4.322e+01  [0 1.000e+00 1.433e+02 2.896e-04]  [2 -18 70]
 NS 10-2  4.415e+01  [-70 2.920e-04 4.183e-02 9.805e-04]  [3 -19 79]
 NS 10-3  4.506e+01  [-125 5.129e-07 7.349e-05 9.204e-04]  [3 -17 78]
 NS 10-4  4.603e+01  [-182 7.580e-10 1.086e-07 2.301e-04]  [4 -18 80]
 NS 10-5s 4.696e+01  [-238 1.221e-12 1.749e-10 6.520e-04]  [3 -16 77]
 NS 11-1  4.798e+01  [0 1.000e+00 1.661e+02 3.105e-04]  [2 -18 49]
 NS 11-2  4.902e+01  [-70 3.128e-04 5.196e-02 2.192e-04]  [4 -17 83]
 NS 11-3  4.995e+01  [-124 5.916e-07 9.826e-05 5.770e-04]  [3 -17 79]
 NS 11-4  5.083e+01  [-181 8.648e-10 1.436e-07 8.385e-04]  [3 -18 78]
 NS 11-5  5.189e+01  [-235 1.710e-12 2.840e-10 1.852e-04]  [4 -17 81]
 NS 12-1  5.260e+01  [0 1.000e+00 1.889e+02 2.900e-04]  [2 -18 73]
 NS 12-2  5.363e+01  [-70 2.936e-04 5.544e-02 1.965e-04]  [4 -17 80]
 NS 12-3  5.444e+01  [-124 6.239e-07 1.178e-04 5.323e-04]  [3 -17 76]
 NS 12-4  5.532e+01  [-179 1.046e-09 1.976e-07 7.326e-04]  [3 -18 77]
 NS 12-5s 5.606e+01  [-232 2.403e-12 4.539e-10 8.456e-04]  [3 -17 71]
 NS 13-1  5.704e+01  [0 1.000e+00 2.122e+02 2.922e-04]  [2 -18 46]
 NS 13-2  5.809e+01  [-70 2.964e-04 6.289e-02 2.041e-04]  [4 -17 81]
 NS 13-3  5.899e+01  [-122 7.475e-07 1.586e-04 5.404e-04]  [3 -17 78]
 NS 13-4  5.984e+01  [-176 1.418e-09 3.009e-07 6.819e-04]  [3 -19 76]
 NS 13-5  6.074e+01  [-228 3.706e-12 7.863e-10 7.427e-04]  [3 -17 76]
 NS 14-1  6.139e+01  [0 1.000e+00 2.354e+02 2.858e-04]  [2 -18 68]
 NS 14-2  6.221e+01  [-70 2.912e-04 6.854e-02 1.980e-04]  [4 -17 75]
 NS 14-3  6.292e+01  [-121 8.416e-07 1.981e-04 5.218e-04]  [3 -17 74]
 NS 14-4  6.365e+01  [-174 1.806e-09 4.250e-07 6.404e-04]  [3 -18 74]
 NS 14-5s 6.454e+01  [-225 5.465e-12 1.286e-09 6.863e-04]  [3 -17 76]
 NS 15-1  6.545e+01  [0 1.000e+00 2.587e+02 2.849e-04]  [2 -18 42]
