---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  6.590e-01  [0 1.000e+00 1.000e+00 3.122e-04]  [5 -17 79]
 NS 1-2  1.149e+00  [-65 5.476e-04 5.476e-04 9.457e-04]  [3 -18 72]
 NS 1-3  1.728e+00  [-125 5.219e-07 5.219e-07 2.603e-04]  [4 -17 76]
 NS 1-4  2.305e+00  [-196 1.564e-10 1.564e-10 2.781e-04]  [4 -16 76]
 NS 1-5  2.774e+00  [-248 3.588e-13 3.588e-13 3.707e-04]  [3 -18 68]
 NS 2-1  3.260e+00  [0 1.000e+00 3.661e+01 2.211e-04]  [3 -16 72]
 NS 2-2  3.845e+00  [-72 2.248e-04 8.229e-03 2.459e-04]  [4 -17 76]
 NS 2-3  4.421e+00  [-143 6.629e-08 2.427e-06 2.403e-04]  [4 -17 76]
 NS 2-4  4.998e+00  [-214 1.918e-11 7.022e-10 2.640e-04]  [4 -15 76]
 NS 2-5  5.542e+00  [-283 7.075e-15 2.590e-13 2.815e-04]  [4 -15 73]
 NS 3-1  6.029e+00  [0 1.000e+00 3.577e+01 4.392e-04]  [3 -17 72]
 NS 3-2  6.605e+00  [-67 4.418e-04 1.580e-02 2.132e-04]  [4 -17 76]
 NS 3-3  7.182e+00  [-137 1.347e-07 4.817e-06 2.285e-04]  [4 -17 76]
 NS 3-4  7.763e+00  [-207 4.273e-11 1.529e-09 2.479e-04]  [4 -15 76]
 NS 3-5  8.255e+00  [-272 2.386e-14 8.536e-13 9.598e-04]  [3 -16 70]
 NS 4-1  8.659e+00  [0 1.000e+00 4.325e+01 9.913e-04]  [2 -18 66]
 NS 4-2  9.239e+00  [-60 9.941e-04 4.299e-02 2.787e-04]  [4 -18 76]
 NS 4-3  9.820e+00  [-127 4.240e-07 1.834e-05 2.381e-04]  [4 -19 76]
 NS 4-4  1.040e+01  [-195 1.703e-10 7.364e-09 2.018e-04]  [4 -16 76]
 NS 4-5  1.092e+01  [-261 8.181e-14 3.538e-12 2.478e-04]  [4 -15 71]
 NS 5-1  1.141e+01  [0 1.000e+00 4.971e+01 2.572e-04]  [3 -17 72]
 NS 5-2  1.199e+01  [-71 2.598e-04 1.292e-02 2.398e-04]  [4 -18 76]
 NS 5-3  1.258e+01  [-136 1.487e-07 7.389e-06 1.733e-04]  [4 -18 76]
 NS 5-4  1.314e+01  [-204 5.704e-11 2.835e-09 2.255e-04]  [4 -15 75]
 NS 5-5s 1.365e+01  [-268 3.893e-14 1.935e-12 9.442e-04]  [3 -17 70]
 NS 6-1  1.435e+01  [0 1.000e+00 6.425e+01 6.214e-04]  [2 -15 38]
 NS 6-2  1.493e+01  [-64 6.234e-04 4.006e-02 2.394e-04]  [4 -16 76]
 NS 6-3  1.541e+01  [-122 7.438e-07 4.779e-05 5.881e-04]  [3 -17 71]
 NS 6-4  1.599e+01  [-184 5.798e-10 3.725e-08 2.744e-04]  [4 -17 76]
 NS 6-5  1.657e+01  [-246 4.803e-13 3.086e-11 1.990e-04]  [4 -16 75]
 NS 7-1  1.698e+01  [0 1.000e+00 8.208e+01 6.546e-04]  [2 -15 66]
 NS 7-2  1.757e+01  [-63 6.548e-04 5.374e-02 2.408e-04]  [4 -17 76]
 NS 7-3  1.807e+01  [-120 9.681e-07 7.946e-05 5.490e-04]  [3 -17 72]
 NS 7-4  1.866e+01  [-181 8.170e-10 6.706e-08 1.925e-04]  [4 -18 76]
 NS 7-5  1.917e+01  [-242 7.776e-13 6.382e-11 8.814e-04]  [3 -16 70]
 NS 8-1  1.957e+01  [0 1.000e+00 1.013e+02 3.087e-04]  [2 -18 65]
 NS 8-2  2.015e+01  [-70 3.136e-04 3.178e-02 2.358e-04]  [4 -17 76]
 NS 8-3  2.065e+01  [-126 4.471e-07 4.530e-05 5.770e-04]  [3 -16 72]
