---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  1.238e+00  [0 1.000e+00 1.000e+00 2.841e-04]  [5 -17 84]
 NS 1-2  2.130e+00  [-68 3.948e-04 3.948e-04 9.832e-04]  [3 -17 79]
 NS 1-3  3.140e+00  [-128 3.905e-07 3.905e-07 2.306e-04]  [4 -19 81]
 NS 1-4  4.156e+00  [-199 1.029e-10 1.029e-10 2.606e-04]  [4 -16 81]
 NS 1-5  4.815e+00  [-248 3.863e-13 3.863e-13 2.918e-04]  [3 -17 70]
 NS 2-1  5.627e+00  [0 1.000e+00 3.536e+01 1.967e-04]  [3 -16 75]
 NS 2-2  6.689e+00  [-74 1.982e-04 7.009e-03 2.524e-04]  [4 -17 81]
 NS 2-3  7.768e+00  [-144 5.677e-08 2.008e-06 2.080e-04]  [4 -18 81]
 NS 2-4  8.675e+00  [-217 1.352e-11 4.780e-10 2.224e-04]  [4 -16 79]
 NS 2-5s 9.466e+00  [-284 6.155e-15 2.177e-13 8.725e-04]  [3 -16 74]
 NS 3-1  1.075e+01  [0 1.000e+00 3.518e+01 4.068e-04]  [3 -17 57]
 NS 3-2  1.170e+01  [-67 4.080e-04 1.435e-02 2.106e-04]  [4 -17 81]
 NS 3-3  1.276e+01  [-138 1.227e-07 4.317e-06 2.109e-04]  [4 -16 81]
 NS 3-4  1.375e+01  [-209 3.394e-11 1.194e-09 2.421e-04]  [4 -16 80]
 NS 3-5  1.466e+01  [-274 1.894e-14 6.663e-13 8.845e-04]  [3 -16 79]
 NS 4-1  1.538e+01  [0 1.000e+00 4.222e+01 8.894e-04]  [2 -18 74]
 NS 4-2  1.642e+01  [-61 8.897e-04 3.756e-02 2.812e-04]  [4 -18 81]
 NS 4-3  1.748e+01  [-128 3.701e-07 1.563e-05 1.897e-04]  [4 -18 82]
 NS 4-4  1.855e+01  [-198 1.171e-10 4.943e-09 2.030e-04]  [4 -16 83]
 NS 4-5s 1.957e+01  [-266 4.516e-14 1.907e-12 2.357e-04]  [4 -16 80]
 NS 5-1  2.071e+01  [0 1.000e+00 4.984e+01 2.436e-04]  [3 -17 53]
 NS 5-2  2.175e+01  [-72 2.442e-04 1.217e-02 2.298e-04]  [4 -19 81]
 NS 5-3  2.262e+01  [-136 1.459e-07 7.274e-06 8.490e-04]  [3 -17 78]
 NS 5-4  2.355e+01  [-197 1.322e-10 6.588e-09 2.762e-04]  [4 -17 79]
 NS 5-5  2.437e+01  [-259 1.066e-13 5.311e-12 9.255e-04]  [3 -17 75]
 NS 6-1  2.509e+01  [0 1.000e+00 6.395e+01 6.060e-04]  [2 -15 73]
 NS 6-2  2.609e+01  [-64 6.082e-04 3.889e-02 2.525e-04]  [4 -16 82]
 NS 6-3  2.697e+01  [-123 6.443e-07 4.120e-05 6.612e-04]  [3 -18 78]
 NS 6-4  2.801e+01  [-185 5.141e-10 3.288e-08 2.326e-04]  [4 -18 82]
