---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  1.137e+00  [0 1.000e+00 1.000e+00 2.847e-04]  [5 -17 84]
 NS 1-2  2.140e+00  [-68 3.925e-04 3.925e-04 1.843e-04]  [4 -17 81]
 NS 1-3  3.238e+00  [-141 8.461e-08 8.461e-08 2.746e-04]  [4 -16 83]
 NS 1-4  4.288e+00  [-211 2.586e-11 2.586e-11 2.733e-04]  [4 -15 83]
 NS 1-5  5.036e+00  [-250 3.101e-13 3.101e-13 2.015e-04]  [3 -17 74]
 NS 2-1  5.955e+00  [0 1.000e+00 3.501e+01 2.041e-04]  [3 -16 80]
 NS 2-2  7.054e+00  [-73 2.054e-04 7.193e-03 2.400e-04]  [4 -17 83]
 NS 2-3  8.129e+00  [-145 5.576e-08 1.952e-06 2.298e-04]  [4 -18 82]
 NS 2-4  9.057e+00  [-216 1.442e-11 5.050e-10 2.496e-04]  [4 -15 80]
 NS 2-5s 9.798e+00  [-282 7.605e-15 2.663e-13 8.573e-04]  [3 -15 73]
 NS 3-1  1.097e+01  [0 1.000e+00 3.482e+01 4.123e-04]  [3 -17 55]
 NS 3-2  1.202e+01  [-67 4.133e-04 1.439e-02 2.170e-04]  [4 -17 82]
 NS 3-3  1.305e+01  [-138 1.227e-07 4.272e-06 2.220e-04]  [4 -17 82]
 NS 3-4  1.404e+01  [-209 3.354e-11 1.168e-09 2.592e-04]  [4 -16 81]
 NS 3-5  1.490e+01  [-274 1.929e-14 6.718e-13 8.727e-04]  [3 -17 76]
 NS 4-1  1.559e+01  [0 1.000e+00 4.180e+01 9.132e-04]  [2 -18 72]
 NS 4-2  1.663e+01  [-60 9.134e-04 3.818e-02 2.740e-04]  [4 -18 82]
 NS 4-3  1.759e+01  [-128 3.673e-07 1.536e-05 1.907e-04]  [4 -19 80]
 NS 4-4  1.864e+01  [-198 1.131e-10 4.729e-09 2.136e-04]  [4 -16 81]
 NS 4-5s 1.962e+01  [-266 4.484e-14 1.874e-12 2.326e-04]  [4 -16 79]
 NS 5-1  2.079e+01  [0 1.000e+00 4.944e+01 2.487e-04]  [3 -17 57]
 NS 5-2  2.184e+01  [-72 2.494e-04 1.233e-02 2.301e-04]  [4 -19 82]
 NS 5-3  2.272e+01  [-137 1.390e-07 6.870e-06 9.712e-04]  [3 -17 79]
 NS 5-4  2.383e+01  [-197 1.401e-10 6.929e-09 2.591e-04]  [4 -17 82]
 NS 5-5  2.457e+01  [-259 1.002e-13 4.953e-12 9.685e-04]  [3 -17 72]
 NS 6-1  2.526e+01  [0 1.000e+00 6.344e+01 5.995e-04]  [2 -15 71]
