---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  6.580e-01  [0 1.000e+00 1.000e+00 3.662e-04]  [5 -16 80]
 NS 1-2  1.235e+00  [-64 6.197e-04 6.197e-04 2.126e-04]  [4 -17 77]
 NS 1-3  1.815e+00  [-136 1.467e-07 1.467e-07 3.604e-04]  [4 -16 77]
 NS 1-4  2.356e+00  [-204 5.851e-11 5.851e-11 3.955e-04]  [4 -16 75]
 NS 1-5  2.792e+00  [-249 3.511e-13 3.511e-13 2.986e-04]  [3 -17 67]
 NS 2-1  3.276e+00  [0 1.000e+00 3.676e+01 2.594e-04]  [3 -16 72]
 NS 2-2  3.851e+00  [-71 2.629e-04 9.665e-03 2.622e-04]  [4 -17 76]
 NS 2-3  4.424e+00  [-141 8.179e-08 3.007e-06 3.720e-04]  [4 -16 77]
 NS 2-4  4.971e+00  [-209 3.362e-11 1.236e-09 3.681e-04]  [4 -16 76]
 NS 2-5  5.523e+00  [-276 1.422e-14 5.227e-13 3.996e-04]  [4 -16 74]
 NS 3-1  6.013e+00  [0 1.000e+00 3.582e+01 4.628e-04]  [3 -17 73]
 NS 3-2  6.600e+00  [-66 4.654e-04 1.667e-02 2.720e-04]  [4 -17 76]
 NS 3-3  7.180e+00  [-135 1.613e-07 5.779e-06 2.743e-04]  [4 -17 77]
 NS 3-4  7.750e+00  [-205 5.614e-11 2.011e-09 3.255e-04]  [4 -16 76]
 NS 3-5  8.312e+00  [-271 2.732e-14 9.786e-13 3.930e-04]  [4 -15 74]
 NS 4-1  8.794e+00  [0 1.000e+00 4.335e+01 2.089e-04]  [3 -16 72]
 NS 4-2  9.364e+00  [-73 2.220e-04 9.622e-03 3.024e-04]  [4 -17 76]
 NS 4-3  9.942e+00  [-139 1.065e-07 4.616e-06 3.099e-04]  [4 -17 77]
 NS 4-4  1.050e+01  [-206 4.845e-11 2.100e-09 3.157e-04]  [4 -15 76]
 NS 4-5  1.107e+01  [-270 3.077e-14 1.334e-12 2.803e-04]  [4 -16 74]
 NS 5-1  1.155e+01  [0 1.000e+00 5.008e+01 2.593e-04]  [3 -17 72]
 NS 5-2  1.213e+01  [-71 2.621e-04 1.312e-02 2.894e-04]  [4 -17 77]
 NS 5-3  1.261e+01  [-136 1.484e-07 7.431e-06 9.520e-04]  [3 -17 72]
 NS 5-4  1.318e+01  [-196 1.504e-10 7.530e-09 3.896e-04]  [4 -16 77]
 NS 5-5s 1.376e+01  [-260 9.789e-14 4.902e-12 3.382e-04]  [4 -16 75]
 NS 6-1  1.443e+01  [0 1.000e+00 6.473e+01 5.971e-04]  [2 -15 39]
 NS 6-2  1.500e+01  [-64 5.996e-04 3.882e-02 2.813e-04]  [4 -15 77]
 NS 6-3  1.548e+01  [-122 7.300e-07 4.725e-05 6.877e-04]  [3 -17 72]
 NS 6-4  1.605e+01  [-184 6.201e-10 4.014e-08 3.006e-04]  [4 -17 77]
 NS 6-5  1.662e+01  [-245 5.336e-13 3.454e-11 2.301e-04]  [4 -16 75]
 NS 7-1  1.702e+01  [0 1.000e+00 8.278e+01 6.257e-04]  [2 -15 66]
 NS 7-2  1.760e+01  [-64 6.258e-04 5.181e-02 2.854e-04]  [4 -17 77]
 NS 7-3  1.809e+01  [-120 9.741e-07 8.064e-05 5.273e-04]  [3 -17 72]
