---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  1.234e+00  [0 1.000e+00 1.000e+00 2.933e-04]  [5 -17 84]
 NS 1-2  2.201e+00  [-68 3.911e-04 3.911e-04 2.045e-04]  [4 -17 79]
 NS 1-3  3.247e+00  [-140 9.364e-08 9.364e-08 2.771e-04]  [4 -16 81]
 NS 1-4  4.297e+00  [-210 2.882e-11 2.882e-11 2.694e-04]  [4 -16 81]
 NS 1-5  5.085e+00  [-249 3.208e-13 3.208e-13 2.064e-04]  [3 -17 73]
 NS 2-1  5.845e+00  [0 1.000e+00 3.463e+01 2.035e-04]  [3 -16 73]
 NS 2-2  6.812e+00  [-73 2.048e-04 7.093e-03 2.442e-04]  [4 -18 78]
 NS 2-3  7.624e+00  [-144 5.625e-08 1.948e-06 2.088e-04]  [4 -18 75]
 NS 2-4  8.656e+00  [-217 1.339e-11 4.637e-10 2.336e-04]  [4 -16 81]
 NS 2-5s 9.449e+00  [-281 8.825e-15 3.056e-13 7.095e-04]  [3 -16 72]
 NS 3-1  1.061e+01  [0 1.000e+00 3.426e+01 4.129e-04]  [3 -17 53]
 NS 3-2  1.163e+01  [-67 4.139e-04 1.418e-02 2.140e-04]  [4 -17 81]
 NS 3-3  1.270e+01  [-138 1.210e-07 4.147e-06 2.034e-04]  [4 -16 81]
 NS 3-4  1.381e+01  [-209 3.360e-11 1.151e-09 2.412e-04]  [4 -15 82]
 NS 3-5  1.480e+01  [-273 2.068e-14 7.086e-13 7.649e-04]  [3 -17 79]
 NS 4-1  1.559e+01  [0 1.000e+00 4.140e+01 9.099e-04]  [2 -18 76]
 NS 4-2  1.659e+01  [-60 9.098e-04 3.766e-02 2.833e-04]  [4 -19 81]
 NS 4-3  1.761e+01  [-128 3.562e-07 1.475e-05 1.964e-04]  [4 -18 82]
 NS 4-4  1.845e+01  [-199 1.094e-10 4.528e-09 9.888e-04]  [3 -16 77]
 NS 4-5s 1.948e+01  [-258 1.153e-13 4.774e-12 2.080e-04]  [4 -19 80]
 NS 5-1  2.066e+01  [0 1.000e+00 4.828e+01 2.481e-04]  [3 -17 54]
 NS 5-2  2.170e+01  [-72 2.487e-04 1.201e-02 2.437e-04]  [4 -19 82]
 NS 5-3  2.258e+01  [-137 1.371e-07 6.618e-06 8.572e-04]  [3 -18 78]
 NS 5-4  2.371e+01  [-198 1.239e-10 5.983e-09 2.739e-04]  [4 -17 83]
 NS 5-5  2.474e+01  [-260 9.215e-14 4.449e-12 2.163e-04]  [4 -16 80]
 NS 6-1  2.551e+01  [0 1.000e+00 6.223e+01 5.886e-04]  [2 -15 77]
 NS 6-2  2.641e+01  [-64 5.908e-04 3.677e-02 2.631e-04]  [4 -16 79]
 NS 6-3  2.728e+01  [-125 5.565e-07 3.463e-05 6.579e-04]  [3 -19 78]
 NS 6-4  2.828e+01  [-187 4.401e-10 2.738e-08 2.331e-04]  [4 -17 80]
 NS 6-5s 2.908e+01  [-248 3.649e-13 2.271e-11 8.311e-04]  [3 -16 73]
 NS 7-1  3.017e+01  [0 1.000e+00 7.950e+01 6.419e-04]  [2 -15 53]
 NS 7-2  3.121e+01  [-63 6.418e-04 5.102e-02 2.656e-04]  [4 -17 81]
 NS 7-3  3.221e+01  [-123 6.445e-07 5.124e-05 5.348e-04]  [3 -18 81]
 NS 7-4  3.333e+01  [-185 5.172e-10 4.111e-08 1.828e-04]  [4 -17 82]
 NS 7-5  3.420e+01  [-247 4.449e-13 3.536e-11 7.583e-04]  [3 -17 78]
 NS 8-1  3.483e+01  [0 1.000e+00 9.821e+01 3.043e-04]  [2 -18 69]
 NS 8-2  3.576e+01  [-70 3.066e-04 3.011e-02 2.413e-04]  [4 -17 79]
 NS 8-3  3.665e+01  [-128 3.578e-07 3.515e-05 5.530e-04]  [3 -17 77]
 NS 8-4  3.751e+01  [-188 3.650e-10 3.585e-08 9.468e-04]  [3 -17 77]
 NS 8-5s 3.852e+01  [-245 5.040e-13 4.950e-11 2.186e-04]  [4 -18 79]
 NS 9-1  3.964e+01  [0 1.000e+00 1.192e+02 3.860e-04]  [2 -17 55]
 NS 9-2  4.071e+01  [-68 3.867e-04 4.608e-02 2.599e-04]  [4 -17 81]
 NS 9-3  4.171e+01  [-125 5.181e-07 6.173e-05 5.767e-04]  [3 -18 80]
 NS 9-4  4.252e+01  [-184 5.997e-10 7.146e-08 8.738e-04]  [3 -18 77]
 NS 9-5  4.361e+01  [-241 8.880e-13 1.058e-10 1.890e-04]  [4 -17 82]
 NS 10-1  4.437e+01  [0 1.000e+00 1.403e+02 3.032e-04]  [2 -18 75]
 NS 10-2  4.532e+01  [-70 3.055e-04 4.285e-02 1.855e-04]  [4 -17 80]
 NS 10-3  4.614e+01  [-127 4.403e-07 6.177e-05 5.390e-04]  [3 -17 76]
 NS 10-4  4.698e+01  [-184 6.171e-10 8.656e-08 8.622e-04]  [3 -18 76]
 NS 10-5s 4.778e+01  [-238 1.146e-12 1.608e-10 9.569e-04]  [3 -17 73]
 NS 11-1  4.880e+01  [0 1.000e+00 1.626e+02 3.238e-04]  [2 -17 42]
 NS 11-2  4.976e+01  [-69 3.259e-04 5.298e-02 2.185e-04]  [4 -17 78]
 NS 11-3  5.044e+01  [-124 5.844e-07 9.500e-05 5.729e-04]  [3 -17 70]
 NS 11-4  5.123e+01  [-180 9.349e-10 1.520e-07 7.883e-04]  [3 -18 75]
 NS 11-5  5.208e+01  [-234 1.932e-12 3.141e-10 8.073e-04]  [3 -17 75]
 NS 12-1  5.279e+01  [0 1.000e+00 1.849e+02 3.034e-04]  [2 -18 71]
 NS 12-2  5.387e+01  [-70 3.067e-04 5.669e-02 1.961e-04]  [4 -17 82]
 NS 12-3  5.459e+01  [-123 6.372e-07 1.178e-04 5.451e-04]  [3 -17 73]
 NS 12-4  5.538e+01  [-178 1.143e-09 2.112e-07 7.340e-04]  [3 -18 75]
 NS 12-5s 5.620e+01  [-230 2.853e-12 5.273e-10 7.336e-04]  [3 -17 74]
 NS 13-1  5.721e+01  [0 1.000e+00 2.076e+02 3.052e-04]  [2 -18 47]
 NS 13-2  5.816e+01  [-70 3.092e-04 6.419e-02 2.036e-04]  [4 -17 79]
 NS 13-3  5.892e+01  [-122 7.600e-07 1.578e-04 5.636e-04]  [3 -17 76]
 NS 13-4  5.981e+01  [-176 1.517e-09 3.150e-07 6.948e-04]  [3 -18 78]
 NS 13-5  6.058e+01  [-227 4.356e-12 9.045e-10 6.976e-04]  [3 -17 71]
 NS 14-1  6.123e+01  [0 1.000e+00 2.303e+02 2.990e-04]  [2 -18 68]
 NS 14-2  6.229e+01  [-70 3.040e-04 7.002e-02 1.979e-04]  [4 -17 81]
 NS 14-3  6.318e+01  [-121 8.650e-07 1.992e-04 5.518e-04]  [3 -17 78]
 NS 14-4  6.396e+01  [-174 1.897e-09 4.370e-07 6.580e-04]  [3 -18 77]
 NS 14-5s 6.482e+01  [-223 6.352e-12 1.463e-09 6.947e-04]  [3 -16 76]
 NS 15-1  6.579e+01  [0 1.000e+00 2.531e+02 2.980e-04]  [2 -18 47]
 NS 15-2  6.664e+01  [-70 3.041e-04 7.696e-02 1.989e-04]  [4 -17 74]
 NS 15-3  6.736e+01  [-120 9.960e-07 2.521e-04 5.537e-04]  [3 -17 73]
 NS 15-4  6.827e+01  [-172 2.395e-09 6.063e-07 6.316e-04]  [3 -18 77]
 NS 15-5  6.911e+01  [-220 9.259e-12 2.344e-09 7.132e-04]  [3 -16 75]
 NS 16-1  6.973e+01  [0 1.000e+00 2.757e+02 2.956e-04]  [2 -18 68]
 NS 16-2  7.066e+01  [-70 3.030e-04 8.355e-02 1.976e-04]  [4 -17 78]
 NS 16-3  7.149e+01  [-118 1.127e-06 3.109e-04 5.451e-04]  [3 -17 76]
 NS 16-4  7.243e+01  [-170 2.972e-09 8.194e-07 6.090e-04]  [3 -18 78]
 NS 16-5s 7.330e+01  [-217 1.329e-11 3.665e-09 7.339e-04]  [3 -16 78]
 NS 17-1  7.422e+01  [0 1.000e+00 2.982e+02 2.949e-04]  [2 -18 42]
 NS 17-2  7.516e+01  [-70 3.036e-04 9.054e-02 1.977e-04]  [4 -17 79]
 NS 17-3  7.607e+01  [-117 1.275e-06 3.803e-04 5.416e-04]  [3 -17 78]
 NS 17-4  7.697e+01  [-168 3.684e-09 1.098e-06 5.881e-04]  [3 -18 78]
 NS 17-5  7.783e+01  [-214 1.894e-11 5.648e-09 7.504e-04]  [3 -15 76]
 NS 18-1  7.856e+01  [0 1.000e+00 3.204e+02 2.942e-04]  [2 -18 73]
 NS 18-2  7.958e+01  [-70 3.044e-04 9.756e-02 1.975e-04]  [4 -17 80]
 NS 18-3  8.045e+01  [-116 1.433e-06 4.591e-04 5.375e-04]  [3 -17 75]
 NS 18-4  8.128e+01  [-166 4.531e-09 1.452e-06 5.691e-04]  [3 -17 75]
 NS 18-5s 8.207e+01  [-211 2.661e-11 8.525e-09 7.569e-04]  [3 -15 72]
 NS 19-1  8.295e+01  [0 1.000e+00 3.424e+02 2.942e-04]  [2 -18 41]
 NS 19-2  8.393e+01  [-70 3.061e-04 1.048e-01 1.977e-04]  [4 -17 80]
 NS 19-3  8.480e+01  [-115 1.605e-06 5.494e-04 5.374e-04]  [3 -17 76]
 NS 19-4  8.572e+01  [-165 5.543e-09 1.898e-06 5.484e-04]  [3 -17 77]
 NS 19-5  8.656e+01  [-208 3.673e-11 1.258e-08 7.541e-04]  [3 -15 74]
 NS 20-1  8.722e+01  [0 1.000e+00 3.640e+02 2.944e-04]  [2 -18 70]
 NS 20-2  8.833e+01  [-70 3.079e-04 1.121e-01 1.984e-04]  [4 -17 82]
 NS 20-3  8.930e+01  [-114 1.789e-06 6.512e-04 5.391e-04]  [3 -17 80]
 NS 20-4  9.016e+01  [-163 6.720e-09 2.446e-06 5.298e-04]  [3 -17 78]
 NS 20-5s 9.105e+01  [-206 4.975e-11 1.811e-08 7.497e-04]  [3 -15 78]
 NS 21-1  9.198e+01  [0 1.000e+00 3.852e+02 2.950e-04]  [2 -18 47]
 NS 21-2  9.303e+01  [-70 3.104e-04 1.196e-01 1.990e-04]  [4 -17 80]
 NS 21-3  9.386e+01  [-114 1.986e-06 7.651e-04 5.420e-04]  [3 -17 76]
 NS 21-4  9.465e+01  [-161 8.079e-09 3.112e-06 5.132e-04]  [3 -17 75]
 NS 21-5  9.547e+01  [-203 6.620e-11 2.550e-08 7.477e-04]  [3 -15 75]
 NS 22-1  9.609e+01  [0 1.000e+00 4.061e+02 2.959e-04]  [2 -18 68]
 NS 22-2  9.708e+01  [-70 3.132e-04 1.272e-01 2.001e-04]  [4 -17 79]
 NS 22-3  9.790e+01  [-113 2.191e-06 8.897e-04 5.418e-04]  [3 -17 75]
 NS 22-4  9.865e+01  [-160 9.618e-09 3.906e-06 4.969e-04]  [3 -17 73]
 NS 22-5s 9.955e+01  [-201 8.641e-11 3.509e-08 7.473e-04]  [3 -16 76]
 NS 23-1  1.005e+02  [0 1.000e+00 4.265e+02 2.970e-04]  [2 -18 41]
 NS 23-2  1.015e+02  [-69 3.164e-04 1.349e-01 2.008e-04]  [4 -17 82]
 NS 23-3  1.024e+02  [-112 2.411e-06 1.028e-03 5.491e-04]  [3 -17 77]
 NS 23-4  1.033e+02  [-158 1.141e-08 4.868e-06 4.858e-04]  [3 -17 77]
 NS 23-5  1.042e+02  [-199 1.122e-10 4.784e-08 7.498e-04]  [3 -16 77]
 NS 24-1  1.049e+02  [0 1.000e+00 4.464e+02 2.984e-04]  [2 -18 70]
 NS 24-2  1.059e+02  [-69 3.198e-04 1.428e-01 2.020e-04]  [4 -17 81]
 NS 24-3  1.067e+02  [-111 2.637e-06 1.177e-03 5.507e-04]  [3 -17 74]
 NS 24-4  1.076e+02  [-157 1.342e-08 5.992e-06 4.749e-04]  [3 -16 78]
 NS 24-5s 1.084e+02  [-196 1.433e-10 6.398e-08 7.529e-04]  [3 -16 73]
 NS 25-1  1.094e+02  [0 1.000e+00 4.658e+02 3.000e-04]  [2 -18 51]
 NS 25-2  1.105e+02  [-69 3.236e-04 1.507e-01 2.034e-04]  [4 -17 83]
 NS 25-3  1.113e+02  [-110 2.871e-06 1.337e-03 5.510e-04]  [3 -17 78]
 NS 25-4  1.121e+02  [-156 1.567e-08 7.301e-06 4.662e-04]  [3 -16 73]
 NS 25-5  1.129e+02  [-194 1.810e-10 8.430e-08 7.550e-04]  [3 -16 73]
 NS 26-1  1.136e+02  [0 1.000e+00 4.848e+02 3.018e-04]  [2 -18 69]
 NS 26-2  1.146e+02  [-69 3.276e-04 1.588e-01 2.047e-04]  [4 -17 81]
 NS 26-3  1.154e+02  [-110 3.113e-06 1.509e-03 5.506e-04]  [3 -17 73]
 NS 26-4  1.161e+02  [-154 1.818e-08 8.811e-06 4.591e-04]  [3 -16 73]
 NS 26-5s 1.170e+02  [-192 2.256e-10 1.094e-07 7.561e-04]  [3 -16 77]
 NS 27-1  1.179e+02  [0 1.000e+00 5.032e+02 3.037e-04]  [2 -18 43]
 NS 27-2  1.188e+02  [-69 3.317e-04 1.669e-01 2.058e-04]  [4 -17 76]
 NS 27-3  1.196e+02  [-109 3.364e-06 1.693e-03 5.500e-04]  [3 -17 74]
 NS 27-4  1.205e+02  [-153 2.094e-08 1.054e-05 4.549e-04]  [3 -16 77]
 NS 27-5  1.214e+02  [-191 2.783e-10 1.400e-07 7.561e-04]  [3 -16 78]
 NS 28-1  1.221e+02  [0 1.000e+00 5.210e+02 3.059e-04]  [2 -18 73]
 NS 28-2  1.230e+02  [-69 3.361e-04 1.751e-01 2.092e-04]  [4 -17 77]
 NS 28-3  1.237e+02  [-108 3.625e-06 1.889e-03 5.732e-04]  [3 -16 71]
 NS 28-4  1.246e+02  [-152 2.402e-08 1.251e-05 4.545e-04]  [3 -16 78]
 NS 28-5s 1.254e+02  [-189 3.386e-10 1.764e-07 7.515e-04]  [3 -16 73]
 NS 29-1  1.265e+02  [0 1.000e+00 5.382e+02 3.081e-04]  [2 -18 52]
 NS 29-2  1.274e+02  [-69 3.406e-04 1.833e-01 2.104e-04]  [4 -17 79]
 NS 29-3  1.281e+02  [-108 3.898e-06 2.098e-03 5.584e-04]  [3 -16 71]
 NS 29-4  1.290e+02  [-151 2.742e-08 1.476e-05 4.491e-04]  [3 -16 78]
 NS 29-5  1.298e+02  [-187 4.118e-10 2.216e-07 7.510e-04]  [3 -16 76]
 NS 30-1  1.306e+02  [0 1.000e+00 5.549e+02 3.106e-04]  [2 -18 74]
 NS 30-2  1.315e+02  [-69 3.453e-04 1.916e-01 2.125e-04]  [4 -17 80]
 NS 30-3  1.323e+02  [-107 4.177e-06 2.318e-03 5.532e-04]  [3 -16 78]
 NS 30-4  1.332e+02  [-150 3.114e-08 1.728e-05 4.475e-04]  [3 -16 79]
 NS 30-5s 1.341e+02  [-186 4.950e-10 2.747e-07 7.819e-04]  [3 -16 76]
 NS 31-1  1.351e+02  [0 1.000e+00 5.709e+02 3.130e-04]  [2 -18 48]
 NS 31-2  1.361e+02  [-69 3.499e-04 1.998e-01 2.149e-04]  [4 -17 81]
 NS 31-3  1.369e+02  [-107 4.464e-06 2.548e-03 5.497e-04]  [3 -16 73]
 NS 31-4  1.377e+02  [-149 3.521e-08 2.010e-05 4.941e-04]  [3 -16 75]
 NS 31-5  1.384e+02  [-184 5.912e-10 3.375e-07 7.743e-04]  [3 -16 70]
 NS 32-1  1.391e+02  [0 1.000e+00 5.863e+02 3.157e-04]  [2 -18 69]
 NS 32-2  1.400e+02  [-68 3.548e-04 2.081e-01 2.175e-04]  [4 -17 73]
 NS 32-3  1.407e+02  [-106 4.775e-06 2.800e-03 5.457e-04]  [3 -16 73]
 NS 32-4  1.415e+02  [-148 3.979e-08 2.333e-05 4.536e-04]  [3 -16 74]
 NS 32-5s 1.424e+02  [-183 7.061e-10 4.140e-07 7.830e-04]  [3 -16 74]
 NS 33-1  1.433e+02  [0 1.000e+00 6.011e+02 3.184e-04]  [2 -18 44]
 NS 33-2  1.443e+02  [-68 3.597e-04 2.162e-01 2.206e-04]  [4 -17 78]
 NS 33-3  1.450e+02  [-105 5.095e-06 3.063e-03 5.483e-04]  [3 -16 72]
 NS 33-4  1.458e+02  [-146 4.478e-08 2.692e-05 4.851e-04]  [3 -16 74]
 NS 33-5  1.465e+02  [-181 8.328e-10 5.006e-07 7.606e-04]  [3 -16 72]
 NS 34-1  1.471e+02  [0 1.000e+00 6.152e+02 3.213e-04]  [2 -18 69]
 NS 34-2  1.479e+02  [-68 3.647e-04 2.244e-01 2.237e-04]  [4 -17 75]
 NS 34-3  1.485e+02  [-105 5.425e-06 3.337e-03 5.486e-04]  [3 -16 72]
 NS 34-4  1.492e+02  [-145 5.021e-08 3.089e-05 4.712e-04]  [3 -16 71]
 NS 34-5s 1.500e+02  [-180 9.832e-10 6.049e-07 7.720e-04]  [3 -16 74]
 NS 35-1  1.511e+02  [0 1.000e+00 6.286e+02 3.242e-04]  [2 -18 49]
 NS 35-2  1.521e+02  [-68 3.697e-04 2.324e-01 2.270e-04]  [4 -17 82]
 NS 35-3  1.530e+02  [-104 5.763e-06 3.623e-03 5.514e-04]  [3 -16 76]
 NS 35-4  1.537e+02  [-145 5.605e-08 3.523e-05 4.589e-04]  [3 -16 71]
 NS 35-5  1.544e+02  [-178 1.149e-09 7.226e-07 7.696e-04]  [3 -16 70]
 NS 36-1  1.551e+02  [0 1.000e+00 6.414e+02 3.272e-04]  [2 -18 70]
