---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  9.210e-01  [0 1.000e+00 1.000e+00 2.815e-04]  [5 -17 81]
 NS 1-2  1.755e+00  [-68 3.819e-04 3.819e-04 2.083e-04]  [4 -17 78]
 NS 1-3  2.558e+00  [-140 9.188e-08 9.188e-08 3.033e-04]  [4 -16 77]
 NS 1-4  3.344e+00  [-210 3.028e-11 3.028e-11 3.226e-04]  [4 -15 77]
 NS 1-5  4.050e+00  [-249 3.312e-13 3.312e-13 2.217e-04]  [3 -17 74]
 NS 2-1  4.741e+00  [0 1.000e+00 3.501e+01 1.933e-04]  [3 -17 75]
 NS 2-2  5.573e+00  [-74 1.947e-04 6.818e-03 2.613e-04]  [4 -17 79]
 NS 2-3  6.332e+00  [-144 5.688e-08 1.992e-06 2.293e-04]  [4 -18 78]
 NS 2-4  7.154e+00  [-216 1.489e-11 5.213e-10 2.703e-04]  [4 -16 79]
 NS 2-5s 7.859e+00  [-283 6.607e-15 2.313e-13 2.289e-04]  [4 -17 72]
 NS 3-1  8.883e+00  [0 1.000e+00 3.473e+01 4.056e-04]  [3 -17 51]
 NS 3-2  9.695e+00  [-67 4.066e-04 1.412e-02 2.306e-04]  [4 -17 78]
 NS 3-3  1.055e+01  [-138 1.241e-07 4.309e-06 2.525e-04]  [4 -16 77]
 NS 3-4  1.129e+01  [-208 3.808e-11 1.322e-09 2.864e-04]  [4 -16 75]
 NS 3-5  1.208e+01  [-274 1.988e-14 6.902e-13 2.086e-04]  [4 -16 75]
 NS 4-1  1.256e+01  [0 1.000e+00 4.182e+01 8.993e-04]  [2 -18 62]
 NS 4-2  1.330e+01  [-60 8.993e-04 3.761e-02 2.825e-04]  [4 -18 77]
 NS 4-3  1.413e+01  [-128 3.595e-07 1.503e-05 1.969e-04]  [4 -18 78]
 NS 4-4  1.498e+01  [-199 1.117e-10 4.672e-09 2.120e-04]  [4 -16 78]
 NS 4-5s 1.580e+01  [-267 4.367e-14 1.826e-12 2.283e-04]  [4 -16 76]
 NS 5-1  1.683e+01  [0 1.000e+00 4.923e+01 2.437e-04]  [3 -17 53]
 NS 5-2  1.770e+01  [-72 2.442e-04 1.202e-02 2.410e-04]  [4 -19 79]
 NS 5-3  1.846e+01  [-137 1.370e-07 6.744e-06 8.938e-04]  [3 -17 73]
 NS 5-4  1.925e+01  [-197 1.294e-10 6.369e-09 2.948e-04]  [4 -17 77]
 NS 5-5  2.001e+01  [-260 9.256e-14 4.557e-12 2.520e-04]  [4 -15 76]
 NS 6-1  2.060e+01  [0 1.000e+00 6.329e+01 5.944e-04]  [2 -15 69]
 NS 6-2  2.146e+01  [-64 5.966e-04 3.775e-02 2.709e-04]  [4 -15 79]
 NS 6-3  2.216e+01  [-124 5.967e-07 3.777e-05 6.635e-04]  [3 -18 74]
 NS 6-4  2.291e+01  [-186 4.803e-10 3.040e-08 2.596e-04]  [4 -17 76]
 NS 6-5s 2.359e+01  [-247 4.403e-13 2.786e-11 8.972e-04]  [3 -16 71]
 NS 7-1  2.447e+01  [0 1.000e+00 8.106e+01 6.332e-04]  [2 -15 44]
 NS 7-2  2.527e+01  [-63 6.331e-04 5.132e-02 2.590e-04]  [4 -17 78]
 NS 7-3  2.591e+01  [-123 7.024e-07 5.694e-05 6.191e-04]  [3 -18 72]
 NS 7-4  2.665e+01  [-184 5.838e-10 4.732e-08 2.114e-04]  [4 -17 77]
 NS 7-5  2.725e+01  [-245 5.172e-13 4.193e-11 8.649e-04]  [3 -16 70]
 NS 8-1  2.774e+01  [0 1.000e+00 1.001e+02 3.002e-04]  [2 -18 66]
 NS 8-2  2.856e+01  [-70 3.025e-04 3.027e-02 2.528e-04]  [4 -17 77]
 NS 8-3  2.924e+01  [-128 3.875e-07 3.877e-05 5.484e-04]  [3 -16 74]
 NS 8-4  3.004e+01  [-188 3.852e-10 3.854e-08 1.897e-04]  [4 -17 76]
 NS 8-5s 3.072e+01  [-247 4.326e-13 4.329e-11 6.772e-04]  [3 -17 70]
 NS 9-1  3.160e+01  [0 1.000e+00 1.215e+02 3.784e-04]  [2 -17 43]
 NS 9-2  3.232e+01  [-68 3.791e-04 4.605e-02 2.648e-04]  [4 -16 74]
 NS 9-3  3.300e+01  [-124 5.777e-07 7.018e-05 6.193e-04]  [3 -17 74]
 NS 9-4  3.367e+01  [-183 6.537e-10 7.941e-08 9.998e-04]  [3 -18 72]
 NS 9-5  3.444e+01  [-239 1.064e-12 1.293e-10 2.144e-04]  [4 -17 74]
 NS 10-1  3.497e+01  [0 1.000e+00 1.430e+02 2.969e-04]  [2 -18 65]
 NS 10-2  3.576e+01  [-70 2.992e-04 4.278e-02 1.944e-04]  [4 -17 77]
 NS 10-3  3.637e+01  [-126 4.944e-07 7.068e-05 5.377e-04]  [3 -17 71]
 NS 10-4  3.708e+01  [-183 6.815e-10 9.744e-08 9.194e-04]  [3 -18 73]
 NS 10-5s 3.785e+01  [-237 1.366e-12 1.952e-10 1.826e-04]  [4 -17 76]
 NS 11-1  3.867e+01  [0 1.000e+00 1.657e+02 3.170e-04]  [2 -18 39]
 NS 11-2  3.947e+01  [-69 3.191e-04 5.289e-02 2.283e-04]  [4 -16 78]
 NS 11-3  4.017e+01  [-123 6.525e-07 1.081e-04 5.790e-04]  [3 -17 74]
 NS 11-4  4.082e+01  [-179 1.022e-09 1.693e-07 8.451e-04]  [3 -18 72]
 NS 11-5  4.150e+01  [-233 2.217e-12 3.675e-10 8.600e-04]  [3 -17 72]
 NS 12-1  4.200e+01  [0 1.000e+00 1.884e+02 2.970e-04]  [2 -18 62]
 NS 12-2  4.278e+01  [-70 3.004e-04 5.660e-02 2.042e-04]  [4 -17 76]
 NS 12-3  4.350e+01  [-122 7.108e-07 1.339e-04 5.231e-04]  [3 -17 73]
 NS 12-4  4.417e+01  [-177 1.273e-09 2.399e-07 7.604e-04]  [3 -18 74]
 NS 12-5s 4.479e+01  [-229 3.284e-12 6.188e-10 7.463e-04]  [3 -17 68]
 NS 13-1  4.556e+01  [0 1.000e+00 2.117e+02 2.989e-04]  [2 -18 36]
 NS 13-2  4.631e+01  [-70 3.029e-04 6.411e-02 2.115e-04]  [4 -17 75]
 NS 13-3  4.695e+01  [-121 8.465e-07 1.792e-04 5.337e-04]  [3 -17 71]
 NS 13-4  4.765e+01  [-175 1.709e-09 3.617e-07 7.157e-04]  [3 -18 75]
 NS 13-5  4.831e+01  [-225 5.035e-12 1.066e-09 7.352e-04]  [3 -16 69]
 NS 14-1  4.880e+01  [0 1.000e+00 2.348e+02 2.928e-04]  [2 -18 62]
