---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  6.510e-01  [0 1.000e+00 1.000e+00 3.851e-04]  [5 -17 80]
 NS 1-2  1.216e+00  [-63 6.422e-04 6.422e-04 1.933e-04]  [4 -17 76]
 NS 1-3  1.780e+00  [-137 1.404e-07 1.404e-07 2.725e-04]  [4 -17 76]
 NS 1-4  2.323e+00  [-206 4.508e-11 4.508e-11 2.670e-04]  [4 -16 75]
 NS 1-5  2.756e+00  [-249 3.349e-13 3.349e-13 2.525e-04]  [3 -17 67]
 NS 2-1  3.235e+00  [0 1.000e+00 3.610e+01 2.820e-04]  [3 -16 72]
 NS 2-2  3.797e+00  [-70 2.860e-04 1.033e-02 2.727e-04]  [4 -16 76]
 NS 2-3  4.362e+00  [-140 9.435e-08 3.406e-06 2.696e-04]  [4 -17 76]
 NS 2-4  4.887e+00  [-210 2.940e-11 1.061e-09 2.782e-04]  [4 -15 74]
 NS 2-5  5.426e+00  [-279 1.047e-14 3.778e-13 3.355e-04]  [4 -16 73]
 NS 3-1  5.905e+00  [0 1.000e+00 3.524e+01 4.858e-04]  [3 -17 72]
 NS 3-2  6.470e+00  [-66 4.889e-04 1.723e-02 2.670e-04]  [4 -17 76]
 NS 3-3  7.038e+00  [-135 1.744e-07 6.146e-06 2.406e-04]  [4 -18 76]
 NS 3-4  7.578e+00  [-205 5.397e-11 1.902e-09 2.479e-04]  [4 -16 75]
 NS 3-5  8.096e+00  [-271 2.553e-14 8.996e-13 1.951e-04]  [4 -17 72]
 NS 4-1  8.574e+00  [0 1.000e+00 4.257e+01 2.344e-04]  [3 -16 72]
 NS 4-2  9.139e+00  [-72 2.476e-04 1.054e-02 3.365e-04]  [4 -16 76]
 NS 4-3  9.705e+00  [-138 1.162e-07 4.946e-06 3.010e-04]  [4 -17 76]
 NS 4-4  1.023e+01  [-205 5.520e-11 2.350e-09 2.606e-04]  [4 -15 74]
