---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  6.670e-01  [0 1.000e+00 1.000e+00 2.844e-04]  [5 -17 79]
 NS 1-2  1.249e+00  [-68 3.852e-04 3.852e-04 1.886e-04]  [4 -17 75]
 NS 1-3  1.829e+00  [-141 8.597e-08 8.597e-08 2.973e-04]  [4 -16 76]
 NS 1-4  2.395e+00  [-211 2.781e-11 2.781e-11 2.954e-04]  [4 -15 75]
 NS 1-5  2.814e+00  [-249 3.223e-13 3.223e-13 2.020e-04]  [3 -17 64]
 NS 2-1  3.215e+00  [0 1.000e+00 3.532e+01 9.999e-04]  [2 -16 65]
 NS 2-2  3.787e+00  [-59 1.001e-03 3.534e-02 2.382e-04]  [4 -18 75]
 NS 2-3  4.369e+00  [-131 2.787e-07 9.843e-06 1.985e-04]  [4 -18 76]
 NS 2-4  4.938e+00  [-204 6.259e-11 2.211e-09 2.515e-04]  [4 -16 75]
 NS 2-5s 5.485e+00  [-274 1.791e-14 6.326e-13 2.783e-04]  [4 -16 72]
 NS 3-1  6.263e+00  [0 1.000e+00 3.505e+01 3.994e-04]  [3 -17 44]
 NS 3-2  6.851e+00  [-67 4.005e-04 1.403e-02 2.230e-04]  [4 -17 76]
 NS 3-3  7.434e+00  [-138 1.208e-07 4.235e-06 2.188e-04]  [4 -16 75]
 NS 3-4  8.021e+00  [-209 3.474e-11 1.218e-09 2.590e-04]  [4 -15 76]
 NS 3-5  8.501e+00  [-274 1.889e-14 6.621e-13 9.247e-04]  [3 -17 68]
 NS 4-1  8.910e+00  [0 1.000e+00 4.220e+01 8.841e-04]  [2 -18 66]
 NS 4-2  9.486e+00  [-61 8.842e-04 3.731e-02 2.831e-04]  [4 -18 75]
 NS 4-3  1.007e+01  [-128 3.563e-07 1.503e-05 1.761e-04]  [4 -18 76]
 NS 4-4  1.065e+01  [-199 1.114e-10 4.700e-09 2.074e-04]  [4 -16 76]
 NS 4-5s 1.118e+01  [-267 4.213e-14 1.778e-12 2.331e-04]  [4 -16 71]
 NS 5-1  1.194e+01  [0 1.000e+00 4.932e+01 2.407e-04]  [3 -17 45]
 NS 5-2  1.253e+01  [-72 2.413e-04 1.190e-02 2.408e-04]  [4 -19 76]
 NS 5-3  1.303e+01  [-137 1.381e-07 6.814e-06 7.833e-04]  [3 -18 71]
 NS 5-4  1.361e+01  [-198 1.155e-10 5.697e-09 2.791e-04]  [4 -17 76]
 NS 5-5  1.407e+01  [-261 8.543e-14 4.214e-12 9.259e-04]  [3 -16 67]
 NS 6-1  1.447e+01  [0 1.000e+00 6.345e+01 5.994e-04]  [2 -15 65]
 NS 6-2  1.505e+01  [-64 6.016e-04 3.817e-02 2.471e-04]  [4 -16 75]
 NS 6-3  1.554e+01  [-124 5.854e-07 3.715e-05 6.494e-04]  [3 -19 72]
 NS 6-4  1.611e+01  [-186 4.556e-10 2.891e-08 2.376e-04]  [4 -17 75]
 NS 6-5s 1.662e+01  [-248 3.915e-13 2.484e-11 7.546e-04]  [3 -16 70]
 NS 7-1  1.729e+01  [0 1.000e+00 8.115e+01 6.469e-04]  [2 -15 38]
 NS 7-2  1.787e+01  [-63 6.468e-04 5.249e-02 2.450e-04]  [4 -17 76]
 NS 7-3  1.837e+01  [-123 6.899e-07 5.598e-05 5.711e-04]  [3 -18 71]
 NS 7-4  1.896e+01  [-184 5.640e-10 4.577e-08 1.810e-04]  [4 -18 76]
 NS 7-5  1.946e+01  [-246 4.873e-13 3.954e-11 7.273e-04]  [3 -16 70]
 NS 8-1  1.986e+01  [0 1.000e+00 1.002e+02 3.076e-04]  [2 -18 65]
 NS 8-2  2.043e+01  [-70 3.099e-04 3.106e-02 2.380e-04]  [4 -17 75]
 NS 8-3  2.092e+01  [-128 3.673e-07 3.680e-05 5.168e-04]  [3 -17 71]
 NS 8-4  2.142e+01  [-188 3.723e-10 3.731e-08 9.247e-04]  [3 -17 72]
 NS 8-5s 2.201e+01  [-246 5.007e-13 5.017e-11 2.226e-04]  [4 -18 74]
 NS 9-1  2.268e+01  [0 1.000e+00 1.216e+02 3.914e-04]  [2 -17 38]
 NS 9-2  2.325e+01  [-68 3.921e-04 4.769e-02 2.517e-04]  [4 -17 75]
 NS 9-3  2.374e+01  [-125 5.597e-07 6.808e-05 5.814e-04]  [3 -18 71]
 NS 9-4  2.424e+01  [-183 6.501e-10 7.907e-08 8.788e-04]  [3 -17 72]
 NS 9-5  2.483e+01  [-240 9.428e-13 1.147e-10 1.986e-04]  [4 -17 74]
 NS 10-1  2.523e+01  [0 1.000e+00 1.432e+02 3.083e-04]  [2 -18 64]
 NS 10-2  2.571e+01  [-70 3.106e-04 4.446e-02 9.709e-04]  [3 -19 71]
 NS 10-3  2.621e+01  [-125 5.583e-07 7.992e-05 9.068e-04]  [3 -17 72]
 NS 10-4  2.680e+01  [-181 8.282e-10 1.186e-07 2.017e-04]  [4 -18 76]
 NS 10-5s 2.730e+01  [-238 1.247e-12 1.785e-10 6.991e-04]  [3 -16 70]
 NS 11-1  2.797e+01  [0 1.000e+00 1.659e+02 3.291e-04]  [2 -18 38]
 NS 11-2  2.855e+01  [-69 3.313e-04 5.497e-02 2.169e-04]  [4 -16 75]
 NS 11-3  2.904e+01  [-124 6.303e-07 1.046e-04 5.515e-04]  [3 -17 71]
 NS 11-4  2.954e+01  [-179 1.039e-09 1.724e-07 7.077e-04]  [3 -18 71]
 NS 11-5  3.004e+01  [-234 1.968e-12 3.266e-10 8.054e-04]  [3 -17 70]
 NS 12-1  3.043e+01  [0 1.000e+00 1.887e+02 3.085e-04]  [2 -18 64]
 NS 12-2  3.101e+01  [-70 3.118e-04 5.883e-02 1.963e-04]  [4 -17 75]
 NS 12-3  3.150e+01  [-123 6.861e-07 1.295e-04 5.051e-04]  [3 -17 71]
 NS 12-4  3.200e+01  [-177 1.297e-09 2.448e-07 6.323e-04]  [3 -19 71]
 NS 12-5s 3.250e+01  [-230 2.955e-12 5.576e-10 6.764e-04]  [3 -17 70]
 NS 13-1  3.317e+01  [0 1.000e+00 2.119e+02 3.104e-04]  [2 -18 37]
 NS 13-2  3.375e+01  [-70 3.144e-04 6.664e-02 2.031e-04]  [4 -17 75]
 NS 13-3  3.424e+01  [-121 8.211e-07 1.740e-04 5.184e-04]  [3 -17 71]
 NS 13-4  3.474e+01  [-175 1.742e-09 3.692e-07 5.792e-04]  [3 -19 72]
 NS 13-5  3.524e+01  [-226 4.486e-12 9.507e-10 6.249e-04]  [3 -17 70]
 NS 14-1  3.564e+01  [0 1.000e+00 2.351e+02 3.039e-04]  [2 -18 64]
 NS 14-2  3.621e+01  [-70 3.091e-04 7.267e-02 1.980e-04]  [4 -17 75]
 NS 14-3  3.671e+01  [-120 9.340e-07 2.196e-04 5.038e-04]  [3 -17 71]
 NS 14-4  3.721e+01  [-173 2.213e-09 5.204e-07 5.384e-04]  [3 -19 72]
 NS 14-5s 3.772e+01  [-223 6.608e-12 1.554e-09 5.857e-04]  [3 -17 70]
 NS 15-1  3.840e+01  [0 1.000e+00 2.584e+02 3.029e-04]  [2 -18 38]
 NS 15-2  3.897e+01  [-70 3.091e-04 7.987e-02 1.989e-04]  [4 -17 75]
 NS 15-3  3.947e+01  [-119 1.080e-06 2.789e-04 5.088e-04]  [3 -17 71]
 NS 15-4  3.997e+01  [-170 2.823e-09 7.293e-07 5.112e-04]  [3 -18 71]
 NS 15-5  4.048e+01  [-220 9.568e-12 2.472e-09 5.751e-04]  [3 -17 70]
 NS 16-1  4.087e+01  [0 1.000e+00 2.815e+02 3.005e-04]  [2 -18 64]
 NS 16-2  4.145e+01  [-70 3.080e-04 8.670e-02 1.981e-04]  [4 -17 75]
 NS 16-3  4.194e+01  [-118 1.228e-06 3.455e-04 5.086e-04]  [3 -17 71]
 NS 16-4  4.244e+01  [-169 3.519e-09 9.904e-07 4.942e-04]  [3 -18 72]
 NS 16-5s 4.295e+01  [-217 1.357e-11 3.819e-09 5.807e-04]  [3 -16 70]
 NS 17-1  4.363e+01  [0 1.000e+00 3.045e+02 2.998e-04]  [2 -18 38]
 NS 17-2  4.420e+01  [-70 3.086e-04 9.396e-02 1.980e-04]  [4 -17 75]
 NS 17-3  4.469e+01  [-117 1.394e-06 4.243e-04 5.144e-04]  [3 -17 71]
 NS 17-4  4.518e+01  [-167 4.351e-09 1.325e-06 4.834e-04]  [3 -18 71]
 NS 17-5  4.569e+01  [-214 1.896e-11 5.772e-09 5.946e-04]  [3 -16 70]
 NS 18-1  4.608e+01  [0 1.000e+00 3.272e+02 2.991e-04]  [2 -18 64]
 NS 18-2  4.666e+01  [-70 3.094e-04 1.012e-01 1.979e-04]  [4 -17 75]
 NS 18-3  4.714e+01  [-116 1.568e-06 5.131e-04 5.188e-04]  [3 -17 71]
 NS 18-4  4.764e+01  [-165 5.312e-09 1.738e-06 4.759e-04]  [3 -18 71]
 NS 18-5s 4.814e+01  [-211 2.610e-11 8.540e-09 6.055e-04]  [3 -16 70]
 NS 19-1  4.880e+01  [0 1.000e+00 3.496e+02 2.986e-04]  [2 -18 36]
 NS 19-2  4.938e+01  [-70 3.105e-04 1.086e-01 2.000e-04]  [4 -17 75]
 NS 19-3  4.986e+01  [-115 1.755e-06 6.135e-04 5.258e-04]  [3 -17 71]
 NS 19-4  5.035e+01  [-163 6.418e-09 2.244e-06 4.704e-04]  [3 -18 71]
 NS 19-5  5.085e+01  [-209 3.547e-11 1.240e-08 6.073e-04]  [3 -16 70]
 NS 20-1  5.125e+01  [0 1.000e+00 3.717e+02 2.992e-04]  [2 -18 64]
 NS 20-2  5.182e+01  [-70 3.128e-04 1.163e-01 1.989e-04]  [4 -17 75]
 NS 20-3  5.231e+01  [-114 1.952e-06 7.256e-04 5.293e-04]  [3 -17 71]
 NS 20-4  5.281e+01  [-162 7.689e-09 2.858e-06 4.654e-04]  [3 -17 72]
 NS 20-5s 5.332e+01  [-206 4.717e-11 1.753e-08 6.045e-04]  [3 -16 70]
 NS 21-1  5.399e+01  [0 1.000e+00 3.934e+02 2.996e-04]  [2 -18 38]
 NS 21-2  5.456e+01  [-70 3.151e-04 1.240e-01 2.003e-04]  [4 -17 75]
 NS 21-3  5.505e+01  [-113 2.164e-06 8.512e-04 5.347e-04]  [3 -17 71]
 NS 21-4  5.554e+01  [-160 9.137e-09 3.594e-06 4.632e-04]  [3 -17 71]
 NS 21-5  5.604e+01  [-204 6.179e-11 2.431e-08 6.017e-04]  [3 -16 70]
 NS 22-1  5.644e+01  [0 1.000e+00 4.147e+02 3.006e-04]  [2 -18 64]
 NS 22-2  5.701e+01  [-69 3.181e-04 1.319e-01 2.004e-04]  [4 -17 75]
 NS 22-3  5.750e+01  [-112 2.382e-06 9.875e-04 5.403e-04]  [3 -17 71]
 NS 22-4  5.800e+01  [-159 1.074e-08 4.455e-06 4.628e-04]  [3 -17 71]
 NS 22-5s 5.850e+01  [-201 7.975e-11 3.307e-08 5.950e-04]  [3 -16 70]
