---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  6.560e-01  [0 1.000e+00 1.000e+00 2.986e-04]  [5 -17 79]
 NS 1-2  1.137e+00  [-64 5.625e-04 5.625e-04 9.686e-04]  [3 -18 71]
 NS 1-3  1.701e+00  [-125 5.481e-07 5.481e-07 2.484e-04]  [4 -17 76]
 NS 1-4  2.265e+00  [-196 1.515e-10 1.515e-10 2.508e-04]  [4 -18 76]
 NS 1-5  2.721e+00  [-247 4.108e-13 4.108e-13 3.198e-04]  [3 -17 68]
 NS 2-1  3.200e+00  [0 1.000e+00 3.632e+01 2.378e-04]  [3 -16 71]
 NS 2-2  3.770e+00  [-72 2.417e-04 8.780e-03 2.355e-04]  [4 -16 76]
 NS 2-3  4.344e+00  [-143 6.884e-08 2.501e-06 1.956e-04]  [4 -19 76]
 NS 2-4  4.916e+00  [-214 1.822e-11 6.619e-10 2.119e-04]  [4 -16 76]
 NS 2-5  5.445e+00  [-284 6.170e-15 2.241e-13 2.592e-04]  [4 -15 72]
 NS 3-1  5.919e+00  [0 1.000e+00 3.542e+01 4.448e-04]  [3 -17 72]
 NS 3-2  6.484e+00  [-66 4.480e-04 1.587e-02 1.954e-04]  [4 -18 76]
 NS 3-3  7.054e+00  [-137 1.389e-07 4.919e-06 2.637e-04]  [4 -18 76]
 NS 3-4  7.592e+00  [-205 5.255e-11 1.861e-09 2.896e-04]  [4 -15 75]
 NS 3-5  8.116e+00  [-271 2.720e-14 9.633e-13 2.259e-04]  [4 -17 72]
 NS 4-1  8.575e+00  [0 1.000e+00 4.272e+01 2.002e-04]  [3 -16 71]
 NS 4-2  9.139e+00  [-73 2.136e-04 9.125e-03 2.598e-04]  [4 -17 76]
 NS 4-3  9.708e+00  [-140 9.517e-08 4.065e-06 1.898e-04]  [4 -19 76]
 NS 4-4  1.019e+01  [-207 4.125e-11 1.762e-09 7.935e-04]  [3 -17 72]
 NS 4-5  1.075e+01  [-267 4.036e-14 1.724e-12 1.972e-04]  [4 -18 74]
 NS 5-1  1.123e+01  [0 1.000e+00 4.995e+01 2.516e-04]  [3 -17 72]
 NS 5-2  1.180e+01  [-71 2.551e-04 1.274e-02 2.177e-04]  [4 -17 76]
 NS 5-3  1.237e+01  [-137 1.401e-07 6.996e-06 1.839e-04]  [4 -17 76]
 NS 5-4  1.294e+01  [-204 6.203e-11 3.099e-09 2.026e-04]  [4 -16 76]
 NS 5-5s 1.342e+01  [-266 4.782e-14 2.389e-12 8.593e-04]  [3 -17 70]
 NS 6-1  1.409e+01  [0 1.000e+00 6.436e+01 5.992e-04]  [2 -15 38]
 NS 6-2  1.465e+01  [-64 6.010e-04 3.868e-02 2.129e-04]  [4 -16 76]
 NS 6-3  1.510e+01  [-122 7.146e-07 4.599e-05 6.240e-04]  [3 -17 69]
 NS 6-4  1.565e+01  [-184 5.817e-10 3.744e-08 2.331e-04]  [4 -17 75]
 NS 6-5  1.613e+01  [-246 4.994e-13 3.215e-11 7.630e-04]  [3 -16 70]
 NS 7-1  1.652e+01  [0 1.000e+00 8.262e+01 6.211e-04]  [2 -15 65]
 NS 7-2  1.708e+01  [-64 6.220e-04 5.139e-02 2.178e-04]  [4 -17 76]
 NS 7-3  1.755e+01  [-120 9.790e-07 8.088e-05 5.083e-04]  [3 -17 72]
 NS 7-4  1.804e+01  [-181 8.211e-10 6.784e-08 9.382e-04]  [3 -17 72]
 NS 7-5  1.862e+01  [-239 1.096e-12 9.052e-11 1.731e-04]  [4 -19 75]
 NS 8-1  1.901e+01  [0 1.000e+00 1.019e+02 2.854e-04]  [2 -18 65]
 NS 8-2  1.957e+01  [-70 2.910e-04 2.965e-02 2.097e-04]  [4 -17 76]
 NS 8-3  2.005e+01  [-127 4.382e-07 4.463e-05 5.921e-04]  [3 -17 72]
 NS 8-4  2.061e+01  [-186 4.719e-10 4.807e-08 2.044e-04]  [4 -17 76]
 NS 8-5  2.110e+01  [-244 5.689e-13 5.795e-11 5.283e-04]  [3 -16 70]
 NS 9-1  2.149e+01  [0 1.000e+00 1.238e+02 3.557e-04]  [2 -17 65]
 NS 9-2  2.204e+01  [-68 3.599e-04 4.455e-02 2.411e-04]  [4 -17 76]
 NS 9-3  2.253e+01  [-123 7.017e-07 8.685e-05 5.902e-04]  [3 -17 72]
 NS 9-4  2.301e+01  [-180 9.336e-10 1.156e-07 9.121e-04]  [3 -18 72]
 NS 9-5  2.350e+01  [-235 1.595e-12 1.974e-10 9.771e-04]  [3 -16 71]
 NS 10-1  2.387e+01  [0 1.000e+00 1.456e+02 2.727e-04]  [2 -18 64]
 NS 10-2  2.435e+01  [-71 2.809e-04 4.089e-02 9.709e-04]  [3 -18 72]
 NS 10-3  2.482e+01  [-125 5.293e-07 7.705e-05 8.798e-04]  [3 -17 72]
 NS 10-4  2.531e+01  [-180 9.512e-10 1.385e-07 9.277e-04]  [3 -17 72]
 NS 10-5s 2.580e+01  [-232 2.291e-12 3.334e-10 7.446e-04]  [3 -16 70]
 NS 11-1  2.645e+01  [0 1.000e+00 1.688e+02 2.936e-04]  [2 -18 39]
 NS 11-2  2.702e+01  [-70 3.027e-04 5.108e-02 2.153e-04]  [4 -17 76]
 NS 11-3  2.750e+01  [-123 6.724e-07 1.135e-04 6.114e-04]  [3 -17 72]
 NS 11-4  2.799e+01  [-176 1.419e-09 2.395e-07 7.825e-04]  [3 -18 72]
 NS 11-5  2.848e+01  [-228 3.582e-12 6.046e-10 6.882e-04]  [3 -17 70]
 NS 12-1  2.886e+01  [0 1.000e+00 1.918e+02 2.740e-04]  [2 -18 65]
 NS 12-2  2.942e+01  [-70 2.868e-04 5.502e-02 1.952e-04]  [4 -17 75]
 NS 12-3  2.989e+01  [-123 6.880e-07 1.320e-04 5.774e-04]  [3 -17 72]
 NS 12-4  3.037e+01  [-174 1.806e-09 3.465e-07 6.797e-04]  [3 -18 72]
 NS 12-5  3.086e+01  [-224 5.992e-12 1.149e-09 5.822e-04]  [3 -17 70]
 NS 13-1  3.124e+01  [0 1.000e+00 2.155e+02 2.765e-04]  [2 -18 65]
 NS 13-2  3.180e+01  [-70 2.921e-04 6.295e-02 1.990e-04]  [4 -17 76]
 NS 13-3  3.228e+01  [-121 8.363e-07 1.802e-04 5.713e-04]  [3 -17 72]
 NS 13-4  3.276e+01  [-171 2.585e-09 5.571e-07 6.244e-04]  [3 -18 72]
 NS 13-5  3.325e+01  [-219 1.050e-11 2.262e-09 5.122e-04]  [3 -17 71]
