---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  6.960e-01  [0 1.000e+00 1.000e+00 2.784e-04]  [5 -17 79]
 NS 1-2  1.298e+00  [-67 4.020e-04 4.020e-04 1.948e-04]  [4 -17 76]
 NS 1-3  1.888e+00  [-140 9.491e-08 9.491e-08 2.417e-04]  [4 -17 76]
 NS 1-4  2.491e+00  [-211 2.578e-11 2.578e-11 2.902e-04]  [4 -15 76]
 NS 1-5  2.933e+00  [-249 3.321e-13 3.321e-13 2.037e-04]  [3 -17 65]
 NS 2-1  3.358e+00  [0 1.000e+00 3.607e+01 9.860e-04]  [2 -17 66]
 NS 2-2  3.962e+00  [-60 9.870e-04 3.560e-02 2.386e-04]  [4 -18 76]
 NS 2-3  4.560e+00  [-131 2.755e-07 9.937e-06 1.943e-04]  [4 -18 76]
 NS 2-4  5.132e+00  [-204 6.137e-11 2.213e-09 2.340e-04]  [4 -16 75]
 NS 2-5s 5.697e+00  [-275 1.681e-14 6.062e-13 2.516e-04]  [4 -16 73]
 NS 3-1  6.505e+00  [0 1.000e+00 3.566e+01 3.997e-04]  [3 -17 45]
 NS 3-2  7.107e+00  [-67 4.008e-04 1.429e-02 2.074e-04]  [4 -17 76]
 NS 3-3  7.741e+00  [-138 1.205e-07 4.296e-06 2.051e-04]  [4 -17 75]
 NS 3-4  8.344e+00  [-209 3.490e-11 1.245e-09 2.361e-04]  [4 -16 76]
 NS 3-5  8.846e+00  [-274 1.947e-14 6.944e-13 8.557e-04]  [3 -17 69]
 NS 4-1  9.268e+00  [0 1.000e+00 4.316e+01 8.760e-04]  [2 -19 66]
 NS 4-2  9.870e+00  [-61 8.760e-04 3.781e-02 2.715e-04]  [4 -18 76]
 NS 4-3  1.047e+01  [-128 3.636e-07 1.569e-05 1.858e-04]  [4 -18 76]
 NS 4-4  1.112e+01  [-198 1.152e-10 4.973e-09 2.118e-04]  [4 -16 78]
 NS 4-5s 1.178e+01  [-266 4.549e-14 1.964e-12 2.554e-04]  [4 -16 74]
 NS 5-1  1.260e+01  [0 1.000e+00 4.963e+01 2.458e-04]  [3 -17 47]
 NS 5-2  1.320e+01  [-72 2.465e-04 1.223e-02 2.400e-04]  [4 -19 75]
 NS 5-3  1.370e+01  [-136 1.527e-07 7.579e-06 7.635e-04]  [3 -18 71]
 NS 5-4  1.430e+01  [-198 1.251e-10 6.208e-09 2.789e-04]  [4 -17 76]
 NS 5-5  1.481e+01  [-260 9.517e-14 4.723e-12 8.852e-04]  [3 -17 70]
 NS 6-1  1.522e+01  [0 1.000e+00 6.414e+01 6.058e-04]  [2 -15 65]
 NS 6-2  1.582e+01  [-64 6.083e-04 3.901e-02 2.578e-04]  [4 -16 76]
 NS 6-3  1.634e+01  [-123 6.665e-07 4.275e-05 6.396e-04]  [3 -18 72]
 NS 6-4  1.694e+01  [-185 5.409e-10 3.469e-08 2.375e-04]  [4 -17 76]
 NS 6-5s 1.746e+01  [-245 5.153e-13 3.305e-11 7.865e-04]  [3 -16 70]
 NS 7-1  1.816e+01  [0 1.000e+00 8.164e+01 6.537e-04]  [2 -15 38]
 NS 7-2  1.876e+01  [-63 6.535e-04 5.335e-02 2.470e-04]  [4 -17 76]
 NS 7-3  1.926e+01  [-122 7.663e-07 6.256e-05 5.340e-04]  [3 -18 71]
