---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  1.180e+00  [0 1.000e+00 1.000e+00 2.761e-04]  [5 -17 83]
 NS 1-2  2.256e+00  [-68 3.792e-04 3.792e-04 1.795e-04]  [4 -17 82]
 NS 1-3  3.296e+00  [-141 8.371e-08 8.371e-08 2.657e-04]  [4 -16 83]
 NS 1-4  4.335e+00  [-212 2.474e-11 2.474e-11 3.215e-04]  [4 -15 81]
 NS 1-5  5.125e+00  [-249 3.176e-13 3.176e-13 2.200e-04]  [3 -17 73]
 NS 2-1  5.869e+00  [0 1.000e+00 3.500e+01 9.755e-04]  [2 -17 75]
 NS 2-2  6.929e+00  [-60 9.764e-04 3.418e-02 2.319e-04]  [4 -18 81]
 NS 2-3  7.891e+00  [-131 2.604e-07 9.114e-06 1.973e-04]  [4 -18 81]
 NS 2-4  8.950e+00  [-204 5.808e-11 2.033e-09 2.594e-04]  [4 -16 82]
 NS 2-5s 9.853e+00  [-275 1.703e-14 5.962e-13 2.778e-04]  [4 -17 76]
 NS 3-1  1.110e+01  [0 1.000e+00 3.476e+01 3.879e-04]  [3 -17 55]
 NS 3-2  1.217e+01  [-68 3.892e-04 1.353e-02 2.184e-04]  [4 -17 81]
 NS 3-3  1.321e+01  [-138 1.188e-07 4.129e-06 2.145e-04]  [4 -16 81]
 NS 3-4  1.425e+01  [-209 3.333e-11 1.159e-09 2.800e-04]  [4 -15 81]
 NS 3-5  1.509e+01  [-273 2.140e-14 7.438e-13 9.193e-04]  [3 -17 75]
 NS 4-1  1.580e+01  [0 1.000e+00 4.181e+01 8.650e-04]  [2 -19 72]
 NS 4-2  1.663e+01  [-61 8.652e-04 3.617e-02 2.678e-04]  [4 -18 75]
 NS 4-3  1.763e+01  [-128 3.579e-07 1.496e-05 1.773e-04]  [4 -18 79]
 NS 4-4  1.861e+01  [-199 1.080e-10 4.515e-09 2.399e-04]  [4 -16 79]
 NS 4-5s 1.959e+01  [-267 4.455e-14 1.862e-12 2.419e-04]  [4 -16 78]
 NS 5-1  2.088e+01  [0 1.000e+00 4.912e+01 2.368e-04]  [3 -17 58]
 NS 5-2  2.193e+01  [-72 2.374e-04 1.166e-02 2.337e-04]  [4 -19 82]
 NS 5-3  2.280e+01  [-137 1.400e-07 6.876e-06 7.994e-04]  [3 -17 77]
 NS 5-4  2.388e+01  [-198 1.167e-10 5.733e-09 3.147e-04]  [4 -16 81]
 NS 5-5  2.492e+01  [-260 9.194e-14 4.516e-12 2.068e-04]  [4 -16 79]
 NS 6-1  2.564e+01  [0 1.000e+00 6.312e+01 6.035e-04]  [2 -15 71]
 NS 6-2  2.660e+01  [-64 6.057e-04 3.823e-02 2.532e-04]  [4 -15 81]
 NS 6-3  2.739e+01  [-124 6.123e-07 3.864e-05 6.799e-04]  [3 -18 76]
 NS 6-4  2.842e+01  [-186 4.825e-10 3.045e-08 2.349e-04]  [4 -17 82]
 NS 6-5s 2.932e+01  [-246 4.584e-13 2.893e-11 8.336e-04]  [3 -15 76]
 NS 7-1  3.033e+01  [0 1.000e+00 8.082e+01 6.499e-04]  [2 -15 47]
 NS 7-2  3.131e+01  [-63 6.498e-04 5.252e-02 2.346e-04]  [4 -18 79]
 NS 7-3  3.214e+01  [-123 6.926e-07 5.598e-05 4.953e-04]  [3 -18 76]
 NS 7-4  3.321e+01  [-185 5.141e-10 4.155e-08 2.004e-04]  [4 -18 82]
 NS 7-5  3.403e+01  [-246 4.782e-13 3.865e-11 7.414e-04]  [3 -16 75]
 NS 8-1  3.460e+01  [0 1.000e+00 9.976e+01 3.052e-04]  [2 -18 65]
 NS 8-2  3.557e+01  [-70 3.075e-04 3.068e-02 2.501e-04]  [4 -17 81]
 NS 8-3  3.630e+01  [-128 3.927e-07 3.917e-05 4.851e-04]  [3 -17 71]
 NS 8-4  3.735e+01  [-189 3.460e-10 3.452e-08 1.871e-04]  [4 -17 81]
 NS 8-5s 3.821e+01  [-247 4.273e-13 4.263e-11 6.273e-04]  [3 -17 75]
 NS 9-1  3.918e+01  [0 1.000e+00 1.211e+02 3.907e-04]  [2 -17 46]
 NS 9-2  4.020e+01  [-68 3.914e-04 4.741e-02 2.486e-04]  [4 -17 81]
 NS 9-3  4.111e+01  [-124 5.652e-07 6.846e-05 4.857e-04]  [3 -18 78]
 NS 9-4  4.195e+01  [-184 5.870e-10 7.110e-08 9.682e-04]  [3 -17 78]
 NS 9-5  4.300e+01  [-240 9.400e-13 1.139e-10 1.933e-04]  [4 -17 80]
 NS 10-1  4.351e+01  [0 1.000e+00 1.425e+02 3.052e-04]  [2 -18 62]
 NS 10-2  4.442e+01  [-70 3.075e-04 4.383e-02 1.986e-04]  [4 -17 78]
 NS 10-3  4.521e+01  [-126 4.842e-07 6.901e-05 4.225e-04]  [3 -17 76]
 NS 10-4  4.608e+01  [-184 6.136e-10 8.746e-08 9.128e-04]  [3 -17 78]
 NS 10-5s 4.702e+01  [-238 1.177e-12 1.678e-10 9.994e-04]  [3 -17 78]
 NS 11-1  4.798e+01  [0 1.000e+00 1.652e+02 3.268e-04]  [2 -18 46]
 NS 11-2  4.892e+01  [-69 3.291e-04 5.438e-02 2.244e-04]  [4 -17 80]
 NS 11-3  4.977e+01  [-124 6.298e-07 1.041e-04 4.315e-04]  [3 -18 78]
 NS 11-4  5.059e+01  [-180 9.236e-10 1.526e-07 8.072e-04]  [3 -18 76]
 NS 11-5  5.145e+01  [-234 1.903e-12 3.145e-10 8.443e-04]  [3 -17 76]
 NS 12-1  5.197e+01  [0 1.000e+00 1.879e+02 3.057e-04]  [2 -18 62]
 NS 12-2  5.287e+01  [-70 3.091e-04 5.808e-02 2.069e-04]  [4 -17 79]
 NS 12-3  5.371e+01  [-123 6.831e-07 1.283e-04 3.962e-04]  [3 -17 78]
 NS 12-4  5.452e+01  [-178 1.169e-09 2.196e-07 7.538e-04]  [3 -18 76]
 NS 12-5s 5.546e+01  [-230 2.885e-12 5.420e-10 7.828e-04]  [3 -17 79]
 NS 13-1  5.646e+01  [0 1.000e+00 2.110e+02 3.078e-04]  [2 -18 46]
 NS 13-2  5.738e+01  [-70 3.120e-04 6.584e-02 2.123e-04]  [4 -17 79]
 NS 13-3  5.820e+01  [-121 8.091e-07 1.708e-04 4.059e-04]  [3 -17 75]
 NS 13-4  5.906e+01  [-176 1.580e-09 3.333e-07 7.029e-04]  [3 -18 77]
 NS 13-5  5.996e+01  [-227 4.405e-12 9.297e-10 7.247e-04]  [3 -17 77]
 NS 14-1  6.067e+01  [0 1.000e+00 2.341e+02 3.012e-04]  [2 -18 72]
 NS 14-2  6.145e+01  [-70 3.065e-04 7.177e-02 2.079e-04]  [4 -17 75]
 NS 14-3  6.210e+01  [-120 9.156e-07 2.144e-04 3.949e-04]  [3 -17 71]
 NS 14-4  6.291e+01  [-173 2.030e-09 4.753e-07 6.640e-04]  [3 -18 75]
 NS 14-5s 6.364e+01  [-223 6.553e-12 1.534e-09 6.797e-04]  [3 -17 73]
 NS 15-1  6.466e+01  [0 1.000e+00 2.573e+02 3.003e-04]  [2 -18 46]
 NS 15-2  6.565e+01  [-70 3.067e-04 7.891e-02 2.084e-04]  [4 -17 80]
