---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  9.670e-01  [0 1.000e+00 1.000e+00 2.815e-04]  [5 -17 81]
 NS 1-2  1.767e+00  [-67 4.062e-04 4.062e-04 2.200e-04]  [4 -17 78]
 NS 1-3  2.582e+00  [-139 1.022e-07 1.022e-07 2.656e-04]  [4 -17 79]
 NS 1-4  3.334e+00  [-210 2.938e-11 2.938e-11 2.680e-04]  [4 -15 76]
 NS 1-5  3.875e+00  [-249 3.235e-13 3.235e-13 2.163e-04]  [3 -17 64]
 NS 2-1  4.588e+00  [0 1.000e+00 3.615e+01 1.903e-04]  [3 -17 75]
 NS 2-2  5.425e+00  [-74 1.918e-04 6.934e-03 2.811e-04]  [4 -16 77]
 NS 2-3  6.282e+00  [-144 5.923e-08 2.141e-06 2.340e-04]  [4 -18 78]
 NS 2-4  7.089e+00  [-215 1.586e-11 5.732e-10 2.450e-04]  [4 -15 79]
 NS 2-5s 7.880e+00  [-283 6.468e-15 2.338e-13 2.189e-04]  [4 -16 75]
 NS 3-1  8.910e+00  [0 1.000e+00 3.572e+01 3.933e-04]  [3 -17 50]
 NS 3-2  9.761e+00  [-68 3.947e-04 1.410e-02 2.296e-04]  [4 -17 79]
 NS 3-3  1.057e+01  [-138 1.195e-07 4.267e-06 2.389e-04]  [4 -17 78]
 NS 3-4  1.144e+01  [-208 3.737e-11 1.335e-09 2.674e-04]  [4 -15 80]
 NS 3-5  1.214e+01  [-274 1.913e-14 6.834e-13 9.927e-04]  [3 -17 73]
 NS 4-1  1.274e+01  [0 1.000e+00 4.326e+01 8.931e-04]  [2 -18 70]
 NS 4-2  1.363e+01  [-60 8.932e-04 3.864e-02 2.786e-04]  [4 -18 80]
 NS 4-3  1.444e+01  [-129 3.508e-07 1.517e-05 1.904e-04]  [4 -18 77]
 NS 4-4  1.527e+01  [-199 1.089e-10 4.711e-09 2.073e-04]  [4 -16 78]
 NS 4-5s 1.600e+01  [-267 4.450e-14 1.925e-12 9.984e-04]  [3 -16 74]
 NS 5-1  1.701e+01  [0 1.000e+00 4.972e+01 2.433e-04]  [3 -17 50]
 NS 5-2  1.790e+01  [-72 2.441e-04 1.214e-02 2.484e-04]  [4 -17 79]
 NS 5-3  1.862e+01  [-137 1.378e-07 6.850e-06 9.119e-04]  [3 -17 75]
 NS 5-4  1.948e+01  [-197 1.325e-10 6.590e-09 2.811e-04]  [4 -17 79]
 NS 5-5  2.025e+01  [-259 1.034e-13 5.142e-12 9.356e-04]  [3 -17 76]
 NS 6-1  2.082e+01  [0 1.000e+00 6.428e+01 5.997e-04]  [2 -15 70]
 NS 6-2  2.154e+01  [-64 6.020e-04 3.870e-02 2.652e-04]  [4 -15 76]
 NS 6-3  2.218e+01  [-124 5.926e-07 3.809e-05 6.869e-04]  [3 -18 73]
 NS 6-4  2.296e+01  [-186 4.947e-10 3.180e-08 2.456e-04]  [4 -17 77]
 NS 6-5s 2.368e+01  [-247 4.445e-13 2.857e-11 7.158e-04]  [3 -16 74]
 NS 7-1  2.456e+01  [0 1.000e+00 8.181e+01 6.444e-04]  [2 -15 44]
 NS 7-2  2.536e+01  [-63 6.444e-04 5.272e-02 2.465e-04]  [4 -17 77]
 NS 7-3  2.604e+01  [-122 7.126e-07 5.830e-05 5.798e-04]  [3 -18 75]
 NS 7-4  2.684e+01  [-184 6.083e-10 4.976e-08 1.996e-04]  [4 -17 78]
 NS 7-5  2.753e+01  [-244 5.693e-13 4.658e-11 7.006e-04]  [3 -17 73]
 NS 8-1  2.808e+01  [0 1.000e+00 1.012e+02 3.036e-04]  [2 -18 68]
 NS 8-2  2.878e+01  [-70 3.062e-04 3.098e-02 2.610e-04]  [4 -17 76]
 NS 8-3  2.943e+01  [-128 3.841e-07 3.886e-05 5.627e-04]  [3 -17 74]
 NS 8-4  3.025e+01  [-187 4.077e-10 4.124e-08 1.732e-04]  [4 -18 78]
 NS 8-5s 3.096e+01  [-245 5.255e-13 5.316e-11 5.219e-04]  [3 -17 73]
 NS 9-1  3.183e+01  [0 1.000e+00 1.227e+02 3.838e-04]  [2 -17 40]
 NS 9-2  3.263e+01  [-68 3.847e-04 4.719e-02 2.591e-04]  [4 -17 77]
 NS 9-3  3.338e+01  [-124 5.741e-07 7.043e-05 5.796e-04]  [3 -18 76]
 NS 9-4  3.409e+01  [-183 6.842e-10 8.393e-08 9.121e-04]  [3 -18 75]
 NS 9-5  3.490e+01  [-238 1.204e-12 1.477e-10 1.865e-04]  [4 -17 76]
 NS 10-1  3.545e+01  [0 1.000e+00 1.444e+02 3.005e-04]  [2 -18 69]
 NS 10-2  3.621e+01  [-70 3.032e-04 4.378e-02 2.099e-04]  [4 -16 76]
 NS 10-3  3.692e+01  [-126 4.744e-07 6.851e-05 5.385e-04]  [3 -17 75]
 NS 10-4  3.763e+01  [-183 6.916e-10 9.988e-08 8.389e-04]  [3 -18 74]
 NS 10-5s 3.833e+01  [-236 1.581e-12 2.283e-10 7.969e-04]  [3 -17 73]
 NS 11-1  3.923e+01  [0 1.000e+00 1.673e+02 3.213e-04]  [2 -18 44]
 NS 11-2  4.009e+01  [-69 3.239e-04 5.421e-02 2.354e-04]  [4 -17 79]
 NS 11-3  4.078e+01  [-123 6.314e-07 1.057e-04 5.416e-04]  [3 -17 74]
 NS 11-4  4.147e+01  [-179 1.030e-09 1.724e-07 7.453e-04]  [3 -18 73]
 NS 11-5  4.215e+01  [-231 2.521e-12 4.218e-10 6.889e-04]  [3 -17 73]
