---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  9.940e-01  [0 1.000e+00 1.000e+00 2.706e-04]  [5 -17 81]
 NS 1-2  1.765e+00  [-67 4.300e-04 4.300e-04 9.472e-04]  [3 -17 76]
 NS 1-3  2.686e+00  [-127 4.117e-07 4.117e-07 2.279e-04]  [4 -19 80]
 NS 1-4  3.599e+00  [-199 1.079e-10 1.079e-10 2.466e-04]  [4 -16 80]
 NS 1-5  4.257e+00  [-249 3.423e-13 3.423e-13 3.188e-04]  [3 -18 71]
 NS 2-1  5.005e+00  [0 1.000e+00 3.582e+01 1.907e-04]  [3 -17 75]
 NS 2-2  5.850e+00  [-74 1.928e-04 6.905e-03 2.522e-04]  [4 -17 78]
 NS 2-3  6.726e+00  [-145 5.504e-08 1.972e-06 2.043e-04]  [4 -18 79]
 NS 2-4  7.536e+00  [-217 1.347e-11 4.827e-10 2.237e-04]  [4 -16 76]
 NS 2-5s 8.308e+00  [-285 5.393e-15 1.932e-13 2.246e-04]  [4 -15 74]
 NS 3-1  9.396e+00  [0 1.000e+00 3.532e+01 4.042e-04]  [3 -17 51]
 NS 3-2  1.028e+01  [-67 4.058e-04 1.433e-02 2.049e-04]  [4 -17 78]
 NS 3-3  1.119e+01  [-138 1.170e-07 4.132e-06 2.130e-04]  [4 -17 79]
 NS 3-4  1.207e+01  [-208 3.581e-11 1.265e-09 2.329e-04]  [4 -15 79]
 NS 3-5  1.269e+01  [-274 1.951e-14 6.890e-13 8.886e-04]  [3 -16 68]
 NS 4-1  1.329e+01  [0 1.000e+00 4.292e+01 8.916e-04]  [2 -18 68]
 NS 4-2  1.418e+01  [-60 8.919e-04 3.828e-02 2.650e-04]  [4 -18 79]
 NS 4-3  1.498e+01  [-129 3.546e-07 1.522e-05 2.084e-04]  [4 -18 76]
 NS 4-4  1.588e+01  [-198 1.128e-10 4.840e-09 2.084e-04]  [4 -16 79]
 NS 4-5s 1.672e+01  [-267 4.314e-14 1.852e-12 2.185e-04]  [4 -16 76]
 NS 5-1  1.783e+01  [0 1.000e+00 4.862e+01 2.519e-04]  [3 -17 52]
 NS 5-2  1.872e+01  [-71 2.529e-04 1.230e-02 2.333e-04]  [4 -18 79]
