---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  6.200e-01  [0 1.000e+00 1.000e+00 3.241e-04]  [5 -17 80]
 NS 1-2  1.079e+00  [-65 5.364e-04 5.364e-04 9.427e-04]  [3 -17 71]
 NS 1-3  1.615e+00  [-125 5.086e-07 5.086e-07 2.632e-04]  [4 -18 76]
 NS 1-4  2.152e+00  [-196 1.461e-10 1.461e-10 2.790e-04]  [4 -16 76]
 NS 1-5  2.565e+00  [-249 3.332e-13 3.332e-13 3.888e-04]  [3 -18 67]
 NS 2-1  3.022e+00  [0 1.000e+00 3.691e+01 2.191e-04]  [3 -16 72]
 NS 2-2  3.560e+00  [-73 2.226e-04 8.216e-03 2.508e-04]  [4 -17 76]
 NS 2-3  4.102e+00  [-143 6.592e-08 2.433e-06 2.372e-04]  [4 -17 76]
 NS 2-4  4.630e+00  [-214 1.859e-11 6.861e-10 2.567e-04]  [4 -16 75]
 NS 2-5  5.114e+00  [-283 6.689e-15 2.469e-13 2.906e-04]  [4 -16 71]
 NS 3-1  5.570e+00  [0 1.000e+00 3.618e+01 4.400e-04]  [3 -17 71]
 NS 3-2  6.109e+00  [-67 4.424e-04 1.601e-02 2.318e-04]  [4 -17 76]
 NS 3-3  6.648e+00  [-137 1.376e-07 4.980e-06 2.206e-04]  [4 -17 76]
 NS 3-4  7.184e+00  [-208 3.857e-11 1.396e-09 2.512e-04]  [4 -15 76]
 NS 3-5  7.671e+00  [-273 2.062e-14 7.461e-13 1.981e-04]  [4 -16 72]
 NS 4-1  8.048e+00  [0 1.000e+00 4.359e+01 9.791e-04]  [2 -18 65]
 NS 4-2  8.579e+00  [-60 9.817e-04 4.279e-02 2.835e-04]  [4 -18 76]
 NS 4-3  9.118e+00  [-127 4.038e-07 1.760e-05 2.199e-04]  [4 -19 76]
 NS 4-4  9.573e+00  [-196 1.451e-10 6.327e-09 9.952e-04]  [3 -16 71]
 NS 4-5  1.011e+01  [-256 1.508e-13 6.575e-12 2.503e-04]  [4 -18 73]
 NS 5-1  1.057e+01  [0 1.000e+00 5.092e+01 2.564e-04]  [3 -17 72]
 NS 5-2  1.111e+01  [-71 2.590e-04 1.319e-02 2.450e-04]  [4 -18 76]
 NS 5-3  1.157e+01  [-137 1.411e-07 7.185e-06 9.691e-04]  [3 -17 72]
 NS 5-4  1.211e+01  [-196 1.435e-10 7.309e-09 2.592e-04]  [4 -18 76]
 NS 5-5s 1.261e+01  [-261 8.378e-14 4.266e-12 2.530e-04]  [4 -15 73]
 NS 6-1  1.326e+01  [0 1.000e+00 6.556e+01 6.112e-04]  [2 -15 38]
 NS 6-2  1.380e+01  [-64 6.126e-04 4.016e-02 2.400e-04]  [4 -16 76]
 NS 6-3  1.425e+01  [-122 7.121e-07 4.669e-05 6.292e-04]  [3 -17 72]
 NS 6-4  1.480e+01  [-185 5.449e-10 3.573e-08 2.273e-04]  [4 -17 76]
 NS 6-5  1.526e+01  [-248 3.800e-13 2.491e-11 9.210e-04]  [3 -16 70]
 NS 7-1  1.564e+01  [0 1.000e+00 8.408e+01 6.469e-04]  [2 -15 66]
 NS 7-2  1.622e+01  [-63 6.476e-04 5.445e-02 2.541e-04]  [4 -17 78]
 NS 7-3  1.667e+01  [-120 9.362e-07 7.872e-05 5.688e-04]  [3 -17 71]
 NS 7-4  1.721e+01  [-182 7.704e-10 6.478e-08 1.876e-04]  [4 -18 76]
 NS 7-5  1.768e+01  [-243 6.571e-13 5.525e-11 8.948e-04]  [3 -16 70]
 NS 8-1  1.805e+01  [0 1.000e+00 1.037e+02 3.058e-04]  [2 -18 65]
 NS 8-2  1.859e+01  [-70 3.101e-04 3.216e-02 2.331e-04]  [4 -17 76]
 NS 8-3  1.905e+01  [-127 4.130e-07 4.283e-05 5.959e-04]  [3 -16 72]
 NS 8-4  1.959e+01  [-188 3.879e-10 4.022e-08 1.908e-04]  [4 -18 76]
 NS 8-5  2.006e+01  [-247 4.176e-13 4.330e-11 7.469e-04]  [3 -16 70]
 NS 9-1  2.043e+01  [0 1.000e+00 1.260e+02 3.831e-04]  [2 -17 65]
 NS 9-2  2.097e+01  [-68 3.861e-04 4.864e-02 2.665e-04]  [4 -17 76]
 NS 9-3  2.143e+01  [-123 6.643e-07 8.369e-05 6.644e-04]  [3 -17 72]
 NS 9-4  2.189e+01  [-181 8.052e-10 1.014e-07 9.733e-04]  [3 -17 72]
 NS 9-5  2.244e+01  [-237 1.313e-12 1.655e-10 2.084e-04]  [4 -18 75]
 NS 10-1  2.280e+01  [0 1.000e+00 1.482e+02 2.994e-04]  [2 -18 64]
 NS 10-2  2.333e+01  [-70 3.052e-04 4.522e-02 1.950e-04]  [4 -17 76]
 NS 10-3  2.378e+01  [-127 4.343e-07 6.436e-05 7.042e-04]  [3 -17 71]
 NS 10-4  2.423e+01  [-183 6.488e-10 9.613e-08 9.973e-04]  [3 -18 72]
 NS 10-5s 2.477e+01  [-237 1.329e-12 1.970e-10 1.781e-04]  [4 -18 74]
 NS 11-1  2.540e+01  [0 1.000e+00 1.718e+02 3.203e-04]  [2 -18 38]
 NS 11-2  2.593e+01  [-69 3.267e-04 5.612e-02 2.325e-04]  [4 -17 76]
 NS 11-3  2.639e+01  [-123 6.385e-07 1.097e-04 6.970e-04]  [3 -17 72]
 NS 11-4  2.685e+01  [-179 1.119e-09 1.923e-07 8.331e-04]  [3 -18 72]
 NS 11-5  2.732e+01  [-231 2.568e-12 4.411e-10 8.550e-04]  [3 -17 70]
 NS 12-1  2.768e+01  [0 1.000e+00 1.953e+02 2.999e-04]  [2 -18 64]
 NS 12-2  2.822e+01  [-70 3.090e-04 6.034e-02 2.094e-04]  [4 -17 76]
 NS 12-3  2.867e+01  [-123 6.503e-07 1.270e-04 6.697e-04]  [3 -17 72]
 NS 12-4  2.913e+01  [-177 1.347e-09 2.630e-07 7.320e-04]  [3 -18 72]
 NS 12-5  2.960e+01  [-228 3.880e-12 7.576e-10 6.534e-04]  [3 -17 70]
 NS 13-1  2.997e+01  [0 1.000e+00 2.194e+02 3.020e-04]  [2 -18 65]
 NS 13-2  3.051e+01  [-70 3.132e-04 6.870e-02 2.150e-04]  [4 -17 76]
 NS 13-3  3.097e+01  [-122 7.861e-07 1.724e-04 6.590e-04]  [3 -17 72]
 NS 13-4  3.142e+01  [-174 1.915e-09 4.201e-07 6.494e-04]  [3 -18 72]
 NS 13-5  3.189e+01  [-223 6.653e-12 1.459e-09 5.341e-04]  [3 -17 70]
 NS 14-1  3.226e+01  [0 1.000e+00 2.433e+02 2.958e-04]  [2 -18 65]
 NS 14-2  3.280e+01  [-70 3.100e-04 7.544e-02 2.079e-04]  [4 -17 76]
 NS 14-3  3.325e+01  [-121 8.829e-07 2.148e-04 6.346e-04]  [3 -17 72]
 NS 14-4  3.372e+01  [-171 2.527e-09 6.149e-07 5.762e-04]  [3 -18 72]
 NS 14-5  3.419e+01  [-219 1.090e-11 2.653e-09 4.327e-04]  [3 -17 70]
 NS 15-1  3.456e+01  [0 1.000e+00 2.674e+02 2.951e-04]  [2 -18 65]
 NS 15-2  3.509e+01  [-70 3.124e-04 8.353e-02 2.071e-04]  [4 -17 76]
 NS 15-3  3.555e+01  [-119 1.020e-06 2.728e-04 6.182e-04]  [3 -17 72]
 NS 15-4  3.601e+01  [-169 3.412e-09 9.122e-07 5.219e-04]  [3 -18 72]
 NS 15-5s 3.648e+01  [-215 1.754e-11 4.691e-09 3.730e-04]  [3 -17 70]
 NS 16-1  3.710e+01  [0 1.000e+00 2.913e+02 2.929e-04]  [2 -18 38]
 NS 16-2  3.763e+01  [-70 3.140e-04 9.146e-02 2.038e-04]  [4 -17 76]
 NS 16-3  3.809e+01  [-118 1.161e-06 3.382e-04 6.006e-04]  [3 -16 72]
 NS 16-4  3.855e+01  [-166 4.524e-09 1.318e-06 4.769e-04]  [3 -18 72]
 NS 16-5  3.902e+01  [-211 2.786e-11 8.116e-09 3.238e-04]  [3 -17 70]
 NS 17-1  3.938e+01  [0 1.000e+00 3.150e+02 2.923e-04]  [2 -18 65]
 NS 17-2  3.992e+01  [-69 3.176e-04 1.000e-01 2.018e-04]  [4 -17 76]
 NS 17-3  4.038e+01  [-117 1.325e-06 4.174e-04 5.845e-04]  [3 -16 71]
 NS 17-4  4.083e+01  [-164 5.971e-09 1.881e-06 4.419e-04]  [3 -18 71]
 NS 17-5  4.130e+01  [-207 4.279e-11 1.348e-08 2.917e-04]  [3 -17 70]
 NS 18-1  4.167e+01  [0 1.000e+00 3.385e+02 2.918e-04]  [2 -18 65]
 NS 18-2  4.221e+01  [-69 3.217e-04 1.089e-01 1.996e-04]  [4 -17 76]
 NS 18-3  4.267e+01  [-116 1.505e-06 5.094e-04 5.707e-04]  [3 -16 71]
 NS 18-4  4.313e+01  [-162 7.804e-09 2.641e-06 4.125e-04]  [3 -18 72]
 NS 18-5  4.359e+01  [-203 6.483e-11 2.194e-08 2.656e-04]  [3 -16 70]
 NS 19-1  4.395e+01  [0 1.000e+00 3.616e+02 2.928e-04]  [2 -18 64]
 NS 19-2  4.449e+01  [-69 3.276e-04 1.185e-01 1.949e-04]  [4 -17 76]
 NS 19-3  4.494e+01  [-115 1.704e-06 6.162e-04 5.542e-04]  [3 -16 71]
 NS 19-4  4.540e+01  [-159 1.012e-08 3.658e-06 3.860e-04]  [3 -18 71]
 NS 19-5  4.586e+01  [-200 9.645e-11 3.488e-08 2.451e-04]  [3 -16 70]
 NS 20-1  4.623e+01  [0 1.000e+00 3.845e+02 2.922e-04]  [2 -18 65]
 NS 20-2  4.676e+01  [-69 3.327e-04 1.279e-01 1.965e-04]  [4 -17 76]
 NS 20-3  4.722e+01  [-114 1.929e-06 7.416e-04 5.500e-04]  [3 -16 72]
 NS 20-4  4.768e+01  [-157 1.299e-08 4.993e-06 3.645e-04]  [3 -18 72]
 NS 20-5s 4.812e+01  [-197 1.403e-10 5.396e-08 2.658e-04]  [3 -15 69]
 NS 21-1  4.875e+01  [0 1.000e+00 4.069e+02 2.930e-04]  [2 -18 38]
 NS 21-2  4.928e+01  [-69 3.394e-04 1.381e-01 1.949e-04]  [4 -17 76]
 NS 21-3  4.973e+01  [-113 2.172e-06 8.838e-04 5.364e-04]  [3 -16 71]
 NS 21-4  5.019e+01  [-155 1.650e-08 6.712e-06 3.436e-04]  [3 -17 71]
 NS 21-5  5.062e+01  [-193 1.998e-10 8.131e-08 2.320e-04]  [3 -15 68]
 NS 22-1  5.099e+01  [0 1.000e+00 4.289e+02 2.941e-04]  [2 -18 64]
 NS 22-2  5.153e+01  [-69 3.469e-04 1.488e-01 1.936e-04]  [4 -17 76]
 NS 22-3  5.199e+01  [-112 2.439e-06 1.046e-03 5.290e-04]  [3 -16 71]
 NS 22-4  5.245e+01  [-153 2.077e-08 8.907e-06 3.253e-04]  [3 -17 72]
 NS 22-5  5.288e+01  [-191 2.804e-10 1.203e-07 2.124e-04]  [3 -16 68]
 NS 23-1  5.324e+01  [0 1.000e+00 4.504e+02 2.953e-04]  [2 -18 65]
 NS 23-2  5.378e+01  [-68 3.549e-04 1.599e-01 1.921e-04]  [4 -17 76]
 NS 23-3  5.424e+01  [-111 2.733e-06 1.231e-03 5.219e-04]  [3 -16 71]
 NS 23-4  5.469e+01  [-151 2.593e-08 1.168e-05 3.094e-04]  [3 -17 72]
 NS 23-5  5.503e+01  [-188 3.873e-10 1.744e-07 9.459e-04]  [2 -17 58]
 NS 24-1  5.540e+01  [0 1.000e+00 4.715e+02 2.969e-04]  [2 -18 65]
 NS 24-2  5.593e+01  [-68 3.637e-04 1.715e-01 1.909e-04]  [4 -17 75]
 NS 24-3  5.636e+01  [-110 3.052e-06 1.439e-03 5.321e-04]  [3 -16 70]
 NS 24-4  5.682e+01  [-149 3.211e-08 1.514e-05 3.007e-04]  [3 -17 71]
 NS 24-5  5.714e+01  [-185 5.268e-10 2.484e-07 9.079e-04]  [2 -17 57]
 NS 25-1  5.751e+01  [0 1.000e+00 4.920e+02 2.986e-04]  [2 -18 65]
