---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  8.620e-01  [0 1.000e+00 1.000e+00 2.751e-04]  [5 -17 80]
 NS 1-2  1.581e+00  [-68 3.818e-04 3.818e-04 2.134e-04]  [4 -17 75]
 NS 1-3  2.265e+00  [-140 9.358e-08 9.358e-08 2.764e-04]  [4 -16 74]
 NS 1-4  3.010e+00  [-211 2.818e-11 2.818e-11 3.318e-04]  [4 -15 76]
 NS 1-5  3.559e+00  [-250 3.113e-13 3.113e-13 2.425e-04]  [3 -16 66]
 NS 2-1  4.221e+00  [0 1.000e+00 3.460e+01 1.943e-04]  [3 -16 73]
 NS 2-2  4.966e+00  [-74 1.958e-04 6.775e-03 2.710e-04]  [4 -17 77]
 NS 2-3  5.737e+00  [-144 5.916e-08 2.047e-06 2.225e-04]  [4 -18 77]
 NS 2-4  6.532e+00  [-216 1.510e-11 5.224e-10 2.427e-04]  [4 -16 77]
 NS 2-5s 7.279e+00  [-282 7.262e-15 2.513e-13 2.382e-04]  [4 -15 75]
 NS 3-1  8.259e+00  [0 1.000e+00 3.430e+01 4.004e-04]  [3 -17 47]
 NS 3-2  9.018e+00  [-67 4.016e-04 1.378e-02 2.175e-04]  [4 -17 77]
 NS 3-3  9.764e+00  [-138 1.216e-07 4.171e-06 2.287e-04]  [4 -16 77]
 NS 3-4  1.054e+01  [-209 3.546e-11 1.216e-09 2.810e-04]  [4 -16 77]
 NS 3-5  1.120e+01  [-274 1.990e-14 6.827e-13 9.743e-04]  [3 -16 70]
 NS 4-1  1.175e+01  [0 1.000e+00 4.131e+01 8.955e-04]  [2 -18 68]
 NS 4-2  1.254e+01  [-60 8.959e-04 3.701e-02 2.765e-04]  [4 -18 79]
 NS 4-3  1.334e+01  [-128 3.661e-07 1.512e-05 2.128e-04]  [4 -18 78]
 NS 4-4  1.410e+01  [-198 1.190e-10 4.915e-09 2.360e-04]  [4 -16 77]
 NS 4-5s 1.472e+01  [-266 4.601e-14 1.901e-12 2.214e-04]  [4 -17 69]
 NS 5-1  1.562e+01  [0 1.000e+00 4.863e+01 2.433e-04]  [3 -17 46]
 NS 5-2  1.635e+01  [-72 2.440e-04 1.187e-02 2.409e-04]  [4 -18 76]
 NS 5-3  1.703e+01  [-136 1.433e-07 6.967e-06 9.632e-04]  [3 -17 73]
 NS 5-4  1.788e+01  [-196 1.449e-10 7.045e-09 2.899e-04]  [4 -17 79]
 NS 5-5  1.845e+01  [-257 1.399e-13 6.804e-12 9.959e-04]  [3 -16 68]
 NS 6-1  1.898e+01  [0 1.000e+00 6.252e+01 6.042e-04]  [2 -15 66]
 NS 6-2  1.974e+01  [-64 6.064e-04 3.791e-02 2.631e-04]  [4 -15 77]
 NS 6-3  2.038e+01  [-124 6.268e-07 3.919e-05 7.408e-04]  [3 -18 72]
 NS 6-4  2.111e+01  [-185 5.218e-10 3.262e-08 2.568e-04]  [4 -17 75]
 NS 6-5s 2.179e+01  [-246 4.473e-13 2.797e-11 8.820e-04]  [3 -16 72]
 NS 7-1  2.261e+01  [0 1.000e+00 8.008e+01 6.553e-04]  [2 -15 39]
 NS 7-2  2.336e+01  [-63 6.551e-04 5.246e-02 2.450e-04]  [4 -17 77]
 NS 7-3  2.400e+01  [-123 6.971e-07 5.583e-05 5.554e-04]  [3 -18 73]
 NS 7-4  2.477e+01  [-185 5.462e-10 4.374e-08 2.209e-04]  [4 -17 77]
 NS 7-5  2.546e+01  [-243 6.357e-13 5.091e-11 7.822e-04]  [3 -16 73]
 NS 8-1  2.599e+01  [0 1.000e+00 9.885e+01 3.112e-04]  [2 -18 68]
 NS 8-2  2.677e+01  [-70 3.136e-04 3.100e-02 2.380e-04]  [4 -17 77]
 NS 8-3  2.745e+01  [-128 3.865e-07 3.821e-05 5.525e-04]  [3 -17 74]
