---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  6.070e-01  [0 1.000e+00 1.000e+00 3.322e-04]  [5 -17 79]
 NS 1-2  1.133e+00  [-65 5.599e-04 5.599e-04 1.903e-04]  [4 -17 75]
 NS 1-3  1.665e+00  [-138 1.225e-07 1.225e-07 2.967e-04]  [4 -17 75]
 NS 1-4  2.179e+00  [-207 4.319e-11 4.319e-11 2.800e-04]  [4 -16 75]
 NS 1-5  2.532e+00  [-249 3.286e-13 3.286e-13 2.398e-04]  [3 -17 60]
 NS 2-1  2.981e+00  [0 1.000e+00 3.654e+01 2.439e-04]  [3 -16 71]
 NS 2-2  3.514e+00  [-72 2.474e-04 9.039e-03 2.603e-04]  [4 -16 75]
 NS 2-3  4.049e+00  [-142 7.719e-08 2.821e-06 2.292e-04]  [4 -18 76]
 NS 2-4  4.582e+00  [-213 2.155e-11 7.876e-10 2.204e-04]  [4 -16 75]
 NS 2-5  5.062e+00  [-283 6.956e-15 2.542e-13 2.571e-04]  [4 -16 71]
 NS 3-1  5.514e+00  [0 1.000e+00 3.572e+01 4.543e-04]  [3 -17 71]
 NS 3-2  6.049e+00  [-66 4.568e-04 1.632e-02 2.622e-04]  [4 -17 76]
 NS 3-3  6.587e+00  [-136 1.573e-07 5.620e-06 1.971e-04]  [4 -18 76]
 NS 3-4  7.119e+00  [-206 4.476e-11 1.599e-09 2.232e-04]  [4 -16 76]
 NS 3-5  7.534e+00  [-273 2.222e-14 7.938e-13 9.193e-04]  [3 -16 66]
 NS 4-1  7.986e+00  [0 1.000e+00 4.300e+01 2.030e-04]  [3 -16 71]
 NS 4-2  8.529e+00  [-73 2.152e-04 9.255e-03 2.910e-04]  [4 -17 76]
 NS 4-3  9.068e+00  [-139 1.003e-07 4.313e-06 2.150e-04]  [4 -19 76]
 NS 4-4  9.518e+00  [-208 3.813e-11 1.640e-09 9.947e-04]  [3 -16 71]
 NS 4-5  1.003e+01  [-267 4.248e-14 1.827e-12 2.033e-04]  [4 -18 72]
 NS 5-1  1.048e+01  [0 1.000e+00 5.058e+01 2.518e-04]  [3 -17 71]
 NS 5-2  1.102e+01  [-71 2.544e-04 1.287e-02 2.632e-04]  [4 -17 76]
 NS 5-3  1.148e+01  [-136 1.455e-07 7.358e-06 8.497e-04]  [3 -17 71]
 NS 5-4  1.202e+01  [-197 1.332e-10 6.738e-09 2.115e-04]  [4 -19 76]
 NS 5-5s 1.246e+01  [-261 8.365e-14 4.231e-12 9.021e-04]  [3 -17 68]
 NS 6-1  1.311e+01  [0 1.000e+00 6.507e+01 5.958e-04]  [2 -15 38]
 NS 6-2  1.364e+01  [-64 5.980e-04 3.891e-02 2.516e-04]  [4 -16 76]
 NS 6-3  1.408e+01  [-122 7.119e-07 4.632e-05 7.168e-04]  [3 -17 70]
 NS 6-4  1.462e+01  [-184 6.112e-10 3.977e-08 2.663e-04]  [4 -17 76]
 NS 6-5  1.508e+01  [-244 5.842e-13 3.802e-11 9.823e-04]  [3 -17 70]
 NS 7-1  1.546e+01  [0 1.000e+00 8.363e+01 6.399e-04]  [2 -15 65]
 NS 7-2  1.600e+01  [-63 6.401e-04 5.353e-02 2.460e-04]  [4 -17 76]
 NS 7-3  1.645e+01  [-120 9.335e-07 7.806e-05 5.371e-04]  [3 -17 71]
 NS 7-4  1.691e+01  [-182 7.403e-10 6.191e-08 9.979e-04]  [3 -17 71]
 NS 7-5  1.747e+01  [-240 9.989e-13 8.354e-11 2.371e-04]  [4 -18 74]
 NS 8-1  1.784e+01  [0 1.000e+00 1.031e+02 2.913e-04]  [2 -18 65]
