---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  8.870e-01  [0 1.000e+00 1.000e+00 2.766e-04]  [5 -17 80]
 NS 1-2  1.728e+00  [-68 3.841e-04 3.841e-04 2.256e-04]  [4 -16 79]
 NS 1-3  2.525e+00  [-140 9.932e-08 9.932e-08 3.255e-04]  [4 -16 79]
 NS 1-4  3.328e+00  [-209 3.467e-11 3.467e-11 3.658e-04]  [4 -15 77]
 NS 1-5  3.981e+00  [-249 3.176e-13 3.176e-13 2.501e-04]  [3 -17 70]
 NS 2-1  4.467e+00  [0 1.000e+00 3.579e+01 9.691e-04]  [2 -17 65]
 NS 2-2  5.252e+00  [-60 9.700e-04 3.472e-02 2.558e-04]  [4 -17 76]
 NS 2-3  5.979e+00  [-130 2.846e-07 1.018e-05 2.800e-04]  [4 -17 75]
 NS 2-4  6.746e+00  [-201 8.855e-11 3.169e-09 3.035e-04]  [4 -16 77]
 NS 2-5s 7.545e+00  [-270 3.071e-14 1.099e-12 3.382e-04]  [4 -16 76]
 NS 3-1  8.622e+00  [0 1.000e+00 3.551e+01 3.893e-04]  [3 -17 52]
 NS 3-2  9.471e+00  [-68 3.905e-04 1.387e-02 2.431e-04]  [4 -17 80]
 NS 3-3  1.033e+01  [-138 1.257e-07 4.465e-06 2.845e-04]  [4 -17 79]
 NS 3-4  1.111e+01  [-207 4.145e-11 1.472e-09 3.392e-04]  [4 -15 76]
 NS 3-5  1.190e+01  [-273 2.183e-14 7.751e-13 2.606e-04]  [4 -16 74]
 NS 4-1  1.246e+01  [0 1.000e+00 4.280e+01 8.506e-04]  [2 -19 66]
 NS 4-2  1.327e+01  [-61 8.508e-04 3.642e-02 2.800e-04]  [4 -17 77]
 NS 4-3  1.409e+01  [-129 3.520e-07 1.507e-05 2.431e-04]  [4 -18 78]
 NS 4-4  1.495e+01  [-197 1.260e-10 5.392e-09 2.741e-04]  [4 -16 79]
