---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 1-1  1.393e+00  [0 1.000e+00 1.000e+00 2.803e-04]  [5 -17 84]
 NS 1-2  2.348e+00  [-67 4.082e-04 4.082e-04 9.479e-04]  [3 -16 80]
 NS 1-3  3.478e+00  [-128 3.893e-07 3.893e-07 2.101e-04]  [4 -20 82]
 NS 1-4  4.560e+00  [-200 9.592e-11 9.592e-11 2.446e-04]  [4 -16 82]
 NS 1-5  5.285e+00  [-249 3.335e-13 3.335e-13 2.969e-04]  [3 -17 71]
 NS 2-1  5.985e+00  [0 1.000e+00 3.625e+01 9.815e-04]  [2 -17 70]
 NS 2-2  7.070e+00  [-60 9.826e-04 3.561e-02 2.358e-04]  [4 -18 82]
 NS 2-3  8.238e+00  [-131 2.713e-07 9.833e-06 2.070e-04]  [4 -18 82]
 NS 2-4  9.429e+00  [-203 6.350e-11 2.301e-09 2.568e-04]  [4 -16 82]
 NS 2-5s 1.047e+01  [-274 1.827e-14 6.623e-13 2.927e-04]  [4 -16 80]
 NS 3-1  1.177e+01  [0 1.000e+00 3.578e+01 3.885e-04]  [3 -17 58]
 NS 3-2  1.270e+01  [-68 3.899e-04 1.395e-02 2.284e-04]  [4 -17 78]
 NS 3-3  1.359e+01  [-138 1.204e-07 4.307e-06 2.340e-04]  [4 -16 79]
 NS 3-4  1.449e+01  [-209 3.418e-11 1.223e-09 2.954e-04]  [4 -15 79]
 NS 3-5  1.543e+01  [-274 1.992e-14 7.127e-13 1.988e-04]  [4 -16 79]
 NS 4-1  1.626e+01  [0 1.000e+00 4.339e+01 8.737e-04]  [2 -19 76]
 NS 4-2  1.735e+01  [-61 8.739e-04 3.791e-02 2.644e-04]  [4 -18 84]
 NS 4-3  1.848e+01  [-129 3.487e-07 1.513e-05 2.152e-04]  [4 -18 82]
 NS 4-4  1.956e+01  [-198 1.142e-10 4.953e-09 2.402e-04]  [4 -16 81]
 NS 4-5s 2.073e+01  [-266 4.798e-14 2.082e-12 2.458e-04]  [4 -16 83]
